2000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000000   0.00000000   0.00000000
2001  0.00139  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00138938   0.00012926   0.00012926
2002  0.00298  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00297606   0.00039180   0.00039180
2003  0.00480  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00480371   0.00077357   0.00077357
2004  0.00692  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00692306   0.00127432   0.00127432
2005  0.00939  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00939111   0.00190164   0.00190164
2006  0.01227  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.01227044   0.00266858   0.00266858
2007  0.01563  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.01563040   0.00359258   0.00359258
2008  0.01955  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.01954718   0.00469504   0.00469504
2009  0.02410  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.02410387   0.00600098   0.00600098
2010  0.02939  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.02939137   0.00753907   0.00753907
2011  0.03551  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.03550842   0.00934156   0.00934156
2012  0.04256  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.04256162   0.01144438   0.01144438
2013  0.05067  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05066576   0.01388711   0.01388711
2014  0.05994  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.05994259   0.01671304   0.01671304
2015  0.07052  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.07052075   0.01996900   0.01996900
2016  0.08254  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.08253532   0.02370538   0.02370538
2017  0.09613  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.09612610   0.02797590   0.02797590
2018  0.11144  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.11143646   0.03283731   0.03283731
2019  0.12861  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.12861214   0.03834910   0.03834910
2020  0.14780  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.14779928   0.04457306   0.04457306
2021  0.16914  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.16914188   0.05157269   0.05157269
2022  0.19278  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.19278003   0.05941261   0.05941261
2023  0.21885  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.21884644   0.06815769   0.06815769
2024  0.24746  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.24746467   0.07787231   0.07787231
2025  0.27875  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.27874634   0.08861939   0.08861939
2026  0.31279  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.000000  0.000000  0.0000000  0.00000  0.00000  0.00000  0.000000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.31278711   0.10045935   0.10045935
