YEAR CO2FFPRI CO2FFSGMMOD CO2FFPOS CO2FFRES CO2LUPRI CO2LUSGMMOD CO2LUPOS CO2LURES CONCO2PRI CONCO2SGMMOD CONCO2POS CONCO2RES OCNCO2UPPRI OCNCO2UPSGM OCNCO2UPPOS OCNCO2UPRES LNDCO2UPPRI LNDCO2UPSGM LNDCO2UPPOS LNDCO2UPRES ANTPRICH4 ANTSGMMODCH4 ANTCH4 ANTRESCH4 ANTPRIN2O ANTSGMMODN2O ANTN2O ANTRESN2O CONCH4PRI CONCH4SGMMOD CONCH4POS CONCH4RES CONN2OPRI CONN2OSGMMOD CONN2OPOS CONN2ORES RADTTLPRI RADMISSGMMOD RADTTLPOS RADTTLRES T2MPRI T2MSGMMOD T2MPOS T2MRES
1763    0.003000    0.001000    0.003000    0.000000    0.065000    0.252000    0.065000    0.000000  277.800000    0.600000  277.000000   -0.800000    0.021000    0.251000    0.000000   -0.021000    0.015000    0.740000    0.000000   -0.015000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  720.00     2.5   700.0  -20.00  272.90     1.2   270.0   -2.90   0.00000   0.25000   0.00000   0.00000  -0.13540   0.18000   0.00000   0.13540
1764    0.003000    0.001000    0.003000    0.000000    0.070000    0.252000    0.070000    0.000000  277.900000    0.600000  277.000000   -0.900000    0.023000    0.251000    0.000000   -0.023000    0.016000    0.740000    0.000000   -0.016000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  720.70     2.5   700.0  -20.70  272.90     1.2   270.0   -2.90   0.00000   0.25000   0.00000   0.00000  -0.21840   0.18000   0.00000   0.21840
1765    0.003000    0.001000    0.003000    0.000000    0.075000    0.252000    0.075000    0.000000  278.000000    0.600000  277.000000   -1.000000    0.024000    0.251000    0.000000   -0.024000    0.018000    0.740000    0.000000   -0.018000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  721.40     2.5   700.0  -21.40  273.00     1.2   270.0   -3.00   0.00000   0.25000   0.00000   0.00000  -0.09440   0.18000   0.00000   0.09440
1766    0.003000    0.001000    0.003000    0.000000    0.080000    0.252000    0.080000    0.000000  278.100000    0.600000  277.000000   -1.100000    0.026000    0.251000    0.000000   -0.026000    0.019000    0.740000    0.000000   -0.019000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  722.10     2.5   700.0  -22.10  273.00     1.2   270.0   -3.00   0.00000   0.25000   0.00000   0.00000  -0.05340   0.18000   0.00000   0.05340
1767    0.003000    0.001000    0.003000    0.000000    0.085000    0.252000    0.085000    0.000000  278.200000    0.600000  277.000000   -1.200000    0.028000    0.251000    0.000000   -0.028000    0.020000    0.740000    0.000000   -0.020000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  722.80     2.5   700.0  -22.80  273.00     1.2   270.0   -3.00   0.00000   0.25000   0.00000   0.00000  -0.10040   0.18000   0.00000   0.10040
1768    0.003000    0.001000    0.003000    0.000000    0.091000    0.252000    0.091000    0.000000  278.400000    0.600000  277.000000   -1.400000    0.029000    0.251000    0.000000   -0.029000    0.021000    0.740000    0.000000   -0.021000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  723.60     2.5   700.0  -23.60  273.00     1.2   270.0   -3.00   0.00000   0.25000   0.00000   0.00000  -0.10740   0.18000   0.00000   0.10740
1769    0.003000    0.001000    0.003000    0.000000    0.096000    0.252000    0.096000    0.000000  278.500000    0.600000  277.000000   -1.500000    0.031000    0.251000    0.000000   -0.031000    0.022000    0.740000    0.000000   -0.022000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  724.30     2.5   700.0  -24.30  273.10     1.2   270.0   -3.10   0.00000   0.25000   0.00000   0.00000  -0.35740   0.18000   0.00000   0.35740
1770    0.003000    0.001000    0.003000    0.000000    0.101000    0.252000    0.101000    0.000000  278.600000    0.600000  277.000000   -1.600000    0.032000    0.251000    0.000000   -0.032000    0.023000    0.740000    0.000000   -0.023000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  725.00     2.5   700.0  -25.00  273.10     1.2   270.0   -3.10   0.00000   0.25000   0.00000   0.00000  -0.22040   0.18000   0.00000   0.22040
1771    0.004000    0.001000    0.004000    0.000000    0.106000    0.252000    0.106000    0.000000  278.700000    0.600000  277.000000   -1.700000    0.034000    0.251000    0.000000   -0.034000    0.025000    0.740000    0.000000   -0.025000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  725.60     2.5   700.0  -25.60  273.10     1.2   270.0   -3.10   0.00000   0.25000   0.00000   0.00000  -0.10840   0.18000   0.00000   0.10840
1772    0.004000    0.001000    0.004000    0.000000    0.111000    0.252000    0.111000    0.000000  278.900000    0.600000  277.000000   -1.900000    0.036000    0.251000    0.000000   -0.036000    0.026000    0.740000    0.000000   -0.026000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  726.10     2.5   700.0  -26.10  273.10     1.2   270.0   -3.10   0.00000   0.25000   0.00000   0.00000   0.05660   0.18000   0.00000  -0.05660
1773    0.004000    0.001000    0.004000    0.000000    0.116000    0.252000    0.116000    0.000000  279.000000    0.600000  277.000000   -2.000000    0.037000    0.251000    0.000000   -0.037000    0.027000    0.740000    0.000000   -0.027000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  726.70     2.5   700.0  -26.70  273.10     1.2   270.0   -3.10   0.00000   0.25000   0.00000   0.00000   0.02060   0.18000   0.00000  -0.02060
1774    0.004000    0.001000    0.004000    0.000000    0.121000    0.252000    0.121000    0.000000  279.200000    0.600000  277.000000   -2.200000    0.039000    0.251000    0.000000   -0.039000    0.028000    0.740000    0.000000   -0.028000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  727.30     2.5   700.0  -27.30  273.20     1.2   270.0   -3.20   0.00000   0.25000   0.00000   0.00000  -0.08440   0.18000   0.00000   0.08440
1775    0.004000    0.001000    0.004000    0.000000    0.126000    0.252000    0.126000    0.000000  279.300000    0.600000  277.000000   -2.300000    0.040000    0.251000    0.000000   -0.040000    0.029000    0.740000    0.000000   -0.029000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  727.90     2.5   700.0  -27.90  273.20     1.2   270.0   -3.20   0.00000   0.25000   0.00000   0.00000   0.00660   0.18000   0.00000  -0.00660
1776    0.004000    0.001000    0.004000    0.000000    0.131000    0.252000    0.131000    0.000000  279.500000    0.600000  277.000000   -2.500000    0.042000    0.251000    0.000000   -0.042000    0.030000    0.740000    0.000000   -0.030000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  728.40     2.5   700.0  -28.40  273.20     1.2   270.0   -3.20   0.00000   0.25000   0.00000   0.00000  -0.00840   0.18000   0.00000   0.00840
1777    0.004000    0.001000    0.004000    0.000000    0.136000    0.252000    0.136000    0.000000  279.600000    0.600000  277.000000   -2.600000    0.044000    0.251000    0.000000   -0.044000    0.032000    0.740000    0.000000   -0.032000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  729.00     2.5   700.0  -29.00  273.20     1.2   270.0   -3.20   0.00000   0.25000   0.00000   0.00000  -0.36740   0.18000   0.00000   0.36740
1778    0.004000    0.001000    0.004000    0.000000    0.141000    0.252000    0.141000    0.000000  279.800000    0.600000  277.000000   -2.800000    0.045000    0.251000    0.000000   -0.045000    0.033000    0.740000    0.000000   -0.033000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  729.60     2.5   700.0  -29.60  273.30     1.2   270.0   -3.30   0.00000   0.25000   0.00000   0.00000  -0.28240   0.18000   0.00000   0.28240
1779    0.004000    0.001000    0.004000    0.000000    0.146000    0.252000    0.146000    0.000000  279.900000    0.600000  277.000000   -2.900000    0.047000    0.251000    0.000000   -0.047000    0.034000    0.740000    0.000000   -0.034000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  730.10     2.5   700.0  -30.10  273.30     1.2   270.0   -3.30   0.00000   0.25000   0.00000   0.00000  -0.23240   0.18000   0.00000   0.23240
1780    0.004000    0.001000    0.004000    0.000000    0.151000    0.252000    0.151000    0.000000  280.100000    0.600000  277.000000   -3.100000    0.049000    0.251000    0.000000   -0.049000    0.035000    0.740000    0.000000   -0.035000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  730.70     2.5   700.0  -30.70  273.30     1.2   270.0   -3.30   0.00000   0.25000   0.00000   0.00000  -0.31540   0.18000   0.00000   0.31540
