YEAR ANTCO2 ANTCH4 ANTN2O ANTCO2EQ ABLCO2 ABLCH4 ABLN2O MACCO2 MACCH4 MACN2O ABCCO2 ABCCH4 ABCN2O CONCO2 CONCH4 CONN2O CONrOH RADCO2 RADCH4 RADN2O RADO3TRP RADHALO RADSF6 RADSO2 RADCRBAER RADAERIND RADTTL T2M pH OCNCO2UP LNDCO2UP DSCCUR HCIO HCML HCAL
2000    0.2087      0.00    0.00    0.77    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.00   700.00   270.00   1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   8.1838    0.010623    0.002967         1.00            0.000000            0.000000            0.000000
2001    0.2528      0.00    0.00    0.93    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.10   700.00   270.00   1.0000   0.0018   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0018   0.0002   8.1837    0.025013    0.012077         1.04            0.000671            0.007636            0.000954
2002    0.3049      0.00    0.00    1.12    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.21   700.00   270.00   1.0000   0.0040   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0040   0.0005   8.1836    0.033122    0.024794         1.08            0.002208            0.021963            0.001578
2003    0.3663      0.00    0.00    1.34    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.33   700.00   270.00   1.0000   0.0064   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0064   0.0011   8.1834    0.042492    0.038451         1.12            0.004121            0.034975            0.002157
2004    0.4384      0.00    0.00    1.61    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.48   700.00   270.00   1.0000   0.0092   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0092   0.0018   8.1832    0.053356    0.053289         1.17            0.006368            0.047972            0.002754
2005    0.5227      0.00    0.00    1.92    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.65   700.00   270.00   1.0000   0.0124   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0124   0.0027   8.1830    0.065956    0.069678         1.22            0.008974            0.061737            0.003405
2006    0.6207      0.00    0.00    2.28    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   277.84   700.00   270.00   1.0000   0.0163   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0163   0.0038   8.1828    0.080552    0.088048         1.27            0.011986            0.076848            0.004133
2007    0.7343      0.00    0.00    2.69    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   278.08   700.00   270.00   1.0000   0.0207   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0207   0.0051   8.1825    0.097426    0.108865         1.32            0.015471            0.093786            0.004960
2008    0.8652      0.00    0.00    3.17    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   278.35   700.00   270.00   1.0000   0.0259   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0259   0.0067   8.1821    0.116876    0.132614         1.37            0.019503            0.112985            0.005904
2009    1.0154      0.00    0.00    3.72    0.00    0.00    0.00           0.00           0.00           0.00           0.00           0.00           0.00   278.66   700.00   270.00   1.0000   0.0319   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0319   0.0086   8.1817    0.139226    0.159795         1.42            0.024165            0.134859            0.006983
