YEAR EMICO2FF EMICO2LU EMICH4ANT EMIN2OANT MISFOR UPCO2OCN UPCO2LND CONCO2 CONCH4 CONN2O TEMP
1764     0.00000013     0.00824107     0.00360734     0.00337508     0.00000000     0.01469908     0.00582835     0.09558401     0.00001438     0.00049330     0.13767497
1765     0.00000026     0.01649856     0.00436562     0.00284898     0.00000000     0.01687962     0.00640294     0.09294574     0.00001499     0.00465678     0.74945091
1766     0.00000044     0.02811296     0.00419176     0.00221258     0.00000000     0.01853553     0.00720792     0.09323544     0.00000473     0.00306532     1.15155274
1767     0.00000069     0.04411988     0.00524644     0.00175734     0.00000000     0.02035707     0.00810357     0.09661492     0.00002815     0.00180867     0.80135630
1768     0.00000095     0.06044712     0.00561353     0.00144874     0.00000000     0.02308288     0.00908636     0.04130677     0.00000000     0.00087700     0.70075062
1769     0.00000119     0.07582776     0.00539246     0.00106857     0.00000000     0.02499760     0.01014207     0.04709157     0.00001446     0.00570941     0.03222104
1770     0.00000150     0.09552943     0.00623047     0.00065777     0.00000000     0.02800276     0.01126508     0.05466012     0.00000479     0.00391931     0.10532385
1771     0.00000190     0.12089208     0.00518347     0.00038433     0.00000000     0.03032625     0.01225276     0.06483873     0.00000458     0.00247029     0.55125452
1772     0.00000230     0.14581413     0.00592830     0.00021486     0.00000000     0.03270874     0.01352137     0.02612211     0.00002964     0.00135545     1.91135884
1773     0.00000268     0.17029343     0.00648213     0.00011994     0.00000000     0.03613832     0.01485520     0.03589243     0.00000127     0.00056829     1.55187273
1774     0.00000306     0.19442710     0.00686113     0.00003373     0.00000000     0.03853942     0.01623918     0.01038302     0.00001578     0.00485879     0.72142875
1775     0.00000343     0.21791048     0.00689207     0.00000067     0.00000000     0.04207970     0.01766239     0.01802361     0.00000006     0.00321492     1.49380808
1776     0.00000379     0.24092876     0.00665893     0.00003763     0.00000000     0.04449531     0.01911642     0.00254971     0.00000575     0.00191473     1.58084301
1777     0.00000415     0.26384701     0.00826352     0.00010099     0.00000000     0.04689783     0.02032186     0.00741757     0.00000009     0.00094559     0.02651858
1778     0.00000450     0.28590572     0.00681804     0.00023866     0.00000000     0.05052588     0.02181012     0.00002757     0.00000587     0.00585954     0.01296080
