2013  396.973 1793.689 328.967   0.937  87.622   3.166   0.000  14.790   0.000   0.000   0.905 161.291   0.000    0.000   0.000   0.000   0.000 234.609 560.645  80.351  16.197   9.371  62.483   3.939   3.302   3.419   0.261 256.609  20.916  30.426   2.587 582.197   8.756 2602.110   5.152  33.389
2014  399.502 1810.166 329.884   0.930  88.276   3.166   0.000  14.739   0.000   0.000   0.876 175.652   0.000    0.000   0.000   0.000   0.000 231.828 559.337  79.742  16.156   9.367  60.125   3.266   3.199   3.446   0.249 257.903  20.683  30.916   2.599 586.199   8.817 2586.497   5.171  33.439
2015  402.023 1828.250 330.802   0.923  88.923   3.165   0.000  14.689   0.000   0.000   0.849 190.234   0.000    0.000   0.000   0.000   0.000 228.923 557.441  79.090  16.113   9.362  57.857   2.712   3.093   3.468   0.238 257.451  20.334  31.208   2.602 590.333   8.880 2570.079   5.189  33.471
2016  404.494 1847.927 331.711   0.916  89.565   3.165   0.000  14.639   0.000   0.000   0.822 205.046   0.000    0.000   0.000   0.000   0.000 225.897 554.961  78.395  16.069   9.358  55.673   2.255   2.985   3.487   0.227 255.398  19.883  31.314   2.602 594.802   8.950 2552.876   5.208  33.508
2017  406.955 1868.995 332.606   0.909  90.200   3.165   0.000  14.590   0.000   0.000   0.797 220.085   0.000    0.000   0.000   0.000   0.000 222.753 551.905  77.657  16.024   9.354  53.572   1.878   2.875   3.503   0.217 251.854  19.336  31.242   2.601 599.385   9.021 2534.441   5.227  33.554
2018  409.411 1891.353 333.488   0.901  90.830   3.164   0.000  14.541   0.000   0.000   0.772 235.354   0.000    0.000   0.000   0.000   0.000 219.495 548.277  76.876  15.977   9.349  51.551   1.566   2.762   3.516   0.207 246.928  18.702  31.001   2.600 604.102   9.093 2515.014   5.246  33.597
2019  411.863 1914.997 334.358   0.893  91.455   3.164   0.000  14.492   0.000   0.000   0.749 250.862   0.000    0.000   0.000   0.000   0.000 216.123 544.083  76.053  15.930   9.344  49.606   1.308   2.648   3.525   0.197 240.722  17.989  30.601   2.600 609.070   9.170 2494.921   5.266  33.657
2020  414.313 1939.811 335.214   0.885  92.073   3.164   0.000  14.445   0.000   0.000   0.726 266.610   0.000    0.000   0.000   0.000   0.000 212.641 539.329  75.189  15.881   9.338  47.734   1.094   2.532   3.531   0.188 233.320  17.204  30.050   2.600 614.214   9.250 2473.769   5.286  33.703
2021  416.656 1965.054 336.044   0.878  92.678   3.163   0.000  14.398   0.000   0.000   0.704 281.506   0.000    0.000   0.000   0.000   0.000 209.108 534.305  74.310  15.832   9.333  45.932   0.917   2.417   3.534   0.179 225.459  16.409  29.426   2.588 619.343   9.327 2451.644   5.306  33.738
2022  418.791 1989.379 336.837   0.871  93.260   3.163   0.000  14.351   0.000   0.000   0.683 294.523   0.000    0.000   0.000   0.000   0.000 205.580 529.297  73.441  15.782   9.327  44.199   0.769   2.307   3.535   0.170 217.819  15.659  28.808   2.557 624.360   9.402 2428.762   5.326  33.758
2023  420.730 2012.491 337.591   0.865  93.821   3.163   0.000  14.305   0.000   0.000   0.663 305.785   0.000    0.000   0.000   0.000   0.000 202.058 524.305  72.582  15.733   9.322  42.531   0.646   2.200   3.534   0.162 210.375  14.951  28.192   2.516 629.321   9.476 2404.992   5.347  33.790
2024  422.482 2035.478 338.309   0.858  94.361   3.162   0.000  14.260   0.000   0.000   0.644 315.404   0.000    0.000   0.000   0.000   0.000 198.542 519.328  71.733  15.683   9.316  40.926   0.544   2.097   3.532   0.154 203.101  14.278  27.580   2.471 634.227   9.549 2380.905   5.369  33.822
2025  424.055 2059.151 338.989   0.852  94.878   3.162   0.000  14.214   0.000   0.000   0.625 323.486   0.000    0.000   0.000   0.000   0.000 195.032 514.368  70.894  15.633   9.311  39.382   0.458   1.997   3.527   0.147 195.978  13.637  26.970   2.421 639.125   9.623 2357.247   5.391  33.854
2026  425.455 2083.509 339.632   0.845  95.374   3.162   0.000  14.170   0.000   0.000   0.607 330.126   0.000    0.000   0.000   0.000   0.000 191.527 509.422  70.065  15.583   9.305  37.896   0.386   1.901   3.521   0.140 188.984  13.023  26.361   2.370 643.991   9.696 2334.112   5.413  33.884
2027  426.688 2108.466 340.240   0.838  95.848   3.161   0.000  14.126   0.000   0.000   0.590 335.419   0.000    0.000   0.000   0.000   0.000 188.026 504.492  69.245  15.533   9.300  36.466   0.326   1.808   3.513   0.133 182.106  12.435  25.753   2.318 648.944   9.771 2311.458   5.436  33.905
2028  427.759 2133.950 340.811   0.832  96.300   3.161   0.000  14.082   0.000   0.000   0.573 339.451   0.000    0.000   0.000   0.000   0.000 184.532 499.578  68.435  15.483   9.294  35.090   0.276   1.717   3.503   0.127 175.331  11.868  25.146   2.264 654.022   9.849 2289.321   5.459  33.940
2029  428.673 2159.900 341.346   0.825  96.731   3.161   0.000  14.039   0.000   0.000   0.557 342.297   0.000    0.000   0.000   0.000   0.000 181.042 494.678  67.635  15.433   9.289  33.765   0.234   1.630   3.491   0.121 168.644  11.320  24.539   2.209 659.192   9.927 2267.599   5.483  33.962
2030  429.433 2186.147 341.846   0.819  97.140   3.161   0.000  13.996   0.000   0.000   0.541 344.021   0.000    0.000   0.000   0.000   0.000 177.557 489.793  66.844  15.382   9.283  32.491   0.198   1.545   3.477   0.115 162.026  10.789  23.931   2.154 664.317  10.004 2246.454   5.508  34.005
2031  430.069 2212.582 342.326   0.813  97.537   3.160   0.000  13.954   0.000   0.000   0.526 345.336   0.000    0.000   0.000   0.000   0.000 174.098 484.939  66.062  15.332   9.278  31.265   0.168   1.463   3.462   0.109 155.681  10.289  23.339   2.104 669.316  10.079 2225.908   5.533  34.053
2032  430.609 2239.160 342.802   0.807  97.932   3.160   0.000  13.912   0.000   0.000   0.512 346.923   0.000    0.000   0.000   0.000   0.000 170.688 480.131  65.289  15.282   9.273  30.085   0.143   1.385   3.447   0.104 149.798   9.834  22.778   2.063 674.261  10.152 2205.865   5.558  34.113
2033  431.052 2265.811 343.273   0.801  98.325   3.160   0.000  13.871   0.000   0.000   0.498 348.765   0.000    0.000   0.000   0.000   0.000 167.325 475.369  64.526  15.231   9.267  28.950   0.122   1.312   3.430   0.099 144.342   9.420  22.247   2.027 679.168  10.226 2186.085   5.583  34.159
2034  431.401 2292.477 343.739   0.796  98.715   3.159   0.000  13.830   0.000   0.000   0.484 350.847   0.000    0.000   0.000   0.000   0.000 164.008 470.652  63.771  15.181   9.262  27.858   0.104   1.242   3.412   0.094 139.278   9.043  21.743   1.993 684.060  10.299 2166.669   5.609  34.218
2035  431.655 2319.101 344.201   0.790  99.103   3.159   0.000  13.789   0.000   0.000   0.471 353.157   0.000    0.000   0.000   0.000   0.000 160.735 465.980  63.025  15.132   9.256  26.806   0.089   1.175   3.394   0.089 134.577   8.698  21.265   1.961 688.962  10.373 2147.932   5.635  34.264
2036  431.817 2345.593 344.659   0.785  99.489   3.159   0.000  13.749   0.000   0.000   0.459 355.677   0.000    0.000   0.000   0.000   0.000 157.507 461.353  62.288  15.082   9.251  25.795   0.076   1.111   3.374   0.085 130.208   8.384  20.811   1.928 693.785  10.445 2129.843   5.661  34.332
2037  431.887 2371.908 345.112   0.779  99.873   3.158   0.000  13.709   0.000   0.000   0.446 358.395   0.000    0.000   0.000   0.000   0.000 154.322 456.771  61.560  15.032   9.245  24.821   0.065   1.051   3.354   0.081 126.144   8.097  20.380   1.895 698.560  10.516 2112.391   5.688  34.376
2038  431.864 2398.057 345.560   0.774 100.255   3.158   0.000  13.670   0.000   0.000   0.435 361.305   0.000    0.000   0.000   0.000   0.000 151.179 452.231  60.840  14.982   9.240  23.885   0.055   0.993   3.333   0.077 122.365   7.834  19.971   1.861 703.390  10.589 2095.577   5.714  34.431
2039  431.751 2423.962 346.005   0.769 100.634   3.158   0.000  13.631   0.000   0.000   0.423 364.394   0.000    0.000   0.000   0.000   0.000 148.076 447.735  60.128  14.933   9.234  22.983   0.047   0.938   3.311   0.073 118.846   7.593  19.582   1.826 708.192  10.661 2079.212   5.742  34.469
2040  431.548 2449.591 346.445   0.763 101.012   3.157   0.000  13.593   0.000   0.000   0.412 367.655   0.000    0.000   0.000   0.000   0.000 145.015 443.282  59.425  14.883   9.229  22.116   0.041   0.885   3.288   0.070 115.570   7.372  19.213   1.791 713.005  10.734 2063.338   5.769  34.524
2041  431.278 2474.807 346.879   0.759 101.387   3.157   0.000  13.554   0.000   0.000   0.401 370.927   0.000    0.000   0.000   0.000   0.000 142.000 438.872  58.730  14.834   9.224  21.282   0.035   0.835   3.264   0.066 112.331   7.153  18.840   1.750 717.642  10.802 2048.087   5.797  34.566
2042  430.964 2499.515 347.305   0.755 101.761   3.157   0.000  13.516   0.000   0.000   0.391 374.058   0.000    0.000   0.000   0.000   0.000 139.042 434.507  58.043  14.785   9.218  20.479   0.030   0.788   3.240   0.063 108.938   6.917  18.443   1.701 721.996  10.865 2033.280   5.826  34.607
2043  430.602 2523.599 347.724   0.752 102.134   3.156   0.000  13.479   0.000   0.000   0.381 377.046   0.000    0.000   0.000   0.000   0.000 136.137 430.184  57.364  14.736   9.213  19.706   0.026   0.744   3.215   0.060 105.394   6.665  18.021   1.646 726.037  10.922 2018.966   5.856  34.670
2044  430.193 2547.024 348.134   0.747 102.506   3.156   0.000  13.441   0.000   0.000   0.371 379.898   0.000    0.000   0.000   0.000   0.000 133.286 425.904  56.693  14.688   9.207  18.962   0.022   0.701   3.189   0.057 101.706   6.398  17.576   1.586 729.878  10.978 2004.765   5.887  34.708
2045  429.734 2569.818 348.537   0.744 102.877   3.156   0.000  13.404   0.000   0.000   0.362 382.623   0.000    0.000   0.000   0.000   0.000 130.486 421.666  56.030  14.639   9.202  18.247   0.019   0.662   3.162   0.054  97.880   6.118  17.108   1.526 733.652  11.033 1990.491   5.919  34.755
2046  429.223 2591.962 348.932   0.740 103.247   3.155   0.000  13.367   0.000   0.000   0.353 385.228   0.000    0.000   0.000   0.000   0.000 127.736 417.471  55.375  14.591   9.196  17.558   0.016   0.624   3.134   0.052  93.922   5.825  16.618   1.464 737.363  11.088 1976.124   5.952  34.790
2047  428.662 2613.454 349.319   0.737 103.615   3.155   0.000  13.331   0.000   0.000   0.344 387.716   0.000    0.000   0.000   0.000   0.000 125.037 413.318  54.727  14.542   9.191  16.895   0.014   0.589   3.105   0.049  89.837   5.520  16.106   1.401 741.013  11.142 1961.848   5.985  34.834
2048  428.051 2634.274 349.699   0.733 103.982   3.155   0.000  13.295   0.000   0.000   0.335 390.094   0.000    0.000   0.000   0.000   0.000 122.386 409.205  54.087  14.494   9.186  16.258   0.012   0.555   3.076   0.047  85.629   5.203  15.574   1.337 744.604  11.195 1947.853   6.020  34.865
2049  427.389 2654.453 350.071   0.730 104.348   3.155   0.000  13.259   0.000   0.000   0.327 392.369   0.000    0.000   0.000   0.000   0.000 119.782 405.134  53.454  14.445   9.180  15.644   0.011   0.523   3.046   0.044  81.304   4.875  15.021   1.273 748.204  11.249 1934.093   6.055  34.894
2050  426.676 2673.960 350.436   0.726 104.713   3.154   0.000  13.223   0.000   0.000   0.319 394.544   0.000    0.000   0.000   0.000   0.000 117.224 401.103  52.829  14.397   9.175  15.054   0.009   0.493   3.015   0.042  76.864   4.537  14.449   1.206 751.768  11.302 1920.540   6.091  34.938
2051  425.941 2692.516 350.795   0.724 105.076   3.154   0.000  13.188   0.000   0.000   0.311 396.649   0.000    0.000   0.000   0.000   0.000 114.715 397.111  52.211  14.349   9.169  14.486   0.008   0.464   2.984   0.040  72.499   4.206  13.878   1.146 754.972  11.347 1907.188   6.129  34.960
2052  425.208 2709.995 351.149   0.722 105.437   3.154   0.000  13.152   0.000   0.000   0.303 398.721   0.000    0.000   0.000   0.000   0.000 112.257 393.160  51.601  14.302   9.164  13.939   0.007   0.437   2.953   0.038  68.388   3.900  13.332   1.093 757.760  11.385 1894.146   6.169  34.971
2053  424.476 2726.467 351.498   0.720 105.797   3.153   0.000  13.117   0.000   0.000   0.296 400.761   0.000    0.000   0.000   0.000   0.000 109.849 389.248  50.997  14.254   9.159  13.413   0.006   0.412   2.921   0.036  64.515   3.617  12.809   1.046 760.342  11.420 1881.311   6.211  34.994
2054  423.742 2741.866 351.842   0.718 106.154   3.153   0.000  13.082   0.000   0.000   0.289 402.766   0.000    0.000   0.000   0.000   0.000 107.490 385.375  50.401  14.207   9.153  12.907   0.005   0.388   2.890   0.035  60.862   3.355  12.307   1.002 762.681  11.452 1868.271   6.254  35.013
2055  423.005 2756.216 352.181   0.716 106.510   3.153   0.000  13.048   0.000   0.000   0.282 404.734   0.000    0.000   0.000   0.000   0.000 105.178 381.540  49.811  14.159   9.148  12.420   0.004   0.365   2.859   0.033  57.417   3.112  11.826   0.959 764.858  11.483 1855.101   6.300  35.032
2056  422.262 2769.502 352.515   0.715 106.864   3.152   0.000  13.013   0.000   0.000   0.275 406.664   0.000    0.000   0.000   0.000   0.000 102.913 377.744  49.229  14.112   9.143  11.951   0.004   0.344   2.828   0.031  54.164   2.887  11.364   0.916 766.867  11.511 1842.146   6.348  35.044
2057  421.513 2781.677 352.844   0.714 107.216   3.152   0.000  12.979   0.000   0.000   0.268 408.549   0.000    0.000   0.000   0.000   0.000 100.693 373.985  48.653  14.065   9.137  11.500   0.003   0.324   2.796   0.030  51.091   2.677  10.921   0.873 768.635  11.534 1829.302   6.398  35.070
2058  420.755 2792.791 353.169   0.712 107.566   3.152   0.000  12.944   0.000   0.000   0.262 410.391   0.000    0.000   0.000   0.000   0.000  98.518 370.264  48.084  14.018   9.132  11.066   0.003   0.305   2.765   0.028  48.186   2.482  10.495   0.830 770.277  11.557 1816.673   6.450  35.081
2059  419.989 2802.902 353.489   0.711 107.915   3.151   0.000  12.910   0.000   0.000   0.255 412.197   0.000    0.000   0.000   0.000   0.000  96.386 366.580  47.521  13.972   9.126  10.649   0.003   0.287   2.734   0.027  45.440   2.301  10.087   0.788 771.893  11.580 1804.202   6.504  35.091
2060  419.212 2812.053 353.804   0.709 108.261   3.151   0.000  12.877   0.000   0.000   0.249 413.968   0.000    0.000   0.000   0.000   0.000  94.297 362.932  46.966  13.925   9.121  10.247   0.002   0.270   2.702   0.026  42.842   2.133   9.695   0.746 773.511  11.604 1791.752   6.560  35.086
2061  418.429 2819.916 354.116   0.708 108.606   3.151   0.000  12.843   0.000   0.000   0.243 415.697   0.000    0.000   0.000   0.000   0.000  92.251 359.321  46.416  13.879   9.116   9.860   0.002   0.254   2.671   0.024  40.391   1.977   9.319   0.708 775.052  11.627 1779.520   6.617  35.090
2062  417.640 2826.134 354.425   0.707 108.950   3.150   0.000  12.809   0.000   0.000   0.237 417.369   0.000    0.000   0.000   0.000   0.000  90.248 355.746  45.873  13.833   9.110   9.488   0.002   0.239   2.640   0.023  38.083   1.833   8.957   0.674 776.390  11.645 1767.624   6.673  35.089
2063  416.844 2830.661 354.731   0.707 109.294   3.150   0.000  12.776   0.000   0.000   0.231 418.974   0.000    0.000   0.000   0.000   0.000  88.288 352.206  45.337  13.787   9.105   9.130   0.001   0.225   2.609   0.022  35.907   1.699   8.611   0.644 777.375  11.656 1756.060   6.729  35.093
2064  416.042 2833.572 355.035   0.706 109.636   3.150   0.000  12.742   0.000   0.000   0.226 420.511   0.000    0.000   0.000   0.000   0.000  86.369 348.701  44.807  13.741   9.100   8.786   0.001   0.211   2.577   0.021  33.856   1.575   8.277   0.615 778.097  11.663 1744.701   6.785  35.087
2065  415.230 2835.045 355.337   0.706 109.978   3.149   0.000  12.709   0.000   0.000   0.220 421.989   0.000    0.000   0.000   0.000   0.000  84.490 345.232  44.282  13.695   9.094   8.454   0.001   0.199   2.547   0.020  31.924   1.460   7.957   0.587 778.766  11.672 1733.356   6.841  35.078
2066  414.409 2835.093 355.635   0.706 110.319   3.149   0.000  12.676   0.000   0.000   0.215 423.404   0.000    0.000   0.000   0.000   0.000  82.651 341.797  43.765  13.650   9.089   8.135   0.001   0.187   2.516   0.019  30.103   1.354   7.649   0.560 779.283  11.678 1721.803   6.896  35.079
2067  413.579 2833.742 355.932   0.706 110.659   3.149   0.000  12.643   0.000   0.000   0.210 424.753   0.000    0.000   0.000   0.000   0.000  80.851 338.396  43.253  13.604   9.084   7.828   0.001   0.176   2.486   0.018  28.385   1.255   7.353   0.533 779.608  11.680 1710.218   6.951  35.062
2068  412.739 2831.121 356.225   0.706 110.998   3.149   0.000  12.610   0.000   0.000   0.205 426.040   0.000    0.000   0.000   0.000   0.000  79.089 335.028  42.747  13.559   9.078   7.533   0.001   0.166   2.455   0.017  26.765   1.163   7.069   0.506 779.859  11.683 1698.926   7.006  35.047
2069  411.888 2827.309 356.517   0.706 111.336   3.148   0.000  12.577   0.000   0.000   0.200 427.269   0.000    0.000   0.000   0.000   0.000  77.363 331.695  42.247  13.514   9.073   7.248   0.001   0.156   2.425   0.016  25.237   1.078   6.796   0.479 780.074  11.685 1687.704   7.060  35.029
2070  411.026 2822.305 356.805   0.706 111.673   3.148   0.000  12.544   0.000   0.000   0.195 428.437   0.000    0.000   0.000   0.000   0.000  75.675 328.394  41.753  13.469   9.068   6.975   0.001   0.147   2.395   0.016  23.796   0.999   6.533   0.452 780.153  11.685 1676.480   7.114  35.022
2071  410.155 2816.041 357.092   0.707 112.009   3.148   0.000  12.511   0.000   0.000   0.190 429.538   0.000    0.000   0.000   0.000   0.000  74.022 325.127  41.264  13.424   9.062   6.712   0.000   0.138   2.365   0.015  22.436   0.926   6.280   0.427 779.916  11.678 1665.449   7.169  34.971
2072  409.274 2808.455 357.376   0.708 112.343   3.147   0.000  12.478   0.000   0.000   0.186 430.570   0.000    0.000   0.000   0.000   0.000  72.404 321.892  40.782  13.379   9.057   6.458   0.000   0.130   2.335   0.014  21.151   0.858   6.037   0.406 779.272  11.664 1654.636   7.224  34.931
2073  408.383 2799.536 357.658   0.710 112.676   3.147   0.000  12.446   0.000   0.000   0.181 431.526   0.000    0.000   0.000   0.000   0.000  70.822 318.689  40.305  13.335   9.052   6.215   0.000   0.122   2.305   0.013  19.938   0.795   5.803   0.386 778.241  11.644 1643.859   7.280  34.885
2074  407.481 2789.363 357.937   0.711 113.007   3.147   0.000  12.413   0.000   0.000   0.177 432.407   0.000    0.000   0.000   0.000   0.000  69.274 315.518  39.833  13.290   9.046   5.980   0.000   0.115   2.276   0.013  18.792   0.737   5.577   0.368 776.954  11.621 1632.839   7.338  34.843
2075  406.568 2778.021 358.215   0.713 113.336   3.146   0.000  12.380   0.000   0.000   0.173 433.216   0.000    0.000   0.000   0.000   0.000  67.759 312.378  39.368  13.246   9.041   5.755   0.000   0.108   2.246   0.012  17.709   0.682   5.359   0.350 775.511  11.597 1621.482   7.396  34.794
2076  405.643 2765.560 358.490   0.714 113.663   3.146   0.000  12.348   0.000   0.000   0.169 433.954   0.000    0.000   0.000   0.000   0.000  66.277 309.270  38.907  13.202   9.036   5.537   0.000   0.101   2.217   0.011  16.687   0.632   5.150   0.333 773.933  11.571 1609.850   7.455  34.747
2077  404.706 2752.124 358.763   0.715 113.988   3.146   0.000  12.315   0.000   0.000   0.164 434.628   0.000    0.000   0.000   0.000   0.000  64.827 306.193  38.452  13.158   9.030   5.328   0.000   0.095   2.189   0.011  15.722   0.585   4.948   0.316 772.360  11.547 1598.157   7.515  34.686
2078  403.757 2737.753 359.033   0.717 114.312   3.145   0.000  12.282   0.000   0.000   0.160 435.238   0.000    0.000   0.000   0.000   0.000  63.408 303.146  38.002  13.114   9.025   5.127   0.000   0.089   2.160   0.010  14.810   0.542   4.754   0.299 770.718  11.522 1586.520   7.576  34.633
2079  402.795 2722.445 359.301   0.719 114.635   3.145   0.000  12.250   0.000   0.000   0.156 435.776   0.000    0.000   0.000   0.000   0.000  62.020 300.130  37.558  13.071   9.020   4.934   0.000   0.084   2.132   0.010  13.950   0.502   4.567   0.283 768.910  11.493 1574.935   7.638  34.579
2080  401.822 2706.263 359.568   0.721 114.955   3.145   0.000  12.217   0.000   0.000   0.153 436.245   0.000    0.000   0.000   0.000   0.000  60.661 297.143  37.119  13.027   9.014   4.748   0.000   0.079   2.104   0.009  13.137   0.464   4.387   0.266 766.971  11.462 1563.603   7.701  34.522
2081  400.835 2689.201 359.833   0.723 115.274   3.144   0.000  12.185   0.000   0.000   0.149 436.651   0.000    0.000   0.000   0.000   0.000  59.332 294.187  36.684  12.984   9.009   4.569   0.000   0.074   2.076   0.009  12.369   0.429   4.214   0.251 764.905  11.430 1552.362   7.765  34.464
2082  399.829 2671.280 360.099   0.726 115.590   3.144   0.000  12.152   0.000   0.000   0.145 437.001   0.000    0.000   0.000   0.000   0.000  58.032 291.259  36.255  12.941   9.004   4.396   0.000   0.070   2.048   0.009  11.644   0.397   4.046   0.238 762.748  11.396 1541.062   7.830  34.388
2083  398.806 2652.466 360.365   0.729 115.905   3.144   0.000  12.119   0.000   0.000   0.142 437.283   0.000    0.000   0.000   0.000   0.000  56.760 288.361  35.831  12.898   8.998   4.230   0.000   0.065   2.021   0.008  10.960   0.367   3.885   0.226 760.328  11.358 1529.776   7.896  34.332
2084  397.766 2632.811 360.632   0.731 116.218   3.143   0.000  12.086   0.000   0.000   0.138 437.495   0.000    0.000   0.000   0.000   0.000  55.516 285.492  35.412  12.855   8.993   4.071   0.000   0.061   1.994   0.008  10.313   0.340   3.730   0.215 757.653  11.315 1518.505   7.963  34.265
2085  396.710 2612.514 360.900   0.734 116.530   3.143   0.000  12.054   0.000   0.000   0.135 437.643   0.000    0.000   0.000   0.000   0.000  54.299 282.651  34.998  12.812   8.988   3.917   0.000   0.058   1.967   0.007   9.702   0.314   3.580   0.204 754.926  11.273 1507.305   8.031  34.213
2086  395.638 2591.677 361.168   0.737 116.839   3.143   0.000  12.021   0.000   0.000   0.131 437.725   0.000    0.000   0.000   0.000   0.000  53.108 279.839  34.589  12.769   8.983   3.769   0.000   0.054   1.941   0.007   9.125   0.290   3.436   0.193 752.074  11.229 1495.888   8.101  34.138
2087  394.549 2570.510 361.437   0.740 117.146   3.143   0.000  11.988   0.000   0.000   0.128 437.748   0.000    0.000   0.000   0.000   0.000  51.943 277.054  34.184  12.727   8.977   3.627   0.000   0.051   1.915   0.007   8.580   0.268   3.297   0.183 749.219  11.185 1484.304   8.171  34.056
2088  393.445 2549.189 361.706   0.743 117.452   3.142   0.000  11.955   0.000   0.000   0.125 437.713   0.000    0.000   0.000   0.000   0.000  50.804 274.298  33.784  12.684   8.972   3.490   0.000   0.048   1.889   0.006   8.066   0.247   3.164   0.173 746.350  11.142 1472.877   8.243  33.996
2089  392.324 2526.902 361.975   0.746 117.756   3.142   0.000  11.922   0.000   0.000   0.122 437.615   0.000    0.000   0.000   0.000   0.000  49.690 271.568  33.389  12.642   8.967   3.358   0.000   0.045   1.863   0.006   7.581   0.228   3.035   0.163 743.360  11.097 1461.439   8.315  33.922
2090  391.188 2503.938 362.246   0.749 118.058   3.142   0.000  11.889   0.000   0.000   0.119 437.458   0.000    0.000   0.000   0.000   0.000  48.599 268.866  32.999  12.600   8.961   3.232   0.000   0.042   1.838   0.006   7.123   0.211   2.911   0.153 740.336  11.051 1450.183   8.389  33.847
2091  390.036 2482.778 362.516   0.752 118.358   3.141   0.000  11.856   0.000   0.000   0.115 437.252   0.000    0.000   0.000   0.000   0.000  47.533 266.191  32.613  12.558   8.956   3.110   0.000   0.040   1.813   0.005   6.691   0.194   2.791   0.144 737.384  11.007 1439.065   8.464  33.812
2092  388.869 2466.108 362.785   0.754 118.657   3.141   0.000  11.823   0.000   0.000   0.113 437.016   0.000    0.000   0.000   0.000   0.000  46.490 263.542  32.231  12.516   8.951   2.992   0.000   0.037   1.788   0.005   6.284   0.179   2.676   0.136 734.724  10.970 1427.901   8.540  33.773
