YEAR RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O RADSO2 RADO3TRP RADO3STR RADrOH RADNOx RADEESC RADSF6 RADCO RADVOC RADCRBAER RADAERIND RADH20STR
2000   1.7964   1.6624  -1.1376   1.5429   0.4865   0.1558  -0.3500   0.3780  -0.1174   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.0875  -0.7000   0.0194
2001   1.8335   1.7029  -1.1222   1.5668   0.4827   0.1586  -0.3430   0.3738  -0.1149   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.0884  -0.6907   0.0193
2002   1.8728   1.7455  -1.1067   1.5914   0.4799   0.1614  -0.3361   0.3700  -0.1126   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.0893  -0.6813   0.0191
2003   1.9150   1.7911  -1.0911   1.6169   0.4782   0.1643  -0.3291   0.3674  -0.1106   0.1000   0.1000   0.1000   0.0025   0.1000   0.1000  -0.0902  -0.6718   0.0191
2004   1.9582   1.8376  -1.0753   1.6440   0.4773   0.1672  -0.3221   0.3641  -0.1096   0.1000   0.1000   0.1000   0.0025   0.1000   0.1000  -0.0911  -0.6622   0.0190
2005   2.0063   1.8891  -1.0582   1.6730   0.4774   0.1702  -0.3146   0.3612  -0.1082   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.0920  -0.6516   0.0190
2006   2.0554   1.9416  -1.0421   1.7032   0.4782   0.1732  -0.3076   0.3585  -0.1069   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.0928  -0.6417   0.0191
2007   2.1061   1.9957  -1.0261   1.7343   0.4797   0.1762  -0.3006   0.3559  -0.1056   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.0938  -0.6317   0.0191
2008   2.1569   2.0498  -1.0099   1.7646   0.4819   0.1790  -0.2936   0.3537  -0.1045   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.0947  -0.6215   0.0192
2009   2.2069   2.1032  -0.9935   1.7935   0.4846   0.1819  -0.2866   0.3515  -0.1033   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.0956  -0.6113   0.0193
2010   2.2586   2.1582  -0.9770   1.8233   0.4879   0.1848  -0.2797   0.3495  -0.1022   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.0965  -0.6008   0.0195
2011   2.3133   2.2162  -0.9627   1.8550   0.4918   0.1876  -0.2733   0.3505  -0.1012   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.0982  -0.5912   0.0196
2012   2.3674   2.2737  -0.9498   1.8877   0.4965   0.1904  -0.2675   0.3514  -0.1001   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1001  -0.5823   0.0198
2013   2.4225   2.3322  -0.9367   1.9209   0.5020   0.1932  -0.2616   0.3523  -0.0990   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1018  -0.5733   0.0200
