2017  2.05344  0.52956  0.20454  0.00722  0.00082  0.00000  0.00277  0.00000  0.00000  0.00018  0.03521  0.00000  0.00000  0.00000  0.00000  0.00000  0.05569  0.17661  0.02330  0.00497  0.001684  0.00696  0.00011  0.000862  0.001121  0.0000715  0.05037  0.00271  0.00625  0.000364  0.00272  0.35928 -0.09402 -0.23897 -0.10898 -0.53718  0.02114  0.07685  2.64564812   1.08846972   0.48600651
2018  2.08556  0.53763  0.20728  0.00727  0.00082  0.00000  0.00276  0.00000  0.00000  0.00018  0.03766  0.00000  0.00000  0.00000  0.00000  0.00000  0.05487  0.17545  0.02306  0.00495  0.001683  0.00670  0.00009  0.000829  0.001125  0.0000682  0.04939  0.00262  0.00620  0.000364  0.00273  0.36106 -0.09260 -0.23257 -0.11085 -0.52669  0.02146  0.07348  2.70259066   1.11371404   0.51125083
2019  2.11743  0.54612  0.20997  0.00732  0.00082  0.00000  0.00275  0.00000  0.00000  0.00017  0.04014  0.00000  0.00000  0.00000  0.00000  0.00000  0.05403  0.17411  0.02282  0.00494  0.001682  0.00645  0.00008  0.000794  0.001128  0.0000650  0.04814  0.00252  0.00612  0.000364  0.00274  0.36357 -0.09113 -0.22676 -0.11262 -0.51703  0.02180  0.07012  2.75866332   1.13913062   0.53666741
2020  2.14909  0.55497  0.21261  0.00737  0.00082  0.00000  0.00274  0.00000  0.00000  0.00017  0.04266  0.00000  0.00000  0.00000  0.00000  0.00000  0.05316  0.17259  0.02256  0.00492  0.001681  0.00621  0.00007  0.000760  0.001130  0.0000619  0.04666  0.00241  0.00601  0.000364  0.00275  0.36552 -0.08958 -0.22094 -0.11440 -0.50725  0.02216  0.06676  2.81403368   1.16460322   0.56214000
2021  2.17919  0.56392  0.21518  0.00741  0.00082  0.00000  0.00274  0.00000  0.00000  0.00016  0.04504  0.00000  0.00000  0.00000  0.00000  0.00000  0.05228  0.17098  0.02229  0.00491  0.001680  0.00597  0.00006  0.000725  0.001131  0.0000590  0.04509  0.00230  0.00589  0.000362  0.00276  0.36701 -0.08796 -0.21629 -0.11582 -0.49934  0.02252  0.06340  2.86446062   1.18966430   0.58720108
2022  2.20648  0.57248  0.21762  0.00746  0.00082  0.00000  0.00273  0.00000  0.00000  0.00016  0.04712  0.00000  0.00000  0.00000  0.00000  0.00000  0.05140  0.16938  0.02203  0.00489  0.001679  0.00575  0.00005  0.000692  0.001131  0.0000562  0.04356  0.00219  0.00576  0.000358  0.00277  0.36785 -0.08629 -0.21106 -0.11724 -0.49034  0.02286  0.06004  2.91239342   1.21419128   0.61172806
2023  2.23113  0.58057  0.21995  0.00751  0.00082  0.00000  0.00272  0.00000  0.00000  0.00015  0.04893  0.00000  0.00000  0.00000  0.00000  0.00000  0.05051  0.16778  0.02177  0.00488  0.001678  0.00553  0.00004  0.000660  0.001131  0.0000535  0.04207  0.00209  0.00564  0.000352  0.00278  0.36919 -0.08455 -0.20699 -0.11866 -0.48327  0.02319  0.05667  2.95434272   1.23777123   0.63530802
2024  2.25331  0.58857  0.22216  0.00755  0.00082  0.00000  0.00271  0.00000  0.00000  0.00015  0.05046  0.00000  0.00000  0.00000  0.00000  0.00000  0.04964  0.16619  0.02152  0.00486  0.001677  0.00532  0.00003  0.000629  0.001130  0.0000510  0.04062  0.00200  0.00552  0.000346  0.00279  0.37054 -0.08278 -0.20176 -0.12016 -0.47409  0.02351  0.05331  2.99661403   1.26070039   0.65823718
2025  2.27315  0.59675  0.22425  0.00759  0.00082  0.00000  0.00270  0.00000  0.00000  0.00014  0.05176  0.00000  0.00000  0.00000  0.00000  0.00000  0.04876  0.16460  0.02127  0.00485  0.001676  0.00512  0.00003  0.000599  0.001129  0.0000485  0.03920  0.00191  0.00539  0.000339  0.00280  0.37188 -0.08105 -0.19710 -0.12158 -0.46583  0.02384  0.04995  3.03497439   1.28280659   0.68034338
2026  2.29075  0.60512  0.22623  0.00763  0.00082  0.00000  0.00269  0.00000  0.00000  0.00014  0.05282  0.00000  0.00000  0.00000  0.00000  0.00000  0.04788  0.16302  0.02102  0.00483  0.001675  0.00493  0.00002  0.000570  0.001127  0.0000462  0.03780  0.00182  0.00527  0.000332  0.00281  0.37313 -0.07936 -0.19245 -0.12300 -0.45749  0.02418  0.04659  3.07094449   1.30406452   0.70160130
2027  2.30620  0.61365  0.22809  0.00767  0.00082  0.00000  0.00268  0.00000  0.00000  0.00014  0.05367  0.00000  0.00000  0.00000  0.00000  0.00000  0.04701  0.16144  0.02077  0.00482  0.001674  0.00474  0.00002  0.000542  0.001124  0.0000440  0.03642  0.00174  0.00515  0.000324  0.00283  0.37402 -0.07770 -0.18780 -0.12442 -0.44906  0.02452  0.04323  3.10433922   1.32445145   0.72198824
2028  2.31958  0.62230  0.22984  0.00770  0.00082  0.00000  0.00268  0.00000  0.00000  0.00013  0.05431  0.00000  0.00000  0.00000  0.00000  0.00000  0.04613  0.15986  0.02053  0.00480  0.001673  0.00456  0.00002  0.000515  0.001121  0.0000418  0.03507  0.00166  0.00503  0.000317  0.00284  0.37546 -0.07608 -0.18315 -0.12584 -0.44054  0.02487  0.03986  3.13612344   1.34404372   0.74158051
2029  2.33097  0.63106  0.23148  0.00774  0.00082  0.00000  0.00267  0.00000  0.00000  0.00013  0.05477  0.00000  0.00000  0.00000  0.00000  0.00000  0.04526  0.15830  0.02029  0.00478  0.001672  0.00439  0.00001  0.000489  0.001117  0.0000398  0.03373  0.00158  0.00491  0.000309  0.00285  0.37639 -0.07449 -0.17792 -0.12726 -0.43084  0.02522  0.03650  3.16697548   1.36295432   0.76049110
2030  2.34043  0.63986  0.23301  0.00777  0.00082  0.00000  0.00266  0.00000  0.00000  0.00012  0.05504  0.00000  0.00000  0.00000  0.00000  0.00000  0.04439  0.15673  0.02005  0.00477  0.001671  0.00422  0.00001  0.000463  0.001113  0.0000378  0.03241  0.00151  0.00479  0.000302  0.00286  0.37823 -0.07294 -0.17327 -0.12868 -0.42212  0.02558  0.03314  3.19499199   1.38108065   0.77861744
2031  2.34832  0.64867  0.23448  0.00780  0.00082  0.00000  0.00265  0.00000  0.00000  0.00012  0.05525  0.00000  0.00000  0.00000  0.00000  0.00000  0.04352  0.15518  0.01982  0.00475  0.001670  0.00406  0.00001  0.000439  0.001108  0.0000360  0.03114  0.00144  0.00467  0.000295  0.00288  0.38024 -0.07144 -0.16978 -0.13046 -0.41551  0.02593  0.03314  3.22127541   1.39837393   0.79591072
2032  2.35502  0.65747  0.23593  0.00783  0.00082  0.00000  0.00264  0.00000  0.00000  0.00012  0.05551  0.00000  0.00000  0.00000  0.00000  0.00000  0.04267  0.15364  0.01959  0.00474  0.001669  0.00391  0.00001  0.000416  0.001103  0.0000342  0.02996  0.00138  0.00456  0.000289  0.00289  0.38276 -0.06997 -0.16629 -0.13223 -0.40885  0.02629  0.03314  3.24704650   1.41503541   0.81257220
2033  2.36051  0.66624  0.23737  0.00787  0.00082  0.00000  0.00264  0.00000  0.00000  0.00011  0.05580  0.00000  0.00000  0.00000  0.00000  0.00000  0.04183  0.15212  0.01936  0.00472  0.001668  0.00376  0.00001  0.000393  0.001098  0.0000326  0.02887  0.00132  0.00445  0.000284  0.00290  0.38469 -0.06852 -0.16280 -0.13392 -0.40213  0.02664  0.03314  3.27128157   1.43106461   0.82860140
2034  2.36483  0.67497  0.23880  0.00790  0.00082  0.00000  0.00263  0.00000  0.00000  0.00011  0.05614  0.00000  0.00000  0.00000  0.00000  0.00000  0.04100  0.15061  0.01913  0.00471  0.001667  0.00362  0.00001  0.000372  0.001092  0.0000310  0.02786  0.00127  0.00435  0.000279  0.00292  0.38716 -0.06710 -0.15873 -0.13569 -0.39422  0.02699  0.03314  3.29663789   1.44671755   0.84425434
2035  2.36798  0.68363  0.24021  0.00793  0.00082  0.00000  0.00262  0.00000  0.00000  0.00011  0.05651  0.00000  0.00000  0.00000  0.00000  0.00000  0.04018  0.14911  0.01891  0.00469  0.001666  0.00348  0.00001  0.000352  0.001086  0.0000295  0.02692  0.00122  0.00425  0.000275  0.00293  0.38907 -0.06573 -0.15524 -0.13747 -0.38737  0.02734  0.03314  3.31864283   1.46174205   0.85927883
2036  2.36998  0.69219  0.24160  0.00796  0.00082  0.00000  0.00261  0.00000  0.00000  0.00011  0.05691  0.00000  0.00000  0.00000  0.00000  0.00000  0.03938  0.14763  0.01869  0.00468  0.001665  0.00335  0.00000  0.000333  0.001080  0.0000280  0.02604  0.00117  0.00416  0.000270  0.00294  0.39195 -0.06440 -0.15117 -0.13916 -0.37931  0.02769  0.03314  3.34233370   1.47644380   0.87398058
2037  2.37084  0.70065  0.24298  0.00799  0.00082  0.00000  0.00260  0.00000  0.00000  0.00010  0.05734  0.00000  0.00000  0.00000  0.00000  0.00000  0.03858  0.14617  0.01847  0.00466  0.001664  0.00323  0.00000  0.000315  0.001073  0.0000267  0.02523  0.00113  0.00408  0.000265  0.00296  0.39378 -0.06313 -0.14768 -0.14093 -0.37233  0.02803  0.03314  3.36204663   1.49049181   0.88802860
2038  2.37056  0.70901  0.24435  0.00802  0.00082  0.00000  0.00260  0.00000  0.00000  0.00010  0.05781  0.00000  0.00000  0.00000  0.00000  0.00000  0.03779  0.14471  0.01825  0.00464  0.001663  0.00311  0.00000  0.000298  0.001066  0.0000254  0.02447  0.00110  0.00399  0.000261  0.00297  0.39609 -0.06190 -0.14419 -0.14271 -0.36529  0.02837  0.03314  3.38113283   1.50396362   0.90150041
2039  2.36916  0.71724  0.24570  0.00805  0.00082  0.00000  0.00259  0.00000  0.00000  0.00010  0.05830  0.00000  0.00000  0.00000  0.00000  0.00000  0.03702  0.14328  0.01804  0.00463  0.001662  0.00299  0.00000  0.000281  0.001059  0.0000241  0.02377  0.00106  0.00392  0.000256  0.00299  0.39770 -0.06070 -0.14071 -0.14448 -0.35819  0.02870  0.03314  3.39839000   1.51681597   0.91435276
2040  2.36665  0.72534  0.24704  0.00808  0.00082  0.00000  0.00258  0.00000  0.00000  0.00009  0.05882  0.00000  0.00000  0.00000  0.00000  0.00000  0.03625  0.14185  0.01783  0.00461  0.001661  0.00288  0.00000  0.000266  0.001052  0.0000229  0.02311  0.00103  0.00384  0.000251  0.00300  0.40001 -0.05954 -0.13664 -0.14617 -0.34982  0.02903  0.03314  3.41710803   1.52934583   0.92688262
2041  2.36331  0.73327  0.24836  0.00811  0.00082  0.00000  0.00258  0.00000  0.00000  0.00009  0.05935  0.00000  0.00000  0.00000  0.00000  0.00000  0.03550  0.14044  0.01762  0.00460  0.001660  0.00277  0.00000  0.000251  0.001045  0.0000218  0.02247  0.00100  0.00377  0.000245  0.00301  0.40176 -0.05842 -0.13489 -0.14741 -0.34621  0.02935  0.03314  3.42759666   1.54081320   0.93834999
2042  2.35942  0.74100  0.24965  0.00814  0.00082  0.00000  0.00257  0.00000  0.00000  0.00009  0.05985  0.00000  0.00000  0.00000  0.00000  0.00000  0.03476  0.13904  0.01741  0.00458  0.001659  0.00266  0.00000  0.000236  0.001037  0.0000208  0.02179  0.00097  0.00369  0.000238  0.00303  0.40349 -0.05734 -0.13198 -0.14874 -0.34015  0.02966  0.03314  3.44073568   1.55169192   0.94922870
2043  2.35494  0.74849  0.25092  0.00817  0.00082  0.00000  0.00256  0.00000  0.00000  0.00009  0.06033  0.00000  0.00000  0.00000  0.00000  0.00000  0.03403  0.13766  0.01721  0.00457  0.001658  0.00256  0.00000  0.000223  0.001029  0.0000197  0.02108  0.00093  0.00360  0.000230  0.00305  0.40615 -0.05629 -0.13024 -0.14998 -0.33649  0.02996  0.03314  3.45042120   1.56182789   0.95936468
2044  2.34986  0.75575  0.25216  0.00820  0.00082  0.00000  0.00255  0.00000  0.00000  0.00009  0.06078  0.00000  0.00000  0.00000  0.00000  0.00000  0.03332  0.13629  0.01701  0.00455  0.001657  0.00247  0.00000  0.000210  0.001020  0.0000188  0.02034  0.00090  0.00352  0.000222  0.00306  0.40773 -0.05525 -0.12791 -0.15131 -0.33159  0.03025  0.03314  3.45985772   1.57133314   0.96886993
2045  2.34416  0.76277  0.25338  0.00823  0.00082  0.00000  0.00255  0.00000  0.00000  0.00008  0.06122  0.00000  0.00000  0.00000  0.00000  0.00000  0.03262  0.13493  0.01681  0.00454  0.001656  0.00237  0.00000  0.000198  0.001012  0.0000179  0.01958  0.00086  0.00342  0.000214  0.00308  0.40972 -0.05420 -0.12617 -0.15256 -0.32789  0.03054  0.03314  3.46710429   1.58015452   0.97769131
2046  2.33782  0.76957  0.25458  0.00826  0.00082  0.00000  0.00254  0.00000  0.00000  0.00008  0.06164  0.00000  0.00000  0.00000  0.00000  0.00000  0.03193  0.13359  0.01661  0.00452  0.001655  0.00228  0.00000  0.000187  0.001003  0.0000170  0.01878  0.00082  0.00332  0.000205  0.00309  0.41117 -0.05315 -0.12443 -0.15389 -0.32417  0.03081  0.03314  3.47281512   1.58827626   0.98581305
2047  2.33083  0.77613  0.25575  0.00829  0.00082  0.00000  0.00253  0.00000  0.00000  0.00008  0.06203  0.00000  0.00000  0.00000  0.00000  0.00000  0.03126  0.13226  0.01642  0.00451  0.001654  0.00220  0.00000  0.000177  0.000994  0.0000162  0.01797  0.00077  0.00322  0.000196  0.00311  0.41302 -0.05211 -0.12210 -0.15513 -0.31919  0.03108  0.03314  3.47994503   1.59600975   0.99354654
2048  2.32321  0.78247  0.25690  0.00832  0.00082  0.00000  0.00253  0.00000  0.00000  0.00008  0.06241  0.00000  0.00000  0.00000  0.00000  0.00000  0.03060  0.13095  0.01623  0.00449  0.001653  0.00211  0.00000  0.000166  0.000984  0.0000154  0.01713  0.00073  0.00311  0.000187  0.00313  0.41433 -0.05108 -0.11977 -0.15646 -0.31417  0.03133  0.03314  3.48553383   1.60327683   1.00081362
2049  2.31495  0.78858  0.25803  0.00835  0.00082  0.00000  0.00252  0.00000  0.00000  0.00008  0.06278  0.00000  0.00000  0.00000  0.00000  0.00000  0.02995  0.12964  0.01604  0.00448  0.001652  0.00203  0.00000  0.000157  0.000975  0.0000146  0.01626  0.00068  0.00300  0.000178  0.00315  0.41553 -0.05008 -0.11745 -0.15770 -0.30913  0.03158  0.03314  3.49021041   1.61007380   1.00761059
2050  2.30604  0.79447  0.25913  0.00838  0.00082  0.00000  0.00251  0.00000  0.00000  0.00007  0.06313  0.00000  0.00000  0.00000  0.00000  0.00000  0.02931  0.12835  0.01585  0.00446  0.001651  0.00196  0.00000  0.000148  0.000965  0.0000139  0.01537  0.00064  0.00289  0.000169  0.00317  0.41738 -0.04908 -0.11570 -0.15904 -0.30532  0.03182  0.03314  3.49268587   1.61627692   1.01381371
2051  2.29683  0.80005  0.26022  0.00841  0.00082  0.00000  0.00251  0.00000  0.00000  0.00007  0.06346  0.00000  0.00000  0.00000  0.00000  0.00000  0.02868  0.12708  0.01566  0.00445  0.001651  0.00188  0.00000  0.000139  0.000955  0.0000132  0.01450  0.00059  0.00278  0.000160  0.00319  0.41830 -0.04811 -0.11454 -0.15957 -0.30277  0.03204  0.03314  3.49258535   1.62177192   1.01930871
2052  2.28765  0.80529  0.26128  0.00843  0.00082  0.00000  0.00250  0.00000  0.00000  0.00007  0.06380  0.00000  0.00000  0.00000  0.00000  0.00000  0.02806  0.12581  0.01548  0.00443  0.001650  0.00181  0.00000  0.000131  0.000945  0.0000126  0.01368  0.00055  0.00267  0.000153  0.00321  0.41880 -0.04715 -0.11338 -0.16019 -0.30022  0.03226  0.03314  3.49168851   1.62661514   1.02415192
2053  2.27845  0.81021  0.26234  0.00846  0.00082  0.00000  0.00249  0.00000  0.00000  0.00007  0.06412  0.00000  0.00000  0.00000  0.00000  0.00000  0.02746  0.12456  0.01530  0.00442  0.001649  0.00174  0.00000  0.000124  0.000935  0.0000120  0.01290  0.00051  0.00256  0.000146  0.00323  0.41973 -0.04621 -0.11222 -0.16081 -0.29765  0.03246  0.03314  3.49094530   1.63098255   1.02851934
2054  2.26922  0.81479  0.26338  0.00849  0.00082  0.00000  0.00249  0.00000  0.00000  0.00007  0.06444  0.00000  0.00000  0.00000  0.00000  0.00000  0.02687  0.12332  0.01512  0.00440  0.001648  0.00168  0.00000  0.000116  0.000925  0.0000114  0.01217  0.00047  0.00246  0.000140  0.00325  0.42053 -0.04526 -0.11047 -0.16134 -0.29379  0.03264  0.03314  3.49172605   1.63512733   1.03266411
2055  2.25992  0.81905  0.26440  0.00852  0.00082  0.00000  0.00248  0.00000  0.00000  0.00006  0.06476  0.00000  0.00000  0.00000  0.00000  0.00000  0.02629  0.12209  0.01494  0.00439  0.001647  0.00161  0.00000  0.000110  0.000915  0.0000108  0.01148  0.00044  0.00237  0.000134  0.00328  0.42133 -0.04429 -0.10931 -0.16205 -0.29121  0.03281  0.03314  3.49014704   1.63883943   1.03637621
2056  2.25054  0.82299  0.26540  0.00855  0.00082  0.00000  0.00247  0.00000  0.00000  0.00006  0.06507  0.00000  0.00000  0.00000  0.00000  0.00000  0.02573  0.12088  0.01477  0.00437  0.001646  0.00155  0.00000  0.000103  0.000905  0.0000103  0.01083  0.00040  0.00227  0.000128  0.00330  0.42186 -0.04335 -0.10815 -0.16267 -0.28861  0.03297  0.03314  3.48800637   1.64213389   1.03967068
2057  2.24105  0.82659  0.26640  0.00858  0.00082  0.00000  0.00247  0.00000  0.00000  0.00006  0.06537  0.00000  0.00000  0.00000  0.00000  0.00000  0.02517  0.11968  0.01460  0.00436  0.001645  0.00150  0.00000  0.000097  0.000895  0.0000098  0.01022  0.00037  0.00218  0.000122  0.00333  0.42292 -0.04240 -0.10698 -0.16321 -0.28601  0.03312  0.03314  3.48607633   1.64512464   1.04266142
2058  2.23145  0.82986  0.26737  0.00861  0.00082  0.00000  0.00246  0.00000  0.00000  0.00006  0.06566  0.00000  0.00000  0.00000  0.00000  0.00000  0.02463  0.11848  0.01443  0.00435  0.001644  0.00144  0.00000  0.000091  0.000885  0.0000093  0.00964  0.00035  0.00210  0.000116  0.00335  0.42342 -0.04148 -0.10582 -0.16383 -0.28340  0.03325  0.03314  3.48308509   1.64775129   1.04528807
2059  2.22172  0.83284  0.26834  0.00863  0.00082  0.00000  0.00245  0.00000  0.00000  0.00006  0.06595  0.00000  0.00000  0.00000  0.00000  0.00000  0.02410  0.11731  0.01426  0.00433  0.001643  0.00138  0.00000  0.000086  0.000875  0.0000089  0.00909  0.00032  0.00202  0.000110  0.00338  0.42384 -0.04057 -0.10466 -0.16445 -0.28078  0.03337  0.03314  3.47961274   1.65003381   1.04757060
2060  2.21184  0.83553  0.26929  0.00866  0.00082  0.00000  0.00245  0.00000  0.00000  0.00006  0.06623  0.00000  0.00000  0.00000  0.00000  0.00000  0.02357  0.11614  0.01409  0.00432  0.001642  0.00133  0.00000  0.000081  0.000865  0.0000084  0.00857  0.00030  0.00194  0.000104  0.00341  0.42361 -0.03966 -0.10349 -0.16498 -0.27815  0.03348  0.03314  3.47519113   1.65194372   1.04948050
2061  2.20185  0.83783  0.27022  0.00869  0.00082  0.00000  0.00244  0.00000  0.00000  0.00006  0.06651  0.00000  0.00000  0.00000  0.00000  0.00000  0.02306  0.11498  0.01392  0.00430  0.001641  0.00128  0.00000  0.000076  0.000855  0.0000080  0.00808  0.00028  0.00186  0.000099  0.00344  0.42376 -0.03876 -0.10291 -0.16543 -0.27683  0.03357  0.03314  3.46886316   1.65337001   1.05090680
2062  2.19178  0.83966  0.27115  0.00872  0.00082  0.00000  0.00243  0.00000  0.00000  0.00005  0.06678  0.00000  0.00000  0.00000  0.00000  0.00000  0.02256  0.11384  0.01376  0.00429  0.001640  0.00123  0.00000  0.000072  0.000845  0.0000076  0.00762  0.00026  0.00179  0.000094  0.00347  0.42375 -0.03789 -0.10233 -0.16578 -0.27551  0.03365  0.03314  3.46188529   1.65434636   1.05188315
2063  2.18161  0.84098  0.27207  0.00874  0.00082  0.00000  0.00243  0.00000  0.00000  0.00005  0.06704  0.00000  0.00000  0.00000  0.00000  0.00000  0.02207  0.11271  0.01360  0.00427  0.001639  0.00119  0.00000  0.000067  0.000835  0.0000073  0.00718  0.00024  0.00172  0.000090  0.00350  0.42390 -0.03704 -0.10175 -0.16622 -0.27419  0.03370  0.03314  3.45438479   1.65491918   1.05245596
