YEAR CONCO2 CONCH4 CONN2O T2M CUMCO2 ANTCO2 ANTCH4 ANTN2O ANTNOx ANTCO ANTVOC ANTSO2 RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O pH
1750   277.00   710.20   272.60   0.0000    0.06    0.0582      2.18    0.03    3.96   45.60   10.50    0.38  -0.0070  -0.0030  -0.0215   0.0000   0.0061   0.0089   8.1838
1751   277.07   710.98   272.61  -0.0040    0.18    0.1192      2.37    0.07    3.97   46.00   10.60    0.38  -0.0374  -0.0014  -0.0216   0.0013   0.0066   0.0090   8.1837
1752   277.14   711.73   272.63  -0.0090    0.30    0.1251      2.42    0.08    3.98   46.30   10.70    0.38  -0.0556   0.0004  -0.0218   0.0027   0.0070   0.0090   8.1837
1753   277.21   712.49   272.64  -0.0127    0.44    0.1326      2.97    0.08    3.98   46.70   10.70    0.38  -0.0509   0.0021  -0.0219   0.0040   0.0075   0.0091   8.1836
1754   277.28   713.22   272.66  -0.0163    0.58    0.1416      2.64    0.09    3.99   47.00   10.80    0.39  -0.0622   0.0038  -0.0220   0.0053   0.0079   0.0092   8.1835
1755   277.34   714.01   272.68  -0.0204    0.73    0.1520      3.81    0.09    4.00   47.30   10.80    0.39  -0.0725   0.0055  -0.0222   0.0066   0.0084   0.0092   8.1834
1756   277.41   714.80   272.70  -0.0236    0.89    0.1636      3.17    0.10    4.01   47.70   10.90    0.39  -0.0697   0.0073  -0.0223   0.0080   0.0089   0.0093   8.1833
1757   277.49   715.53   272.72  -0.0245    1.07    0.1727      3.87    0.10    4.02   48.10   11.00    0.39  -0.0520   0.0090  -0.0225   0.0094   0.0093   0.0094   8.1832
1758   277.56   716.30   272.74  -0.0241    1.25    0.1834      3.92    0.10    4.03   48.40   11.10    0.40  -0.0421   0.0109  -0.0226   0.0108   0.0098   0.0094   8.1831
1759   277.64   717.03   272.76  -0.0230    1.44    0.1962      4.08    0.11    4.04   48.80   11.10    0.40  -0.0322   0.0128  -0.0228   0.0123   0.0102   0.0095   8.1830
1760   277.72   717.81   272.78  -0.0202    1.65    0.2078      4.67    0.11    4.05   49.10   11.20    0.40  -0.0102   0.0148  -0.0229   0.0139   0.0107   0.0096   8.1829
1761   277.81   718.52   272.80  -0.0207    1.87    0.2184      4.19    0.11    4.06   49.50   11.20    0.40  -0.0432   0.0168  -0.0231   0.0156   0.0111   0.0096   8.1828
1762   277.90   719.22   272.82  -0.0201    2.10    0.2282      5.05    0.11    4.07   49.80   11.30    0.40  -0.0241   0.0189  -0.0232   0.0173   0.0115   0.0097   8.1827
1763   277.99   720.01   272.84  -0.0204    2.34    0.2412      5.14    0.12    4.07   50.10   11.40    0.41  -0.0359   0.0211  -0.0233   0.0191   0.0120   0.0098   8.1826
1764   278.09   720.72   272.87  -0.0225    2.60    0.2579      5.04    0.12    4.08   50.50   11.40    0.41  -0.0547   0.0233  -0.0235   0.0209   0.0124   0.0099   8.1825
1765   278.18   721.42   272.89  -0.0245    2.87    0.2746      5.55    0.12    4.09   50.80   11.50    0.41  -0.0535   0.0255  -0.0236   0.0228   0.0128   0.0099   8.1823
1766   278.28   722.11   272.91  -0.0363    3.16    0.2914      5.44    0.12    4.10   51.20   11.60    0.41  -0.1633   0.0277  -0.0238   0.0246   0.0132   0.0100   8.1822
1767   278.38   722.82   272.93  -0.0380    3.47    0.3084      6.08    0.12    4.11   51.50   11.60    0.41  -0.0641   0.0299  -0.0239   0.0265   0.0136   0.0101   8.1821
1768   278.48   723.60   272.95  -0.0303    3.80    0.3233      6.29    0.12    4.12   51.90   11.70    0.42   0.0114   0.0324  -0.0241   0.0285   0.0141   0.0102   8.1820
1769   278.60   724.32   272.98  -0.0215    4.13    0.3346      6.17    0.12    4.13   52.20   11.80    0.42   0.0331   0.0351  -0.0242   0.0308   0.0145   0.0102   8.1818
1770   278.73   725.01   273.00  -0.0128    4.48    0.3478      6.62    0.12    4.14   52.60   11.80    0.42   0.0558   0.0378  -0.0243   0.0332   0.0149   0.0103   8.1817
1771   278.86   725.61   273.02  -0.0072    4.84    0.3642      6.05    0.12    4.16   53.20   12.00    0.44   0.0411   0.0401  -0.0250   0.0357   0.0153   0.0104   8.1815
1772   279.00   726.12   273.04  -0.0050    5.22    0.3789      6.46    0.13    4.17   53.90   12.10    0.44   0.0199   0.0429  -0.0252   0.0383   0.0156   0.0105   8.1813
1773   279.13   726.71   273.07  -0.0062    5.61    0.3930      6.76    0.13    4.18   54.50   12.20    0.45  -0.0083   0.0457  -0.0255   0.0409   0.0159   0.0105   8.1812
1774   279.27   727.32   273.09  -0.0102    6.02    0.4068      6.95    0.13    4.20   55.10   12.40    0.45  -0.0405   0.0485  -0.0257   0.0435   0.0163   0.0106   8.1810
1775   279.40   727.91   273.11  -0.0140    6.44    0.4201      6.98    0.13    4.21   55.80   12.50    0.45  -0.0448   0.0512  -0.0260   0.0461   0.0166   0.0107   8.1808
1776   279.52   728.41   273.13  -0.0379    6.87    0.4325      6.83    0.13    4.23   56.50   12.70    0.46  -0.2664   0.0536  -0.0263   0.0484   0.0169   0.0108   8.1807
1777   279.64   729.00   273.16  -0.0354    7.32    0.4434      7.75    0.13    4.24   57.20   12.80    0.46  -0.0069   0.0561  -0.0265   0.0507   0.0173   0.0109   8.1805
1778   279.78   729.59   273.18  -0.0208    7.77    0.4530      7.18    0.13    4.26   57.80   13.00    0.46   0.0749   0.0589  -0.0268   0.0533   0.0176   0.0109   8.1804
1779   279.93   730.11   273.20  -0.0104    8.23    0.4622      7.68    0.13    4.27   58.50   13.10    0.47   0.0608   0.0618  -0.0271   0.0561   0.0179   0.0110   8.1802
1780   280.08   730.69   273.22  -0.0030    8.70    0.4717      7.79    0.13    4.29   59.20   13.30    0.47   0.0648   0.0648  -0.0274   0.0590   0.0183   0.0111   8.1800
1781   280.23   731.11   273.24  -0.0009    9.19    0.4828      7.11    0.14    4.30   59.70   13.40    0.49   0.0235   0.0675  -0.0279   0.0619   0.0185   0.0112   8.1798
1782   280.39   731.51   273.27   0.0029    9.68    0.4937      7.92    0.14    4.31   60.10   13.50    0.49   0.0566   0.0706  -0.0281   0.0649   0.0188   0.0112   8.1796
1783   280.52   732.00   273.29  -0.0379   10.18    0.5046      7.92    0.14    4.33   60.50   13.60    0.49  -0.4196   0.0734  -0.0283   0.0675   0.0190   0.0113   8.1794
1784   280.63   732.41   273.31  -0.0724   10.70    0.5137      7.70    0.14    4.34   60.90   13.60    0.50  -0.3704   0.0756  -0.0285   0.0695   0.0193   0.0114   8.1793
1785   280.74   732.82   273.34  -0.0633   11.22    0.5195      8.18    0.14    4.35   61.40   13.70    0.50  -0.0201   0.0779  -0.0286   0.0716   0.0195   0.0115   8.1792
1786   280.87   733.21   273.36  -0.0446   11.74    0.5230      7.85    0.14    4.36   61.80   13.80    0.50   0.0466   0.0806  -0.0288   0.0742   0.0198   0.0115   8.1790
1787   281.02   733.63   273.38  -0.0292   12.27    0.5260      8.58    0.14    4.37   62.30   13.90    0.51   0.0675   0.0835  -0.0290   0.0769   0.0200   0.0116   8.1788
1788   281.15   734.17   273.40  -0.0670   12.80    0.5338      8.81    0.15    4.38   62.70   14.00    0.51  -0.4518   0.0862  -0.0292   0.0794   0.0203   0.0117   8.1786
1789   281.26   734.52   273.43  -0.0816   13.34    0.5392      7.74    0.15    4.39   63.10   14.10    0.51  -0.2066   0.0884  -0.0293   0.0815   0.0205   0.0118   8.1785
1790   281.38   734.93   273.45  -0.0673   13.88    0.5366      9.40    0.15    4.40   63.60   14.20    0.51  -0.0012   0.0908  -0.0295   0.0838   0.0208   0.0119   8.1784
