-0.00
-0.00
0.00
0.01
0.02
0.03
0.04
0.05
0.06
0.08
0.09
0.10
0.11
0.13
0.14
0.16
0.18
0.20
0.22
0.23
0.24
0.26
0.28
0.29
0.31
0.33
0.35
0.36
0.38
0.39
0.40
0.42
0.44
0.46
0.47
0.48
0.49
0.50
0.50
0.51
0.51
0.50
0.50
0.49
0.49
0.49
0.49
0.50
0.51
0.51
0.53
0.55
0.57
0.59
0.63
0.67
0.72
0.78
0.87
0.93
0.97
1.00
1.01
1.00
0.99
1.01
1.06
1.10
1.06
0.93
0.80
0.69
0.60
0.57
0.54
0.46
0.39
0.33
0.28
0.23
0.22
0.23
0.21
0.17
0.14
0.13
0.13
0.12
0.10
0.08
0.07
0.07
0.08
0.09
0.11
0.13
0.14
0.16
0.18
0.19
0.20
0.21
0.19
0.21
0.23
0.25
0.27
0.28
0.28
0.29
0.29
0.29
0.31
0.32
0.33
0.34
0.35
0.38
0.41
0.45
0.48
0.53
0.62
0.69
0.75
0.84
0.92
1.00
1.07
1.16
1.26
1.39
1.34
1.40
1.43
1.46
1.43
1.35
1.28
1.18
1.17
1.16
1.12
1.05
1.03
1.02
1.01
1.04
1.08
1.16
1.23
1.39
1.49
1.64
1.73
1.80
1.83
1.86
1.80
1.80
1.81
1.74
1.72
1.72
1.59
1.54
1.59
1.62
1.58
1.47
1.62
1.56
1.62
1.78
1.82
1.85
1.88
2.02
2.03
2.12
2.03
1.92
1.78
1.75
1.72
1.65
1.62
1.54
1.34
1.26
1.28
1.22
1.12
1.12
1.08
0.89
0.89
1.09
1.24
1.27
1.57
1.59
1.70
1.90
2.07
2.37
2.58
2.73
2.88
3.04
3.16
3.14
3.27
3.28
3.40
3.80
4.03
4.25
4.52
4.51
4.48
4.72
5.03
5.01
4.80
4.74
5.32
5.68
5.86
6.13
6.03
6.04
6.15
6.17
6.39
6.43
6.63
7.23
7.30
6.61
6.00
5.74
5.71
6.45
7.42
7.42
7.15
7.55
7.64
7.55
7.86
