YEAR CONCO2 CONCH4 CONN2O T2M CUMCO2 ANTCO2 ANTCH4 ANTN2O ANTNOx ANTCO ANTVOC ANTSO2 RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O pH
2029   452.24  1988.60   341.27   1.8925    675.13    8.5028    254.62    5.49   22.50 1434.00  243.00   30.60   3.1534   3.1169  -0.9570   2.6166   0.5722   0.2313   8.0085
2030   453.99  1970.28   341.77   1.9244    682.84    7.7144    243.03    5.34   22.20 1450.00  244.00   29.80   3.1759   3.1427  -0.9415   2.6372   0.5658   0.2328   8.0071
2031   455.39  1951.28   342.25   1.9540    689.72    6.8824    238.79    5.34   21.90 1470.00  245.00   29.20   3.1927   3.1595  -0.9307   2.6537   0.5590   0.2343   8.0059
2032   456.44  1932.95   342.73   1.9815    695.73    6.0126    234.54    5.34   21.70 1490.00  246.00   28.60   3.2063   3.1731  -0.9198   2.6660   0.5525   0.2357   8.0051
2033   457.13  1915.20   343.20   2.0069    700.84    5.1050    230.30    5.34   21.40 1509.00  247.00   28.00   3.2156   3.1825  -0.9087   2.6741   0.5462   0.2371   8.0045
2034   457.44  1897.99   343.66   2.0304    705.00    4.1596    226.06    5.34   21.20 1529.00  248.00   27.30   3.2236   3.1905  -0.8954   2.6777   0.5400   0.2386   8.0043
2035   457.37  1881.28   344.12   2.0517    708.19    3.1864    221.82    5.34   20.90 1549.00  249.00   26.70   3.2248   3.1917  -0.8843   2.6769   0.5340   0.2400   8.0043
2036   456.91  1864.97   344.58   2.0710    710.35    2.1654    217.58    5.33   20.80 1568.00  250.00   26.00   3.2250   3.1919  -0.8707   2.6714   0.5281   0.2414   8.0047
2037   456.07  1849.03   345.03   2.0880    711.61    1.2599    213.34    5.33   20.50 1588.00  251.00   25.40   3.2178   3.1847  -0.8594   2.6616   0.5223   0.2427   8.0054
2038   454.91  1833.47   345.48   2.1028    712.09    0.4780    209.10    5.33   20.30 1608.00  252.00   24.80   3.2077   3.1746  -0.8480   2.6481   0.5166   0.2441   8.0063
2039   453.50  1818.23   345.92   2.1153    711.92   -0.1722    204.85    5.33   20.00 1628.00  252.00   24.20   3.1942   3.1610  -0.8366   2.6315   0.5110   0.2454   8.0074
2040   451.90  1803.29   346.36   2.1260    711.23   -0.6826    200.61    5.33   19.80 1647.00  254.00   23.50   3.1817   3.1486  -0.8226   2.6127   0.5055   0.2468   8.0087
2041   450.17  1788.74   346.79   2.1343    710.19   -1.0451    197.57    5.31   19.60 1661.00  254.00   23.20   3.1587   3.1256  -0.8172   2.5922   0.5001   0.2481   8.0102
2042   448.38  1774.67   347.22   2.1408    708.94   -1.2504    194.53    5.29   19.40 1676.00  254.00   22.70   3.1396   3.1065  -0.8073   2.5709   0.4949   0.2494   8.0116
2043   446.60  1760.97   347.63   2.1455    707.65   -1.2928    191.49    5.27   19.40 1690.00  254.00   22.40   3.1170   3.0839  -0.8019   2.5496   0.4898   0.2507   8.0131
2044   444.85  1747.60   348.04   2.1488    706.31   -1.3340    188.45    5.25   19.20 1705.00  254.00   22.00   3.0962   3.0630  -0.7942   2.5287   0.4848   0.2519   8.0145
2045   443.14  1734.58   348.45   2.1508    704.94   -1.3764    185.41    5.23   19.10 1719.00  254.00   21.70   3.0740   3.0408  -0.7888   2.5081   0.4799   0.2531   8.0159
2046   441.46  1721.88   348.84   2.1516    703.52   -1.4176    182.36    5.21   18.90 1734.00  254.00   21.40   3.0516   3.0185  -0.7834   2.4878   0.4751   0.2543   8.0173
2047   439.80  1709.46   349.23   2.1518    702.07   -1.4500    179.32    5.20   18.80 1748.00  254.00   21.00   3.0326   2.9994  -0.7755   2.4678   0.4704   0.2555   8.0187
2048   438.17  1697.31   349.60   2.1512    700.58   -1.4912    176.28    5.18   18.60 1763.00  254.00   20.60   3.0132   2.9801  -0.7677   2.4480   0.4658   0.2566   8.0201
2049   436.57  1685.42   349.98   2.1501    699.04   -1.5336    173.24    5.16   18.40 1777.00  254.00   20.20   2.9943   2.9612  -0.7597   2.4284   0.4612   0.2577   8.0214
2050   434.99  1673.78   350.34   2.1483    697.47   -1.5748    170.20    5.14   18.30 1792.00  255.00   19.90   2.9738   2.9407  -0.7542   2.4090   0.4568   0.2588   8.0227
2051   433.42  1662.52   350.70   2.1457    695.84   -1.6316    168.93    5.13   18.20 1798.00  253.00   19.70   2.9514   2.9183  -0.7501   2.3897   0.4525   0.2599   8.0241
2052   431.86  1651.84   351.05   2.1422    694.15   -1.6884    167.67    5.12   18.00 1805.00  252.00   19.50   2.9290   2.8958  -0.7461   2.3705   0.4483   0.2610   8.0254
2053   430.30  1641.72   351.40   2.1382    692.40   -1.7452    166.41    5.11   17.90 1812.00  251.00   19.30   2.9074   2.8743  -0.7420   2.3513   0.4444   0.2620   8.0267
2054   428.76  1632.08   351.74   2.1340    690.60   -1.8020    165.14    5.10   17.80 1818.00  250.00   19.00   2.8887   2.8556  -0.7354   2.3321   0.4407   0.2631   8.0280
2055   427.22  1622.89   352.08   2.1293    688.74   -1.8588    163.88    5.10   17.70 1826.00  249.00   18.80   2.8677   2.8346  -0.7315   2.3129   0.4371   0.2641   8.0293
2056   425.69  1614.10   352.41   2.1241    686.83   -1.9156    162.61    5.09   17.60 1833.00  247.00   18.60   2.8469   2.8138  -0.7274   2.2937   0.4337   0.2651   8.0306
2057   424.17  1605.62   352.74   2.1186    684.85   -1.9724    161.35    5.08   17.60 1839.00  246.00   18.40   2.8271   2.7939  -0.7232   2.2746   0.4304   0.2661   8.0319
2058   422.65  1597.47   353.06   2.1128    682.82   -2.0292    160.09    5.07   17.50 1846.00  245.00   18.20   2.8068   2.7736  -0.7191   2.2554   0.4272   0.2671   8.0333
2059   421.13  1589.64   353.38   2.1067    680.74   -2.0860    158.82    5.06   17.40 1853.00  244.00   18.00   2.7867   2.7535  -0.7150   2.2362   0.4241   0.2680   8.0346
2060   419.61  1582.15   353.70   2.1002    678.59   -2.1528    157.56    5.05   17.20 1859.00  243.00   17.80   2.7662   2.7331  -0.7108   2.2169   0.4211   0.2690   8.0359
2061   418.09  1574.97   354.01   2.0933    676.39   -2.1928    156.45    5.05   17.10 1864.00  242.00   17.70   2.7441   2.7110  -0.7089   2.1976   0.4183   0.2699   8.0372
2062   416.59  1568.06   354.31   2.0859    674.16   -2.2328    155.34    5.06   17.00 1868.00  241.00   17.60   2.7222   2.6891  -0.7069   2.1783   0.4156   0.2708   8.0385
2063   415.09  1561.32   354.62   2.0782    671.89   -2.2728    154.23    5.06   17.00 1873.00  238.00   17.50   2.7007   2.6675  -0.7050   2.1591   0.4129   0.2717   8.0398
