YEAR RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O RADSO2 RADO3TRP RADO3STR RADrOH RADNOx RADEESC RADSF6 RADCO RADVOC RADCRBAER RADAERIND RADH20STR
2000   1.4588   1.3248  -1.4791   1.5471   0.4865   0.1556  -0.4551   0.3780  -0.1174   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.1138  -0.9102   0.0194
2001   1.5181   1.3875  -1.4591   1.5835   0.4863   0.1584  -0.4460   0.3750  -0.1149   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.1149  -0.8981   0.0194
2002   1.5775   1.4502  -1.4390   1.6186   0.4872   0.1612  -0.4370   0.3724  -0.1126   0.1000   0.1000   0.1000   0.0024   0.1000   0.1000  -0.1161  -0.8859   0.0194
2003   1.6391   1.5152  -1.4187   1.6534   0.4894   0.1641  -0.4279   0.3710  -0.1106   0.1000   0.1000   0.1000   0.0025   0.1000   0.1000  -0.1172  -0.8735   0.0195
2004   1.7002   1.5796  -1.3982   1.6882   0.4927   0.1670  -0.4188   0.3690  -0.1096   0.1000   0.1000   0.1000   0.0025   0.1000   0.1000  -0.1184  -0.8610   0.0197
2005   1.7651   1.6479  -1.3759   1.7228   0.4972   0.1700  -0.4090   0.3676  -0.1083   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.1197  -0.8472   0.0198
2006   1.8299   1.7161  -1.3550   1.7574   0.5028   0.1730  -0.3999   0.3663  -0.1071   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.1207  -0.8344   0.0201
2007   1.8947   1.7843  -1.3342   1.7919   0.5087   0.1760  -0.3909   0.3652  -0.1059   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.1220  -0.8214   0.0203
2008   1.9597   1.8526  -1.3131   1.8263   0.5147   0.1789  -0.3818   0.3641  -0.1049   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.1231  -0.8082   0.0205
2009   2.0250   1.9212  -1.2918   1.8608   0.5210   0.1817  -0.3727   0.3630  -0.1039   0.1000   0.1000   0.1000   0.0026   0.1000   0.1000  -0.1243  -0.7948   0.0208
2010   2.0908   1.9904  -1.2703   1.8952   0.5277   0.1846  -0.3636   0.3620  -0.1029   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1254  -0.7813   0.0211
2011   2.1570   2.0600  -1.2517   1.9302   0.5347   0.1874  -0.3553   0.3640  -0.1019   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1277  -0.7687   0.0213
2012   2.2217   2.1280  -1.2350   1.9661   0.5420   0.1902  -0.3478   0.3656  -0.1009   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1302  -0.7571   0.0216
2013   2.2872   2.1969  -1.2180   2.0031   0.5495   0.1930  -0.3402   0.3671  -0.1000   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1324  -0.7454   0.0219
2014   2.3542   2.2673  -1.2010   2.0411   0.5571   0.1959  -0.3326   0.3696  -0.0989   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1348  -0.7336   0.0222
2015   2.4209   2.3373  -1.1838   2.0800   0.5647   0.1988  -0.3251   0.3712  -0.0978   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1371  -0.7216   0.0226
2016   2.4870   2.4068  -1.1665   2.1197   0.5717   0.2016  -0.3175   0.3726  -0.0966   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1395  -0.7095   0.0228
2017   2.5509   2.4740  -1.1509   2.1603   0.5776   0.2044  -0.3107   0.3739  -0.0953   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1417  -0.6985   0.0231
2018   2.6174   2.5439  -1.1314   2.2016   0.5826   0.2071  -0.3024   0.3747  -0.0939   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1441  -0.6848   0.0233
2019   2.6821   2.6119  -1.1136   2.2438   0.5868   0.2098  -0.2948   0.3759  -0.0925   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1464  -0.6723   0.0234
2020   2.7456   2.6788  -1.0956   2.2867   0.5903   0.2124  -0.2873   0.3762  -0.0910   0.1000   0.1000   0.1000   0.0027   0.1000   0.1000  -0.1487  -0.6596   0.0236
2021   2.8039   2.7405  -1.0811   2.3300   0.5927   0.2150  -0.2812   0.3757  -0.0893   0.1000   0.1000   0.1000   0.0028   0.1000   0.1000  -0.1506  -0.6493   0.0237
2022   2.8615   2.8015  -1.0644   2.3732   0.5938   0.2174  -0.2744   0.3742  -0.0876   0.1000   0.1000   0.1000   0.0028   0.1000   0.1000  -0.1524  -0.6376   0.0237
