2010  1.89522  0.52774  0.18461  0.00685  0.00082  0.00000  0.00284  0.00000  0.00000  0.00023  0.01920  0.00000  0.00000  0.00000  0.00000  0.00000  0.06055  0.17951  0.02457  0.00506  0.001689  0.00912  0.00043  0.001078  0.001062  0.0000987  0.04841  0.00293  0.00555  0.000334  0.00265  0.36204 -0.10289 -0.36364 -0.12543 -0.78125  0.02106  0.10038  2.09080973   1.11888488   0.49943451
2011  1.93017  0.53469  0.18742  0.00690  0.00082  0.00000  0.00283  0.00000  0.00000  0.00022  0.02141  0.00000  0.00000  0.00000  0.00000  0.00000  0.05995  0.17967  0.02443  0.00505  0.001688  0.00877  0.00035  0.001050  0.001074  0.0000943  0.04995  0.00296  0.00579  0.000355  0.00266  0.36396 -0.10192 -0.35533 -0.12774 -0.76868  0.02134  0.09702  2.15697098   1.15930315   0.53985278
2012  1.96615  0.54198  0.19021  0.00696  0.00082  0.00000  0.00282  0.00000  0.00000  0.00022  0.02366  0.00000  0.00000  0.00000  0.00000  0.00000  0.05932  0.17963  0.02427  0.00503  0.001687  0.00844  0.00029  0.001021  0.001085  0.0000901  0.05106  0.00297  0.00598  0.000365  0.00267  0.36563 -0.10095 -0.34777 -0.13017 -0.75711  0.02164  0.09366  2.22166407   1.20006171   0.58061134
2013  2.00313  0.54952  0.19304  0.00701  0.00082  0.00000  0.00281  0.00000  0.00000  0.00021  0.02595  0.00000  0.00000  0.00000  0.00000  0.00000  0.05865  0.17941  0.02411  0.00502  0.001687  0.00812  0.00024  0.000991  0.001094  0.0000861  0.05175  0.00296  0.00612  0.000370  0.00268  0.36714 -0.09995 -0.34021 -0.13236 -0.74542  0.02194  0.09029  2.28722359   1.24123507   0.62178470
2014  2.04109  0.55711  0.19590  0.00706  0.00082  0.00000  0.00280  0.00000  0.00000  0.00020  0.02828  0.00000  0.00000  0.00000  0.00000  0.00000  0.05796  0.17899  0.02392  0.00501  0.001686  0.00782  0.00020  0.000960  0.001103  0.0000822  0.05206  0.00293  0.00622  0.000372  0.00269  0.36965 -0.09891 -0.33265 -0.13478 -0.73358  0.02224  0.08693  2.35418500   1.28294549   0.66349512
2015  2.07998  0.56473  0.19875  0.00711  0.00082  0.00000  0.00279  0.00000  0.00000  0.00020  0.03065  0.00000  0.00000  0.00000  0.00000  0.00000  0.05723  0.17838  0.02373  0.00499  0.001685  0.00752  0.00017  0.000928  0.001110  0.0000785  0.05203  0.00288  0.00629  0.000373  0.00270  0.37120 -0.09779 -0.32509 -0.13709 -0.72161  0.02255  0.08357  2.42086898   1.32511288   0.70566251
2016  2.11973  0.57167  0.20158  0.00717  0.00082  0.00000  0.00278  0.00000  0.00000  0.00019  0.03305  0.00000  0.00000  0.00000  0.00000  0.00000  0.05647  0.17759  0.02352  0.00498  0.001684  0.00724  0.00014  0.000896  0.001116  0.0000749  0.05167  0.00282  0.00631  0.000373  0.00271  0.37258 -0.09661 -0.31752 -0.13951 -0.70950  0.02283  0.08021  2.48704714   1.36763296   0.74818259
2017  2.16027  0.57759  0.20435  0.00722  0.00082  0.00000  0.00277  0.00000  0.00000  0.00018  0.03549  0.00000  0.00000  0.00000  0.00000  0.00000  0.05569  0.17661  0.02330  0.00497  0.001684  0.00696  0.00012  0.000862  0.001121  0.0000715  0.05100  0.00275  0.00630  0.000373  0.00272  0.37394 -0.09532 -0.31072 -0.14171 -0.69847  0.02307  0.07685  2.55086734   1.41024802   0.79079765
2018  2.20162  0.58261  0.20709  0.00727  0.00082  0.00000  0.00277  0.00000  0.00000  0.00018  0.03796  0.00000  0.00000  0.00000  0.00000  0.00000  0.05487  0.17545  0.02306  0.00495  0.001683  0.00670  0.00010  0.000829  0.001125  0.0000682  0.05005  0.00266  0.00626  0.000372  0.00273  0.37472 -0.09395 -0.30240 -0.14413 -0.68483  0.02327  0.07348  2.61738663   1.45324052   0.83379014
2019  2.24377  0.58682  0.20977  0.00732  0.00082  0.00000  0.00276  0.00000  0.00000  0.00017  0.04047  0.00000  0.00000  0.00000  0.00000  0.00000  0.05403  0.17411  0.02282  0.00494  0.001682  0.00645  0.00008  0.000794  0.001128  0.0000650  0.04883  0.00256  0.00618  0.000372  0.00274  0.37588 -0.09251 -0.29484 -0.14644 -0.67227  0.02344  0.07012  2.68205687   1.49643065   0.87698028
2020  2.28668  0.59029  0.21242  0.00737  0.00082  0.00000  0.00275  0.00000  0.00000  0.00017  0.04302  0.00000  0.00000  0.00000  0.00000  0.00000  0.05316  0.17259  0.02256  0.00492  0.001681  0.00621  0.00007  0.000760  0.001130  0.0000619  0.04736  0.00245  0.00607  0.000371  0.00275  0.37616 -0.09096 -0.28728 -0.14874 -0.65956  0.02358  0.06676  2.74559533   1.53967152   0.92022115
2021  2.33002  0.59271  0.21498  0.00741  0.00082  0.00000  0.00274  0.00000  0.00000  0.00016  0.04542  0.00000  0.00000  0.00000  0.00000  0.00000  0.05228  0.17098  0.02229  0.00491  0.001680  0.00597  0.00006  0.000725  0.001131  0.0000590  0.04578  0.00234  0.00595  0.000369  0.00276  0.37565 -0.08930 -0.28124 -0.15059 -0.64927  0.02368  0.06340  2.80388268   1.58246877   0.96301840
2022  2.37316  0.59380  0.21742  0.00746  0.00082  0.00000  0.00273  0.00000  0.00000  0.00016  0.04751  0.00000  0.00000  0.00000  0.00000  0.00000  0.05140  0.16938  0.02203  0.00489  0.001679  0.00575  0.00005  0.000692  0.001131  0.0000562  0.04424  0.00223  0.00583  0.000363  0.00277  0.37423 -0.08756 -0.27443 -0.15244 -0.63757  0.02372  0.06004  2.86154512   1.62485961   1.00540923
2023  2.41548  0.59369  0.21975  0.00751  0.00082  0.00000  0.00272  0.00000  0.00000  0.00015  0.04931  0.00000  0.00000  0.00000  0.00000  0.00000  0.05051  0.16778  0.02177  0.00488  0.001678  0.00553  0.00004  0.000660  0.001131  0.0000535  0.04273  0.00213  0.00570  0.000356  0.00278  0.37311 -0.08572 -0.26914 -0.15428 -0.62838  0.02372  0.05667  2.91315186   1.66637677   1.04692639
2024  2.45635  0.59246  0.22195  0.00755  0.00082  0.00000  0.00271  0.00000  0.00000  0.00015  0.05084  0.00000  0.00000  0.00000  0.00000  0.00000  0.04964  0.16619  0.02152  0.00486  0.001677  0.00532  0.00003  0.000629  0.001130  0.0000510  0.04124  0.00204  0.00558  0.000349  0.00279  0.37171 -0.08382 -0.26234 -0.15625 -0.61644  0.02367  0.05331  2.96572053   1.70730592   1.08785555
2025  2.49510  0.59020  0.22404  0.00759  0.00082  0.00000  0.00270  0.00000  0.00000  0.00015  0.05211  0.00000  0.00000  0.00000  0.00000  0.00000  0.04876  0.16460  0.02127  0.00485  0.001676  0.00512  0.00003  0.000599  0.001129  0.0000485  0.03977  0.00194  0.00545  0.000340  0.00280  0.36995 -0.08192 -0.25629 -0.15809 -0.60571  0.02358  0.04995  3.01256629   1.74725970   1.12780933
2026  2.53104  0.58697  0.22601  0.00763  0.00082  0.00000  0.00270  0.00000  0.00000  0.00014  0.05313  0.00000  0.00000  0.00000  0.00000  0.00000  0.04788  0.16302  0.02102  0.00483  0.001675  0.00493  0.00002  0.000570  0.001127  0.0000462  0.03832  0.00185  0.00533  0.000331  0.00281  0.36777 -0.08004 -0.25024 -0.15994 -0.59486  0.02345  0.04659  3.05493347   1.78596595   1.16651558
2027  2.56344  0.58285  0.22787  0.00767  0.00082  0.00000  0.00269  0.00000  0.00000  0.00014  0.05393  0.00000  0.00000  0.00000  0.00000  0.00000  0.04701  0.16144  0.02077  0.00482  0.001674  0.00474  0.00002  0.000542  0.001124  0.0000440  0.03688  0.00177  0.00520  0.000323  0.00283  0.36493 -0.07816 -0.24419 -0.16178 -0.58390  0.02328  0.04323  3.09198373   1.82315629   1.20370592
2028  2.59198  0.57791  0.22962  0.00770  0.00082  0.00000  0.00268  0.00000  0.00000  0.00013  0.05450  0.00000  0.00000  0.00000  0.00000  0.00000  0.04613  0.15986  0.02053  0.00480  0.001673  0.00456  0.00002  0.000515  0.001121  0.0000418  0.03545  0.00168  0.00507  0.000313  0.00284  0.36237 -0.07630 -0.23814 -0.16363 -0.57282  0.02308  0.03986  3.12440725   1.85868082   1.23923045
2029  2.61660  0.57221  0.23126  0.00774  0.00082  0.00000  0.00267  0.00000  0.00000  0.00013  0.05487  0.00000  0.00000  0.00000  0.00000  0.00000  0.04526  0.15830  0.02029  0.00478  0.001672  0.00439  0.00001  0.000489  0.001117  0.0000398  0.03404  0.00160  0.00494  0.000304  0.00285  0.35905 -0.07443 -0.23134 -0.16548 -0.56021  0.02285  0.03650  3.15335416   1.89252957   1.27307919
2030  2.63721  0.56576  0.23279  0.00777  0.00082  0.00000  0.00266  0.00000  0.00000  0.00013  0.05505  0.00000  0.00000  0.00000  0.00000  0.00000  0.04439  0.15673  0.02005  0.00477  0.001671  0.00422  0.00001  0.000463  0.001113  0.0000378  0.03263  0.00152  0.00481  0.000294  0.00286  0.35641 -0.07257 -0.22529 -0.16732 -0.54886  0.02259  0.03314  3.17587490   1.92439771   1.30494734
2031  2.65373  0.55905  0.23425  0.00780  0.00082  0.00000  0.00265  0.00000  0.00000  0.00012  0.05514  0.00000  0.00000  0.00000  0.00000  0.00000  0.04352  0.15518  0.01982  0.00475  0.001670  0.00406  0.00001  0.000439  0.001108  0.0000360  0.03126  0.00145  0.00469  0.000286  0.00288  0.35387 -0.07072 -0.22076 -0.16963 -0.54027  0.02232  0.03314  3.19267731   1.95400304   1.33455267
2032  2.66605  0.55253  0.23570  0.00783  0.00082  0.00000  0.00265  0.00000  0.00000  0.00012  0.05526  0.00000  0.00000  0.00000  0.00000  0.00000  0.04267  0.15364  0.01959  0.00474  0.001669  0.00391  0.00001  0.000416  0.001103  0.0000342  0.02999  0.00138  0.00457  0.000278  0.00289  0.35190 -0.06888 -0.21622 -0.17194 -0.53161  0.02206  0.03314  3.20628713   1.98150725   1.36205688
2033  2.67408  0.54620  0.23714  0.00787  0.00082  0.00000  0.00264  0.00000  0.00000  0.00012  0.05541  0.00000  0.00000  0.00000  0.00000  0.00000  0.04183  0.15212  0.01936  0.00472  0.001668  0.00376  0.00001  0.000393  0.001098  0.0000326  0.02880  0.00131  0.00445  0.000271  0.00290  0.34940 -0.06703 -0.21168 -0.17413 -0.52288  0.02180  0.03314  3.21560802   2.00688735   1.38743698
2034  2.67772  0.54002  0.23856  0.00790  0.00082  0.00000  0.00263  0.00000  0.00000  0.00011  0.05559  0.00000  0.00000  0.00000  0.00000  0.00000  0.04100  0.15061  0.01913  0.00471  0.001667  0.00362  0.00001  0.000372  0.001092  0.0000310  0.02768  0.00125  0.00434  0.000265  0.00292  0.34752 -0.06519 -0.20639 -0.17644 -0.51259  0.02156  0.03314  3.22363919   2.03040237   1.41095199
2035  2.67688  0.53400  0.23996  0.00793  0.00082  0.00000  0.00262  0.00000  0.00000  0.00011  0.05578  0.00000  0.00000  0.00000  0.00000  0.00000  0.04018  0.14911  0.01891  0.00469  0.001666  0.00348  0.00001  0.000352  0.001086  0.0000295  0.02664  0.00120  0.00423  0.000259  0.00293  0.34515 -0.06339 -0.20186 -0.17875 -0.50369  0.02131  0.03314  3.22480537   2.05169578   1.43224540
2036  2.67144  0.52810  0.24135  0.00796  0.00082  0.00000  0.00261  0.00000  0.00000  0.00011  0.05600  0.00000  0.00000  0.00000  0.00000  0.00000  0.03938  0.14763  0.01869  0.00468  0.001665  0.00335  0.00000  0.000333  0.001080  0.0000280  0.02566  0.00115  0.00413  0.000253  0.00294  0.34381 -0.06163 -0.19656 -0.18094 -0.49320  0.02108  0.03314  3.22504974   2.07104903   1.45159865
2037  2.66162  0.52230  0.24273  0.00799  0.00082  0.00000  0.00260  0.00000  0.00000  0.00010  0.05625  0.00000  0.00000  0.00000  0.00000  0.00000  0.03858  0.14617  0.01847  0.00466  0.001664  0.00323  0.00000  0.000315  0.001073  0.0000267  0.02475  0.00110  0.00403  0.000247  0.00296  0.34150 -0.05992 -0.19203 -0.18325 -0.48413  0.02084  0.03314  3.21783721   2.08804527   1.46859490
2038  2.64810  0.51662  0.24409  0.00802  0.00082  0.00000  0.00260  0.00000  0.00000  0.00010  0.05651  0.00000  0.00000  0.00000  0.00000  0.00000  0.03779  0.14471  0.01825  0.00464  0.001663  0.00311  0.00000  0.000298  0.001066  0.0000254  0.02389  0.00106  0.00393  0.000241  0.00297  0.33973 -0.05826 -0.18749 -0.18556 -0.47498  0.02062  0.03314  3.20772148   2.10276652   1.48331614
2039  2.63154  0.51103  0.24544  0.00805  0.00082  0.00000  0.00259  0.00000  0.00000  0.00010  0.05679  0.00000  0.00000  0.00000  0.00000  0.00000  0.03702  0.14328  0.01804  0.00463  0.001662  0.00299  0.00000  0.000281  0.001059  0.0000241  0.02309  0.00102  0.00384  0.000235  0.00299  0.33733 -0.05664 -0.18295 -0.18786 -0.46574  0.02039  0.03314  3.19417314   2.11526490   1.49581453
2040  2.61267  0.50552  0.24678  0.00808  0.00082  0.00000  0.00258  0.00000  0.00000  0.00009  0.05709  0.00000  0.00000  0.00000  0.00000  0.00000  0.03625  0.14185  0.01783  0.00461  0.001661  0.00288  0.00000  0.000266  0.001052  0.0000229  0.02233  0.00099  0.00376  0.000229  0.00300  0.33570 -0.05505 -0.17766 -0.19006 -0.45486  0.02017  0.03314  3.18174218   2.12603857   1.50658819
2041  2.59220  0.50014  0.24809  0.00811  0.00082  0.00000  0.00257  0.00000  0.00000  0.00009  0.05738  0.00000  0.00000  0.00000  0.00000  0.00000  0.03550  0.14044  0.01762  0.00460  0.001660  0.00277  0.00000  0.000251  0.001045  0.0000218  0.02159  0.00095  0.00367  0.000222  0.00301  0.33360 -0.05351 -0.17539 -0.19167 -0.45016  0.01995  0.03314  3.15871252   2.13430139   1.51485102
2042  2.57092  0.49491  0.24938  0.00814  0.00082  0.00000  0.00256  0.00000  0.00000  0.00009  0.05765  0.00000  0.00000  0.00000  0.00000  0.00000  0.03476  0.13904  0.01741  0.00458  0.001659  0.00266  0.00000  0.000236  0.001037  0.0000208  0.02082  0.00092  0.00358  0.000215  0.00303  0.33158 -0.05201 -0.17161 -0.19340 -0.44228  0.01974  0.03314  3.13960219   2.14077768   1.52132730
2043  2.54963  0.48980  0.25065  0.00817  0.00082  0.00000  0.00256  0.00000  0.00000  0.00009  0.05788  0.00000  0.00000  0.00000  0.00000  0.00000  0.03403  0.13766  0.01721  0.00457  0.001658  0.00256  0.00000  0.000223  0.001029  0.0000197  0.02002  0.00088  0.00348  0.000206  0.00305  0.33060 -0.05055 -0.16935 -0.19502 -0.43753  0.01954  0.03314  3.11702370   2.14547677   1.52602639
2044  2.52871  0.48480  0.25189  0.00820  0.00082  0.00000  0.00255  0.00000  0.00000  0.00008  0.05809  0.00000  0.00000  0.00000  0.00000  0.00000  0.03332  0.13629  0.01701  0.00455  0.001657  0.00247  0.00000  0.000210  0.001020  0.0000188  0.01920  0.00083  0.00338  0.000197  0.00306  0.32864 -0.04910 -0.16632 -0.19675 -0.43115  0.01934  0.03314  3.09615230   2.14878333   1.52933296
2045  2.50812  0.47990  0.25311  0.00823  0.00082  0.00000  0.00254  0.00000  0.00000  0.00008  0.05827  0.00000  0.00000  0.00000  0.00000  0.00000  0.03262  0.13493  0.01681  0.00454  0.001656  0.00237  0.00000  0.000198  0.001012  0.0000179  0.01836  0.00079  0.00327  0.000189  0.00308  0.32720 -0.04766 -0.16405 -0.19836 -0.42634  0.01914  0.03314  3.07397378   2.15078991   1.53133954
2046  2.48781  0.47511  0.25430  0.00826  0.00082  0.00000  0.00253  0.00000  0.00000  0.00008  0.05842  0.00000  0.00000  0.00000  0.00000  0.00000  0.03193  0.13359  0.01661  0.00452  0.001655  0.00228  0.00000  0.000187  0.001003  0.0000170  0.01749  0.00075  0.00316  0.000180  0.00309  0.32529 -0.04622 -0.16179 -0.20010 -0.42151  0.01895  0.03314  3.05159378   2.15161191   1.53216154
2047  2.46778  0.47041  0.25547  0.00829  0.00082  0.00000  0.00252  0.00000  0.00000  0.00008  0.05856  0.00000  0.00000  0.00000  0.00000  0.00000  0.03126  0.13226  0.01642  0.00451  0.001654  0.00220  0.00000  0.000177  0.000994  0.0000162  0.01661  0.00070  0.00305  0.000171  0.00311  0.32390 -0.04479 -0.15876 -0.20171 -0.41503  0.01876  0.03314  3.03255049   2.15175006   1.53229969
2048  2.44800  0.46578  0.25662  0.00832  0.00082  0.00000  0.00252  0.00000  0.00000  0.00007  0.05867  0.00000  0.00000  0.00000  0.00000  0.00000  0.03060  0.13095  0.01623  0.00449  0.001653  0.00211  0.00000  0.000166  0.000984  0.0000154  0.01570  0.00066  0.00293  0.000162  0.00313  0.32204 -0.04340 -0.15574 -0.20344 -0.40851  0.01857  0.03314  3.01324509   2.15123519   1.53178482
2049  2.42841  0.46125  0.25774  0.00835  0.00082  0.00000  0.00251  0.00000  0.00000  0.00007  0.05877  0.00000  0.00000  0.00000  0.00000  0.00000  0.02995  0.12964  0.01604  0.00448  0.001652  0.00203  0.00000  0.000157  0.000975  0.0000146  0.01478  0.00061  0.00281  0.000154  0.00315  0.32016 -0.04203 -0.15271 -0.20506 -0.40195  0.01839  0.03314  2.99430420   2.15013256   1.53068219
2050  2.40900  0.45679  0.25884  0.00838  0.00082  0.00000  0.00250  0.00000  0.00000  0.00007  0.05884  0.00000  0.00000  0.00000  0.00000  0.00000  0.02931  0.12835  0.01585  0.00446  0.001651  0.00196  0.00000  0.000148  0.000965  0.0000139  0.01385  0.00056  0.00269  0.000145  0.00317  0.31901 -0.04068 -0.15045 -0.20679 -0.39700  0.01821  0.03314  2.97380887   2.14831221   1.52886184
2051  2.38971  0.45246  0.25992  0.00841  0.00082  0.00000  0.00249  0.00000  0.00000  0.00007  0.05891  0.00000  0.00000  0.00000  0.00000  0.00000  0.02868  0.12708  0.01566  0.00445  0.001651  0.00188  0.00000  0.000139  0.000955  0.0000132  0.01294  0.00051  0.00256  0.000137  0.00319  0.31707 -0.03936 -0.14893 -0.20748 -0.39369  0.01804  0.03314  2.95141700   2.14565894   1.52620857
2052  2.37046  0.44834  0.26099  0.00843  0.00082  0.00000  0.00248  0.00000  0.00000  0.00007  0.05897  0.00000  0.00000  0.00000  0.00000  0.00000  0.02806  0.12581  0.01548  0.00443  0.001650  0.00181  0.00000  0.000131  0.000945  0.0000126  0.01208  0.00047  0.00245  0.000130  0.00321  0.31485 -0.03807 -0.14742 -0.20829 -0.39036  0.01787  0.03314  2.92895929   2.14222508   1.52277471
2053  2.35125  0.44443  0.26204  0.00846  0.00082  0.00000  0.00248  0.00000  0.00000  0.00006  0.05902  0.00000  0.00000  0.00000  0.00000  0.00000  0.02746  0.12456  0.01530  0.00442  0.001649  0.00174  0.00000  0.000124  0.000935  0.0000120  0.01128  0.00043  0.00233  0.000124  0.00323  0.31322 -0.03680 -0.14591 -0.20910 -0.38703  0.01772  0.03314  2.90740286   2.13821146   1.51876109
2054  2.33207  0.44069  0.26307  0.00849  0.00082  0.00000  0.00247  0.00000  0.00000  0.00006  0.05907  0.00000  0.00000  0.00000  0.00000  0.00000  0.02687  0.12332  0.01512  0.00440  0.001648  0.00168  0.00000  0.000116  0.000925  0.0000114  0.01053  0.00039  0.00223  0.000118  0.00325  0.31160 -0.03553 -0.14364 -0.20979 -0.38201  0.01757  0.03314  2.88869375   2.13397123   1.51452085
2055  2.31290  0.43711  0.26409  0.00852  0.00082  0.00000  0.00246  0.00000  0.00000  0.00006  0.05911  0.00000  0.00000  0.00000  0.00000  0.00000  0.02629  0.12209  0.01494  0.00439  0.001647  0.00161  0.00000  0.000110  0.000915  0.0000108  0.00983  0.00036  0.00212  0.000113  0.00328  0.31012 -0.03426 -0.14213 -0.21071 -0.37865  0.01742  0.03314  2.86772666   2.12925899   1.50980862
2056  2.29374  0.43368  0.26509  0.00855  0.00082  0.00000  0.00245  0.00000  0.00000  0.00006  0.05915  0.00000  0.00000  0.00000  0.00000  0.00000  0.02573  0.12088  0.01477  0.00437  0.001646  0.00155  0.00000  0.000103  0.000905  0.0000103  0.00917  0.00033  0.00203  0.000107  0.00330  0.30850 -0.03303 -0.14062 -0.21152 -0.37527  0.01729  0.03314  2.84692919   2.12409701   1.50464664
2057  2.27456  0.43036  0.26608  0.00858  0.00082  0.00000  0.00245  0.00000  0.00000  0.00006  0.05919  0.00000  0.00000  0.00000  0.00000  0.00000  0.02517  0.11968  0.01460  0.00436  0.001645  0.00150  0.00000  0.000097  0.000895  0.0000098  0.00856  0.00030  0.00193  0.000102  0.00333  0.30753 -0.03182 -0.13911 -0.21221 -0.37189  0.01715  0.03314  2.82705641   2.11862781   1.49917743
2058  2.25537  0.42716  0.26706  0.00861  0.00082  0.00000  0.00244  0.00000  0.00000  0.00006  0.05922  0.00000  0.00000  0.00000  0.00000  0.00000  0.02463  0.11848  0.01443  0.00435  0.001644  0.00144  0.00000  0.000091  0.000885  0.0000093  0.00798  0.00027  0.00184  0.000096  0.00335  0.30612 -0.03064 -0.13759 -0.21302 -0.36849  0.01702  0.03314  2.80676447   2.11281005   1.49335968
2059  2.23616  0.42408  0.26802  0.00863  0.00082  0.00000  0.00243  0.00000  0.00000  0.00005  0.05925  0.00000  0.00000  0.00000  0.00000  0.00000  0.02410  0.11731  0.01426  0.00433  0.001643  0.00138  0.00000  0.000086  0.000875  0.0000089  0.00744  0.00025  0.00176  0.000091  0.00338  0.30475 -0.02949 -0.13608 -0.21383 -0.36509  0.01690  0.03314  2.78665137   2.10667670   1.48722633
2060  2.21688  0.42113  0.26896  0.00866  0.00082  0.00000  0.00242  0.00000  0.00000  0.00005  0.05928  0.00000  0.00000  0.00000  0.00000  0.00000  0.02357  0.11614  0.01409  0.00432  0.001642  0.00133  0.00000  0.000081  0.000865  0.0000084  0.00693  0.00023  0.00167  0.000086  0.00341  0.30285 -0.02836 -0.13457 -0.21452 -0.36167  0.01678  0.03314  2.76623272   2.10021337   1.48076299
2061  2.19758  0.41829  0.26989  0.00869  0.00082  0.00000  0.00242  0.00000  0.00000  0.00005  0.05930  0.00000  0.00000  0.00000  0.00000  0.00000  0.02306  0.11498  0.01392  0.00430  0.001641  0.00128  0.00000  0.000076  0.000855  0.0000080  0.00646  0.00021  0.00160  0.000081  0.00344  0.30146 -0.02725 -0.13381 -0.21510 -0.35996  0.01667  0.03314  2.74410488   2.09326811   1.47381774
2062  2.17832  0.41555  0.27082  0.00872  0.00082  0.00000  0.00241  0.00000  0.00000  0.00005  0.05932  0.00000  0.00000  0.00000  0.00000  0.00000  0.02256  0.11384  0.01376  0.00429  0.001640  0.00123  0.00000  0.000072  0.000845  0.0000076  0.00601  0.00019  0.00152  0.000077  0.00347  0.30006 -0.02619 -0.13306 -0.21556 -0.35824  0.01656  0.03314  2.72224101   2.08590715   1.46645678
2063  2.15910  0.41287  0.27174  0.00874  0.00082  0.00000  0.00240  0.00000  0.00000  0.00005  0.05934  0.00000  0.00000  0.00000  0.00000  0.00000  0.02207  0.11271  0.01360  0.00427  0.001639  0.00119  0.00000  0.000067  0.000835  0.0000073  0.00560  0.00017  0.00145  0.000074  0.00350  0.29897 -0.02516 -0.13230 -0.21614 -0.35652  0.01645  0.03314  2.70068412   2.07821126   1.45876088
