YEAR RADCO2 RADCH4 RADN2O RADHAL RADODS RADSF6 RADO3 RADSO2 RADCRBAER RADAERIND RADH2OSTR RADVOL RADSOL RADMIS RADTTL RADANTL RADANTO RADSOLL RADSOLO RADTTLL RADTTLO RADTTL TAL TSS GMT
1750   0.00000   0.00612   0.00895   0.00312   0.00000   0.00001   0.00000  -0.00222  -0.01092  -0.00771   0.00024  -0.00400   0.00000   0.00000  -0.00641  -0.01345   0.00209   0.00000   0.00000  -0.01745  -0.00191  -0.00641   0.00000   0.00000   0.00000
1751   0.00259   0.00658   0.00898   0.00312   0.00000   0.00001   0.00000  -0.00223  -0.01101  -0.00775   0.00026  -0.00200  -0.03400   0.00000  -0.03546  -0.01058   0.00508  -0.03032  -0.03569  -0.04291  -0.03260  -0.03546  -0.00833  -0.00191  -0.00377
1752   0.00455   0.00703   0.00903   0.00312   0.00000   0.00001   0.00000  -0.00224  -0.01108  -0.00779   0.00028  -0.00100  -0.05500   0.00000  -0.05311  -0.00830   0.00746  -0.04905  -0.05773  -0.05835  -0.05126  -0.05311  -0.01602  -0.00548  -0.00854
1753   0.00631   0.00748   0.00909   0.00312   0.00000   0.00001   0.00000  -0.00226  -0.01118  -0.00784   0.00030  -0.00100  -0.05200   0.00000  -0.04797  -0.00626   0.00964  -0.04637  -0.05458  -0.05363  -0.04594  -0.04797  -0.01972  -0.00870  -0.01189
1754   0.00794   0.00792   0.00914   0.00312   0.00000   0.00001   0.00000  -0.00227  -0.01125  -0.00788   0.00031  -0.00100  -0.06500   0.00000  -0.05895  -0.00431   0.01169  -0.05797  -0.06822  -0.06328  -0.05754  -0.05895  -0.02468  -0.01145  -0.01529
1755   0.00948   0.00839   0.00921   0.00312   0.00000   0.00001   0.00000  -0.00228  -0.01132  -0.00792   0.00033  -0.00100  -0.07700   0.00000  -0.06899  -0.00242   0.01368  -0.06867  -0.08082  -0.07209  -0.06814  -0.06899  -0.03005  -0.01463  -0.01910
1756   0.01098   0.00886   0.00927   0.00312   0.00000   0.00001   0.00000  -0.00229  -0.01142  -0.00796   0.00035  -0.00100  -0.07600   0.00000  -0.06608  -0.00060   0.01563  -0.06778  -0.07977  -0.06938  -0.06514  -0.06608  -0.03323  -0.01747  -0.02204
1757   0.01249   0.00929   0.00934   0.00312   0.00000   0.00001   0.00000  -0.00231  -0.01151  -0.00802   0.00037  -0.00100  -0.06000   0.00000  -0.04823   0.00115   0.01752  -0.05351  -0.06298  -0.05336  -0.04646  -0.04823  -0.03238  -0.01879  -0.02273
1758   0.01404   0.00975   0.00941   0.00312   0.00000   0.00001   0.00000  -0.00232  -0.01159  -0.00806   0.00039  -0.00100  -0.05200   0.00000  -0.03825   0.00306   0.01952  -0.04637  -0.05458  -0.04432  -0.03606  -0.03825  -0.03071  -0.01870  -0.02219
1759   0.01566   0.01019   0.00947   0.00312   0.00000   0.00001   0.00000  -0.00233  -0.01168  -0.00810   0.00040  -0.00100  -0.04400   0.00000  -0.02826   0.00496   0.02155  -0.03924  -0.04618  -0.03528  -0.02563  -0.02826  -0.02820  -0.01793  -0.02091
1760   0.01738   0.01065   0.00954   0.00312   0.00000   0.00001   0.00000  -0.00234  -0.01175  -0.00814   0.00042  -0.00100  -0.02400   0.00000  -0.00612   0.00703   0.02372  -0.02140  -0.02519  -0.01538  -0.00247  -0.00612  -0.02263  -0.01601  -0.01793
1761   0.01913   0.01107   0.00962   0.00312   0.00000   0.00001   0.00000  -0.00235  -0.01185  -0.00818   0.00044  -0.00100  -0.05900   0.00000  -0.03901   0.00905   0.02587  -0.05262  -0.06193  -0.04457  -0.03705  -0.03901  -0.02587  -0.01523  -0.01831
1762   0.02089   0.01149   0.00969   0.00312   0.00000   0.00001   0.00000  -0.00237  -0.01192  -0.00822   0.00045  -0.00100  -0.04200   0.00000  -0.01987   0.01112   0.02804  -0.03746  -0.04408  -0.02734  -0.01704  -0.01987  -0.02352  -0.01530  -0.01769
