281.60
285.20
288.70
292.20
295.80
299.20
302.80
306.20
309.80
313.30
316.80
323.20
329.50
335.90
342.30
348.60
355.00
361.30
367.70
374.10
380.40
387.18
394.16
401.14
408.11
414.99
422.06
428.93
435.89
442.86
449.72
456.87
463.83
470.97
477.92
484.95
491.99
499.01
506.03
513.04
519.94
527.03
534.21
541.28
548.34
555.38
562.41
569.52
576.51
583.58
590.53
597.15
603.95
610.63
617.26
623.87
630.42
637.06
643.53
649.96
656.34
660.09
663.68
667.32
670.78
674.29
677.63
680.94
684.20
687.31
690.40
693.39
696.28
699.06
701.81
704.42
706.83
709.30
711.62
713.94
716.24
717.81
719.34
720.97
722.72
724.91
727.64
731.22
737.91
747.77
760.74
770.15
776.34
779.27
782.70
787.38
791.38
794.46
798.78
804.51
812.64
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.80
815.79
815.80
815.80
815.80
815.80
815.79
815.80
815.80
815.80
815.80
815.80
815.80
815.75
815.80
815.58
815.80
815.70
815.80
815.67
815.80
815.71
815.80
815.61
815.80
815.74
815.80
815.80
815.80
815.80
815.80
815.76
815.80
815.80
815.80
815.80
815.25
815.80
815.80
815.79
815.80
815.13
815.80
815.80
815.80
815.04
815.80
815.70
815.80
815.68
815.80
815.80
815.46
815.80
815.20
815.80
814.17
815.80
815.13
815.73
815.80
814.80
815.80
814.43
815.80
815.80
815.80
815.80
812.54
806.01
796.22
783.17
766.85
753.23
742.30
734.07
728.56
725.77
725.71
728.38
727.79
729.95
734.87
742.55
746.98
754.18
758.12
758.80
762.28
768.58
777.69
789.64
798.32
803.74
805.89
804.78
806.54
805.04
806.41
804.53
805.54
803.29
797.77
788.99
776.95
767.85
761.68
752.26
745.79
736.06
729.31
719.29
712.26
701.97
694.68
690.41
689.15
684.64
683.16
678.41
676.72
671.76
669.88
664.72
662.65
657.32
648.72
643.23
634.48
628.84
619.95
607.79
592.36
573.68
558.25
539.57
517.62
492.41
463.93
438.72
416.77
398.08
376.13
357.44
342.02
323.33
307.91
289.22
273.80
261.64
252.74
247.11
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
244.74
