2018  1.74501  0.49785  0.20698  0.00718  0.00123  0.00002  0.00587  0.00142  0.00011  0.00726  0.01672  0.00306  0.00062  0.00036  0.00004  0.00000  0.05324  0.15901  0.02049  0.00514  0.001719  0.01000  0.00010  0.000937  0.001013  0.0000952  0.04917  0.00347  0.00423  0.000000  0.00490  0.40238 -0.14246 -0.35139 -0.10562 -0.75373  0.01986  0.07348  1.94978130   1.02469155   0.39721382
2019  1.77803  0.50266  0.20955  0.00725  0.00125  0.00002  0.00594  0.00134  0.00011  0.00851  0.01760  0.00345  0.00063  0.00039  0.00005  0.00000  0.05246  0.15756  0.02025  0.00513  0.001728  0.00981  0.00008  0.000906  0.001013  0.0000927  0.04951  0.00353  0.00423  0.000000  0.00504  0.39796 -0.14127 -0.33498 -0.10202 -0.72832  0.02005  0.07012  2.02970419   1.06633751   0.43885978
2020  1.81063  0.50763  0.21205  0.00731  0.00127  0.00002  0.00598  0.00120  0.00012  0.00991  0.01850  0.00389  0.00063  0.00042  0.00005  0.00000  0.05169  0.15610  0.02002  0.00512  0.001736  0.00962  0.00007  0.000875  0.001011  0.0000902  0.04973  0.00359  0.00423  0.000000  0.00517  0.39359 -0.14006 -0.31856 -0.09842 -0.70227  0.02025  0.06676  2.10997409   1.10893119   0.48145346
2021  1.84232  0.51265  0.21447  0.00738  0.00129  0.00002  0.00599  0.00104  0.00012  0.01135  0.01934  0.00435  0.00063  0.00046  0.00006  0.00000  0.05091  0.15464  0.01979  0.00512  0.001745  0.00942  0.00006  0.000844  0.001009  0.0000878  0.04977  0.00365  0.00422  0.000000  0.00530  0.38770 -0.13880 -0.30727 -0.09560 -0.68397  0.02046  0.06340  2.17392587   1.15068907   0.52321133
2022  1.87264  0.51735  0.21680  0.00744  0.00131  0.00002  0.00600  0.00091  0.00012  0.01276  0.02004  0.00479  0.00061  0.00049  0.00006  0.00000  0.05014  0.15318  0.01956  0.00511  0.001752  0.00922  0.00005  0.000813  0.001007  0.0000854  0.04959  0.00369  0.00420  0.000000  0.00543  0.38170 -0.13751 -0.29598 -0.09278 -0.66535  0.02064  0.06004  2.23592395   1.19164312   0.56416539
2023  1.90168  0.52122  0.21906  0.00750  0.00133  0.00002  0.00601  0.00080  0.00012  0.01411  0.02062  0.00523  0.00058  0.00052  0.00007  0.00000  0.04938  0.15173  0.01933  0.00510  0.001760  0.00902  0.00004  0.000783  0.001004  0.0000831  0.04920  0.00372  0.00417  0.000000  0.00555  0.37544 -0.13620 -0.28470 -0.08996 -0.64640  0.02080  0.05667  2.29540204   1.23189984   0.60442211
2024  1.92954  0.52380  0.22123  0.00756  0.00135  0.00002  0.00602  0.00070  0.00013  0.01543  0.02108  0.00566  0.00055  0.00054  0.00007  0.00000  0.04861  0.15028  0.01911  0.00509  0.001767  0.00882  0.00003  0.000753  0.001001  0.0000808  0.04861  0.00374  0.00414  0.000000  0.00567  0.36877 -0.13462 -0.27341 -0.08714 -0.62709  0.02090  0.05331  2.35213043   1.27144214   0.64396441
2025  1.95628  0.52461  0.22333  0.00761  0.00136  0.00002  0.00602  0.00062  0.00013  0.01671  0.02144  0.00609  0.00052  0.00057  0.00007  0.00000  0.04786  0.14885  0.01889  0.00508  0.001775  0.00862  0.00002  0.000724  0.000998  0.0000786  0.04784  0.00376  0.00410  0.000000  0.00578  0.36155 -0.13270 -0.26212 -0.08432 -0.60742  0.02094  0.04995  2.40564425   1.31017592   0.68269818
2026  1.98197  0.52322  0.22535  0.00767  0.00138  0.00003  0.00602  0.00054  0.00013  0.01796  0.02169  0.00650  0.00049  0.00059  0.00008  0.00000  0.04710  0.14741  0.01867  0.00507  0.001781  0.00842  0.00002  0.000696  0.000994  0.0000763  0.04690  0.00376  0.00405  0.000000  0.00588  0.35364 -0.13064 -0.25083 -0.08150 -0.58737  0.02088  0.04659  2.45522474   1.34793099   0.72045326
2027  2.00665  0.51919  0.22730  0.00772  0.00139  0.00003  0.00601  0.00048  0.00013  0.01916  0.02184  0.00691  0.00046  0.00061  0.00008  0.00000  0.04635  0.14599  0.01845  0.00505  0.001788  0.00822  0.00002  0.000668  0.000989  0.0000742  0.04580  0.00376  0.00399  0.000000  0.00598  0.34491 -0.12849 -0.23955 -0.07867 -0.56694  0.02072  0.04323  2.50029604   1.38449959   0.75702186
2028  2.03036  0.51232  0.22917  0.00776  0.00140  0.00003  0.00601  0.00042  0.00012  0.02033  0.02190  0.00731  0.00042  0.00063  0.00009  0.00000  0.04560  0.14457  0.01824  0.00504  0.001794  0.00802  0.00001  0.000641  0.000985  0.0000720  0.04455  0.00375  0.00393  0.000000  0.00608  0.33529 -0.12624 -0.22826 -0.07585 -0.54610  0.02044  0.03986  2.54071723   1.41969184   0.79221411
2029  2.05315  0.50273  0.23097  0.00781  0.00142  0.00003  0.00599  0.00036  0.00012  0.02146  0.02188  0.00771  0.00039  0.00065  0.00009  0.00000  0.04486  0.14316  0.01803  0.00503  0.001800  0.00782  0.00001  0.000614  0.000980  0.0000699  0.04315  0.00373  0.00386  0.000000  0.00617  0.32480 -0.12389 -0.21697 -0.07303 -0.52483  0.02006  0.03650  2.57665077   1.45336619   0.82588846
2030  2.07503  0.49045  0.23269  0.00785  0.00143  0.00003  0.00598  0.00031  0.00012  0.02255  0.02177  0.00809  0.00035  0.00067  0.00010  0.00000  0.04412  0.14176  0.01782  0.00502  0.001805  0.00762  0.00001  0.000587  0.000974  0.0000678  0.04162  0.00370  0.00378  0.000000  0.00625  0.31343 -0.12142 -0.20568 -0.07021 -0.50312  0.01956  0.03314  2.60823458   1.48541790   0.85794017
2031  2.09578  0.47590  0.23435  0.00789  0.00144  0.00003  0.00596  0.00026  0.00012  0.02353  0.02156  0.00845  0.00032  0.00068  0.00010  0.00000  0.04338  0.14036  0.01761  0.00500  0.001811  0.00742  0.00001  0.000561  0.000969  0.0000658  0.03999  0.00366  0.00370  0.000000  0.00633  0.30581 -0.11881 -0.19906 -0.06985 -0.49019  0.01898  0.03314  2.62726221   1.51481022   0.88733249
2032  2.11518  0.45975  0.23597  0.00793  0.00144  0.00003  0.00595  0.00022  0.00011  0.02432  0.02124  0.00875  0.00029  0.00069  0.00010  0.00000  0.04266  0.13898  0.01741  0.00499  0.001816  0.00723  0.00001  0.000536  0.000963  0.0000638  0.03832  0.00361  0.00361  0.000000  0.00641  0.29761 -0.11606 -0.19244 -0.06948 -0.47708  0.01833  0.03314  2.64259487   1.54174810   0.91427036
2033  2.13329  0.44259  0.23755  0.00796  0.00145  0.00003  0.00593  0.00019  0.00011  0.02493  0.02081  0.00901  0.00026  0.00070  0.00011  0.00000  0.04194  0.13761  0.01720  0.00497  0.001821  0.00704  0.00000  0.000512  0.000957  0.0000619  0.03661  0.00355  0.00351  0.000000  0.00649  0.28903 -0.11317 -0.18581 -0.06912 -0.46380  0.01764  0.03314  2.65509042   1.56649820   0.93902047
2034  2.15016  0.42503  0.23908  0.00799  0.00146  0.00003  0.00591  0.00016  0.00011  0.02537  0.02029  0.00922  0.00023  0.00070  0.00011  0.00000  0.04122  0.13625  0.01700  0.00496  0.001825  0.00685  0.00000  0.000489  0.000951  0.0000600  0.03486  0.00348  0.00342  0.000000  0.00656  0.28023 -0.11026 -0.17920 -0.06876 -0.45038  0.01694  0.03314  2.66548477   1.58929704   0.96181931
2035  2.16585  0.40768  0.24057  0.00802  0.00147  0.00003  0.00589  0.00014  0.00010  0.02563  0.01968  0.00938  0.00020  0.00070  0.00011  0.00000  0.04052  0.13490  0.01680  0.00494  0.001830  0.00666  0.00000  0.000466  0.000944  0.0000581  0.03307  0.00340  0.00331  0.000000  0.00662  0.27142 -0.10739 -0.17258 -0.06839 -0.43676  0.01624  0.03314  2.67467618   1.61039879   0.98292106
2036  2.18039  0.39114  0.24202  0.00805  0.00147  0.00003  0.00587  0.00012  0.00010  0.02574  0.01899  0.00949  0.00017  0.00070  0.00012  0.00000  0.03982  0.13357  0.01661  0.00493  0.001834  0.00648  0.00000  0.000445  0.000938  0.0000564  0.03125  0.00331  0.00320  0.000000  0.00669  0.26281 -0.10449 -0.16595 -0.06803 -0.42296  0.01558  0.03314  2.68361995   1.63008928   1.00261154
2037  2.19384  0.37603  0.24342  0.00808  0.00148  0.00003  0.00585  0.00010  0.00010  0.02568  0.01822  0.00955  0.00015  0.00070  0.00012  0.00000  0.03913  0.13225  0.01641  0.00491  0.001838  0.00630  0.00000  0.000424  0.000931  0.0000546  0.02941  0.00321  0.00309  0.000000  0.00675  0.25462 -0.10156 -0.15933 -0.06766 -0.40897  0.01497  0.03314  2.69325641   1.64868202   1.02120429
2038  2.20624  0.36261  0.24478  0.00810  0.00148  0.00003  0.00583  0.00008  0.00009  0.02547  0.01738  0.00957  0.00012  0.00069  0.00012  0.00000  0.03845  0.13094  0.01622  0.00490  0.001842  0.00612  0.00000  0.000404  0.000924  0.0000529  0.02756  0.00310  0.00297  0.000000  0.00681  0.24697 -0.09863 -0.15271 -0.06730 -0.39482  0.01444  0.03314  2.70398022   1.66646203   1.03898430
2039  2.21764  0.35075  0.24611  0.00812  0.00149  0.00003  0.00581  0.00007  0.00009  0.02512  0.01648  0.00955  0.00009  0.00068  0.00012  0.00000  0.03777  0.12964  0.01603  0.00488  0.001846  0.00594  0.00000  0.000385  0.000917  0.0000512  0.02569  0.00300  0.00285  0.000000  0.00687  0.23982 -0.09572 -0.14609 -0.06693 -0.38045  0.01396  0.03314  2.71572695   1.68364411   1.05616638
2040  2.22808  0.34034  0.24739  0.00814  0.00149  0.00003  0.00579  0.00006  0.00008  0.02462  0.01553  0.00948  0.00007  0.00066  0.00012  0.00000  0.03710  0.12835  0.01585  0.00487  0.001849  0.00577  0.00000  0.000366  0.000909  0.0000496  0.02381  0.00288  0.00273  0.000000  0.00692  0.23315 -0.09287 -0.13947 -0.06657 -0.36589  0.01355  0.03314  2.72836654   1.70038161   1.07290388
2041  2.23756  0.33129  0.24864  0.00815  0.00149  0.00003  0.00576  0.00005  0.00008  0.02406  0.01458  0.00939  0.00005  0.00065  0.00012  0.00000  0.03643  0.12708  0.01566  0.00485  0.001852  0.00560  0.00000  0.000348  0.000902  0.0000480  0.02200  0.00277  0.00261  0.000000  0.00697  0.22671 -0.09010 -0.13615 -0.06618 -0.35852  0.01318  0.03314  2.73109548   1.71569144   1.08821371
2042  2.24606  0.32349  0.24986  0.00817  0.00149  0.00003  0.00574  0.00004  0.00007  0.02351  0.01369  0.00929  0.00004  0.00063  0.00012  0.00000  0.03578  0.12582  0.01548  0.00484  0.001855  0.00543  0.00000  0.000331  0.000894  0.0000464  0.02031  0.00266  0.00249  0.000000  0.00702  0.22069 -0.08743 -0.13283 -0.06578 -0.35108  0.01287  0.03314  2.73478769   1.72983655   1.10235882
2043  2.25363  0.31684  0.25106  0.00819  0.00150  0.00003  0.00572  0.00003  0.00007  0.02296  0.01286  0.00920  0.00004  0.00062  0.00012  0.00000  0.03514  0.12457  0.01530  0.00482  0.001858  0.00527  0.00000  0.000315  0.000886  0.0000449  0.01875  0.00255  0.00238  0.000000  0.00706  0.21509 -0.08484 -0.12951 -0.06539 -0.34359  0.01261  0.03314  2.73930367   1.74315821   1.11568048
2044  2.26027  0.31126  0.25224  0.00820  0.00150  0.00003  0.00570  0.00003  0.00006  0.02242  0.01208  0.00910  0.00003  0.00060  0.00012  0.00000  0.03450  0.12333  0.01512  0.00481  0.001861  0.00511  0.00000  0.000299  0.000878  0.0000434  0.01729  0.00244  0.00227  0.000000  0.00711  0.20986 -0.08247 -0.12619 -0.06500 -0.33606  0.01238  0.03314  2.74436188   1.75584828   1.12837055
2045  2.26603  0.30663  0.25340  0.00822  0.00150  0.00003  0.00567  0.00002  0.00006  0.02188  0.01135  0.00900  0.00003  0.00059  0.00012  0.00000  0.03387  0.12210  0.01494  0.00479  0.001864  0.00496  0.00000  0.000284  0.000871  0.0000420  0.01594  0.00234  0.00216  0.000000  0.00716  0.20497 -0.08038 -0.12287 -0.06461 -0.32846  0.01220  0.03314  2.74985576   1.76803217   1.14055444
2046  2.27093  0.30289  0.25454  0.00823  0.00150  0.00003  0.00565  0.00002  0.00006  0.02136  0.01066  0.00890  0.00003  0.00057  0.00012  0.00000  0.03325  0.12089  0.01477  0.00478  0.001867  0.00481  0.00000  0.000270  0.000863  0.0000406  0.01467  0.00224  0.00206  0.000000  0.00720  0.20040 -0.07843 -0.11955 -0.06422 -0.32082  0.01205  0.03314  2.75575902   1.77980529   1.15232756
2047  2.27499  0.29995  0.25565  0.00824  0.00151  0.00003  0.00563  0.00002  0.00005  0.02083  0.01001  0.00880  0.00003  0.00056  0.00012  0.00000  0.03264  0.11969  0.01459  0.00476  0.001869  0.00466  0.00000  0.000256  0.000855  0.0000393  0.01350  0.00214  0.00195  0.000000  0.00725  0.19613 -0.07659 -0.11623 -0.06383 -0.31311  0.01193  0.03314  2.76206321   1.79124378   1.16376605
2048  2.27824  0.29774  0.25674  0.00826  0.00151  0.00003  0.00561  0.00001  0.00005  0.02031  0.00941  0.00869  0.00002  0.00055  0.00012  0.00000  0.03204  0.11850  0.01442  0.00474  0.001871  0.00452  0.00000  0.000243  0.000846  0.0000380  0.01240  0.00204  0.00186  0.000000  0.00729  0.19212 -0.07485 -0.11290 -0.06344 -0.30534  0.01184  0.03314  2.76868082   1.80240210   1.17492437
2049  2.28070  0.29619  0.25781  0.00827  0.00151  0.00003  0.00558  0.00001  0.00005  0.01980  0.00884  0.00859  0.00002  0.00053  0.00012  0.00000  0.03144  0.11732  0.01425  0.00473  0.001874  0.00438  0.00000  0.000231  0.000838  0.0000367  0.01138  0.00195  0.00176  0.000000  0.00733  0.18837 -0.07320 -0.10959 -0.06304 -0.29753  0.01178  0.03314  2.77550752   1.81331541   1.18583767
2050  2.28238  0.29524  0.25886  0.00828  0.00151  0.00003  0.00556  0.00001  0.00004  0.01930  0.00831  0.00848  0.00002  0.00052  0.00012  0.00000  0.03086  0.11615  0.01409  0.00471  0.001876  0.00424  0.00000  0.000219  0.000830  0.0000355  0.01042  0.00186  0.00167  0.000000  0.00738  0.18482 -0.07162 -0.10627 -0.06265 -0.28965  0.01174  0.03314  2.78252228   1.82401250   1.19653477
2051  2.28338  0.29477  0.25989  0.00829  0.00151  0.00003  0.00554  0.00001  0.00004  0.01881  0.00781  0.00837  0.00002  0.00051  0.00012  0.00000  0.03028  0.11500  0.01392  0.00470  0.001877  0.00410  0.00000  0.000208  0.000822  0.0000343  0.00954  0.00177  0.00158  0.000000  0.00742  0.18324 -0.07011 -0.10440 -0.06228 -0.28521  0.01172  0.03314  2.78646035   1.83419887   1.20672114
2052  2.28379  0.29470  0.26091  0.00831  0.00151  0.00003  0.00552  0.00001  0.00004  0.01834  0.00735  0.00827  0.00002  0.00049  0.00012  0.00000  0.02971  0.11385  0.01376  0.00468  0.001879  0.00397  0.00000  0.000197  0.000813  0.0000331  0.00873  0.00168  0.00150  0.000000  0.00746  0.18180 -0.06867 -0.10254 -0.06190 -0.28073  0.01172  0.03314  2.79049997   1.84392351   1.21644578
2053  2.28361  0.29497  0.26191  0.00832  0.00152  0.00003  0.00549  0.00001  0.00004  0.01789  0.00693  0.00816  0.00002  0.00048  0.00012  0.00000  0.02915  0.11272  0.01360  0.00467  0.001881  0.00385  0.00000  0.000186  0.000805  0.0000320  0.00799  0.00160  0.00142  0.000000  0.00750  0.18049 -0.06729 -0.10068 -0.06152 -0.27625  0.01173  0.03314  2.79452275   1.85326792   1.22579018
2054  2.28284  0.29557  0.26290  0.00833  0.00152  0.00003  0.00547  0.00000  0.00004  0.01746  0.00654  0.00807  0.00002  0.00047  0.00012  0.00000  0.02859  0.11160  0.01344  0.00465  0.001883  0.00372  0.00000  0.000177  0.000797  0.0000309  0.00731  0.00153  0.00134  0.000000  0.00754  0.17930 -0.06594 -0.09881 -0.06114 -0.27173  0.01175  0.03314  2.79855408   1.86228595   1.23480822
2055  2.28149  0.29645  0.26387  0.00834  0.00152  0.00003  0.00545  0.00000  0.00003  0.01705  0.00618  0.00797  0.00002  0.00046  0.00012  0.00000  0.02805  0.11049  0.01328  0.00464  0.001884  0.00360  0.00000  0.000167  0.000788  0.0000298  0.00669  0.00145  0.00127  0.000000  0.00758  0.17821 -0.06462 -0.09695 -0.06077 -0.26722  0.01179  0.03314  2.80249899   1.87100774   1.24353001
2056  2.27957  0.29759  0.26483  0.00835  0.00152  0.00003  0.00543  0.00000  0.00003  0.01665  0.00585  0.00788  0.00002  0.00045  0.00012  0.00000  0.02751  0.10939  0.01313  0.00462  0.001886  0.00349  0.00000  0.000159  0.000780  0.0000288  0.00612  0.00138  0.00120  0.000000  0.00762  0.17722 -0.06334 -0.09508 -0.06039 -0.26266  0.01184  0.03314  2.80634931   1.87945496   1.25197722
2057  2.27707  0.29896  0.26578  0.00836  0.00152  0.00003  0.00541  0.00000  0.00003  0.01627  0.00554  0.00779  0.00002  0.00044  0.00012  0.00000  0.02699  0.10830  0.01297  0.00461  0.001887  0.00338  0.00000  0.000150  0.000771  0.0000278  0.00559  0.00132  0.00114  0.000000  0.00765  0.17632 -0.06211 -0.09322 -0.06001 -0.25811  0.01189  0.03314  2.81002086   1.88763741   1.26015968
2058  2.27401  0.30054  0.26671  0.00837  0.00152  0.00003  0.00539  0.00000  0.00003  0.01591  0.00525  0.00770  0.00002  0.00043  0.00012  0.00000  0.02647  0.10722  0.01282  0.00459  0.001888  0.00326  0.00000  0.000142  0.000763  0.0000268  0.00512  0.00125  0.00108  0.000000  0.00769  0.17550 -0.06093 -0.09135 -0.05963 -0.25351  0.01195  0.03314  2.81352416   1.89556453   1.26808679
2059  2.27038  0.30231  0.26763  0.00838  0.00152  0.00003  0.00536  0.00000  0.00003  0.01556  0.00499  0.00761  0.00002  0.00042  0.00012  0.00000  0.02596  0.10616  0.01267  0.00458  0.001889  0.00316  0.00000  0.000135  0.000755  0.0000259  0.00468  0.00119  0.00102  0.000000  0.00773  0.17474 -0.05979 -0.08949 -0.05926 -0.24891  0.01202  0.03314  2.81677452   1.90323708   1.27575934
2060  2.26620  0.30425  0.26853  0.00839  0.00152  0.00003  0.00534  0.00000  0.00003  0.01523  0.00475  0.00753  0.00002  0.00041  0.00012  0.00000  0.02545  0.10510  0.01252  0.00456  0.001890  0.00305  0.00000  0.000127  0.000746  0.0000250  0.00428  0.00113  0.00096  0.000000  0.00776  0.17404 -0.05868 -0.08762 -0.05888 -0.24428  0.01210  0.03314  2.81980148   1.91065920   1.28318147
2061  2.26157  0.30628  0.26943  0.00840  0.00152  0.00003  0.00532  0.00000  0.00002  0.01492  0.00453  0.00745  0.00002  0.00040  0.00012  0.00000  0.02496  0.10406  0.01238  0.00455  0.001891  0.00295  0.00000  0.000120  0.000738  0.0000241  0.00391  0.00107  0.00091  0.000000  0.00780  0.17328 -0.05762 -0.08592 -0.05862 -0.24004  0.01218  0.03314  2.82178957   1.91774789   1.29027016
2062  2.25659  0.30835  0.27031  0.00841  0.00153  0.00003  0.00530  0.00000  0.00002  0.01462  0.00433  0.00738  0.00002  0.00039  0.00012  0.00000  0.02447  0.10302  0.01223  0.00453  0.001892  0.00285  0.00000  0.000114  0.000729  0.0000233  0.00357  0.00102  0.00086  0.000000  0.00784  0.17253 -0.05659 -0.08421 -0.05836 -0.23576  0.01227  0.03314  2.82356459   1.92452421   1.29704647
2063  2.25125  0.31044  0.27119  0.00842  0.00153  0.00003  0.00528  0.00000  0.00002  0.01433  0.00414  0.00730  0.00002  0.00038  0.00012  0.00000  0.02399  0.10200  0.01209  0.00452  0.001893  0.00276  0.00000  0.000108  0.000721  0.0000224  0.00327  0.00097  0.00081  0.000000  0.00787  0.17178 -0.05559 -0.08250 -0.05809 -0.23146  0.01235  0.03314  2.82508801   1.93100972   1.30353199
