2169  350.636 2634.747 378.491   0.858 112.562   5.900   0.097  18.893   0.000   0.013  38.451  16.369  39.648    0.225   0.416   0.565   0.000  11.333 110.457  11.580  10.231  10.257   0.625   0.000   0.005   0.573   0.004   0.011   0.629   0.036   0.0001399.056  14.856 1666.499  19.011  31.427
2170  350.303 2649.888 378.630   0.856 112.621   5.900   0.097  18.833   0.000   0.013  38.522  16.415  39.671    0.225   0.416   0.567   0.000  11.130 109.359  11.445  10.197  10.253   0.611   0.000   0.005   0.566   0.004   0.011   0.631   0.036   0.0001401.723  14.884 1667.487  19.040  31.455
2171  349.972 2664.780 378.769   0.855 112.680   5.900   0.097  18.773   0.000   0.013  38.593  16.460  39.695    0.226   0.415   0.568   0.000  10.932 108.271  11.311  10.163  10.250   0.597   0.000   0.005   0.560   0.004   0.011   0.632   0.035   0.0001404.327  14.911 1668.409  19.070  31.483
2172  349.643 2679.444 378.905   0.853 112.739   5.900   0.097  18.714   0.000   0.013  38.665  16.504  39.719    0.226   0.415   0.569   0.000  10.738 107.194  11.178  10.129  10.246   0.583   0.000   0.005   0.553   0.004   0.010   0.634   0.035   0.0001406.877  14.938 1669.279  19.100  31.511
2173  349.316 2693.901 379.041   0.852 112.798   5.900   0.097  18.655   0.000   0.013  38.736  16.547  39.744    0.226   0.414   0.570   0.000  10.549 106.128  11.048  10.096  10.243   0.570   0.000   0.005   0.547   0.004   0.010   0.635   0.034   0.0001409.375  14.964 1670.106  19.130  31.538
2174  348.992 2708.168 379.176   0.850 112.857   5.899   0.097  18.596   0.000   0.013  38.806  16.589  39.770    0.227   0.414   0.572   0.000  10.363 105.073  10.918  10.062  10.239   0.558   0.000   0.005   0.541   0.004   0.010   0.637   0.034   0.0001411.827  14.989 1670.898  19.159  31.564
2175  348.669 2722.262 379.309   0.849 112.916   5.899   0.097  18.538   0.000   0.013  38.877  16.630  39.797    0.227   0.414   0.573   0.000  10.182 104.028  10.791  10.029  10.236   0.546   0.000   0.005   0.535   0.004   0.010   0.638   0.034   0.0001414.237  15.015 1671.661  19.189  31.590
2176  348.348 2736.199 379.441   0.848 112.975   5.899   0.097  18.480   0.000   0.013  38.948  16.671  39.824    0.228   0.413   0.574   0.000  10.004 102.993  10.665   9.995  10.233   0.535   0.000   0.005   0.529   0.004   0.010   0.640   0.033   0.0001416.607  15.040 1672.398  19.219  31.616
2177  348.029 2749.991 379.571   0.846 113.034   5.899   0.097  18.422   0.000   0.013  39.018  16.711  39.852    0.228   0.413   0.575   0.000   9.831 101.969  10.540   9.962  10.229   0.524   0.000   0.005   0.523   0.004   0.010   0.641   0.033   0.0001418.941  15.064 1673.114  19.249  31.641
2178  347.711 2763.653 379.701   0.845 113.093   5.899   0.097  18.364   0.000   0.013  39.088  16.749  39.881    0.228   0.412   0.577   0.000   9.661 100.955  10.416   9.929  10.226   0.513   0.000   0.005   0.517   0.004   0.010   0.642   0.033   0.0001421.242  15.088 1673.812  19.278  31.665
2179  347.396 2777.195 379.829   0.844 113.152   5.898   0.097  18.307   0.000   0.013  39.158  16.788  39.910    0.229   0.412   0.578   0.000   9.495  99.951  10.295   9.896  10.222   0.503   0.000   0.005   0.511   0.004   0.010   0.644   0.032   0.0001423.513  15.112 1674.496  19.308  31.690
2180  347.082 2790.629 379.957   0.842 113.211   5.898   0.097  18.250   0.000   0.013  39.227  16.825  39.939    0.229   0.412   0.579   0.000   9.333  98.957  10.174   9.863  10.219   0.493   0.000   0.005   0.505   0.004   0.010   0.645   0.032   0.0001425.754  15.136 1675.167  19.338  31.714
2181  346.770 2803.964 380.083   0.841 113.270   5.898   0.097  18.193   0.000   0.013  39.297  16.862  39.969    0.229   0.412   0.580   0.000   9.174  97.973  10.055   9.830  10.216   0.484   0.000   0.005   0.500   0.004   0.010   0.646   0.032   0.0001427.970  15.159 1675.829  19.367  31.738
2182  346.460 2817.209 380.207   0.840 113.329   5.898   0.097  18.137   0.000   0.014  39.366  16.898  40.000    0.230   0.411   0.581   0.000   9.019  96.999   9.938   9.797  10.212   0.474   0.000   0.005   0.494   0.004   0.010   0.648   0.031   0.0001430.161  15.182 1676.484  19.397  31.761
2183  346.151 2830.373 380.331   0.839 113.388   5.897   0.097  18.080   0.000   0.014  39.435  16.934  40.031    0.230   0.411   0.583   0.000   8.867  96.034   9.821   9.765  10.209   0.466   0.000   0.005   0.489   0.004   0.009   0.649   0.031   0.0001432.330  15.205 1677.133  19.427  31.785
2184  345.844 2843.464 380.454   0.837 113.447   5.897   0.097  18.024   0.000   0.014  39.503  16.969  40.062    0.230   0.411   0.584   0.000   8.719  95.079   9.707   9.732  10.205   0.457   0.000   0.005   0.483   0.004   0.009   0.650   0.031   0.0001434.478  15.228 1677.779  19.456  31.808
2185  345.539 2856.488 380.575   0.836 113.506   5.897   0.097  17.969   0.000   0.014  39.571  17.003  40.094    0.231   0.411   0.585   0.000   8.573  94.134   9.593   9.700  10.202   0.449   0.000   0.005   0.478   0.004   0.009   0.651   0.031   0.0001436.606  15.250 1678.423  19.486  31.831
2186  345.236 2869.451 380.695   0.835 113.565   5.897   0.097  17.913   0.000   0.014  39.639  17.037  40.126    0.231   0.411   0.586   0.000   8.431  93.198   9.481   9.668  10.199   0.441   0.000   0.005   0.473   0.004   0.009   0.652   0.030   0.0001438.717  15.272 1679.066  19.516  31.853
2187  344.933 2879.505 380.815   0.834 113.624   5.897   0.096  17.858   0.000   0.014  39.706  17.070  40.159    0.231   0.410   0.588   0.000   8.293  92.271   9.370   9.635  10.195   0.434   0.000   0.005   0.468   0.004   0.009   0.653   0.030   0.0001440.699  15.293 1679.710  19.545  31.871
2188  344.632 2884.022 380.933   0.833 113.683   5.896   0.096  17.803   0.000   0.014  39.773  17.102  40.192    0.232   0.410   0.589   0.000   8.157  91.353   9.260   9.603  10.192   0.427   0.000   0.005   0.463   0.004   0.009   0.654   0.030   0.0001442.286  15.307 1680.357  19.575  31.879
2189  344.332 2883.434 381.050   0.834 113.742   5.896   0.096  17.748   0.000   0.014  39.838  17.132  40.224    0.232   0.410   0.590   0.000   8.024  90.445   9.152   9.571  10.188   0.420   0.000   0.005   0.458   0.004   0.009   0.655   0.030   0.0001443.255  15.313 1681.006  19.605  31.878
2190  344.032 2878.139 381.166   0.834 113.801   5.896   0.096  17.693   0.000   0.014  39.900  17.161  40.255    0.232   0.410   0.591   0.000   7.894  89.546   9.045   9.540  10.185   0.413   0.000   0.005   0.453   0.004   0.009   0.656   0.030   0.0001443.524  15.311 1681.516  19.634  31.868
2191  343.732 2868.503 381.281   0.835 113.860   5.896   0.096  17.639   0.000   0.014  39.960  17.187  40.286    0.232   0.410   0.592   0.000   7.767  88.655   8.939   9.508  10.182   0.406   0.000   0.005   0.448   0.004   0.009   0.657   0.030   0.0001443.080  15.301 1681.556  19.664  31.852
2192  343.431 2854.866 381.395   0.836 113.919   5.896   0.096  17.584   0.000   0.014  40.017  17.210  40.315    0.232   0.410   0.594   0.000   7.642  87.774   8.835   9.476  10.178   0.400   0.000   0.005   0.443   0.004   0.009   0.658   0.029   0.0001441.941  15.284 1680.888  19.693  31.828
2193  343.128 2837.542 381.508   0.838 113.978   5.895   0.096  17.530   0.000   0.014  40.070  17.230  40.342    0.231   0.410   0.595   0.000   7.521  86.901   8.731   9.445  10.175   0.394   0.000   0.005   0.439   0.004   0.009   0.658   0.029   0.0001440.137  15.259 1679.459  19.723  31.797
2194  342.825 2816.821 381.619   0.840 114.037   5.895   0.096  17.475   0.000   0.014  40.119  17.246  40.368    0.231   0.409   0.596   0.000   7.402  86.037   8.629   9.413  10.171   0.389   0.000   0.005   0.434   0.004   0.009   0.659   0.029   0.0001437.707  15.229 1677.275  19.753  31.761
2195  342.520 2792.972 381.730   0.842 114.096   5.895   0.096  17.421   0.000   0.014  40.164  17.259  40.392    0.231   0.409   0.597   0.000   7.286  85.181   8.528   9.382  10.168   0.383   0.000   0.005   0.429   0.004   0.009   0.659   0.029   0.0001434.685  15.192 1674.371  19.782  31.718
2196  342.213 2769.099 381.840   0.844 114.155   5.895   0.096  17.367   0.000   0.014  40.204  17.269  40.413    0.230   0.409   0.598   0.000   7.172  84.334   8.429   9.351  10.165   0.378   0.000   0.005   0.425   0.004   0.009   0.659   0.029   0.0001431.223  15.152 1670.785  19.812  31.675
2197  341.904 2745.208 381.949   0.847 114.214   5.895   0.096  17.312   0.000   0.014  40.240  17.275  40.433    0.229   0.409   0.599   0.000   7.061  83.496   8.330   9.320  10.161   0.373   0.000   0.005   0.421   0.004   0.009   0.659   0.029   0.0001427.521  15.110 1666.560  19.841  31.632
2198  341.594 2721.304 382.056   0.849 114.273   5.894   0.096  17.258   0.000   0.014  40.272  17.278  40.450    0.229   0.408   0.601   0.000   6.952  82.665   8.233   9.289  10.158   0.368   0.000   0.005   0.416   0.004   0.009   0.658   0.029   0.0001423.685  15.068 1661.735  19.871  31.588
2199  341.283 2697.393 382.163   0.852 114.332   5.894   0.096  17.204   0.000   0.014  40.299  17.278  40.465    0.228   0.408   0.602   0.000   6.845  81.844   8.136   9.258  10.155   0.363   0.000   0.005   0.412   0.004   0.009   0.658   0.028   0.0001419.767  15.026 1656.496  19.900  31.544
2200  341.466 2670.628 382.269   0.854 114.391   5.894   0.096  17.149   0.000   0.014  40.323  17.275  40.478    0.228   0.408   0.603   0.000   6.741  81.030   8.041   9.227  10.151   0.358   0.000   0.005   0.408   0.004   0.009   0.657   0.028   0.0001415.675  14.982 1651.077  19.930  31.494
2201  342.106 2638.386 382.374   0.858 114.450   5.894   0.096  17.095   0.000   0.014  40.341  17.269  40.489    0.227   0.407   0.604   0.000   6.640  80.224   7.947   9.196  10.148   0.354   0.000   0.005   0.404   0.004   0.009   0.656   0.028   0.0001411.129  14.931 1645.569  19.959  31.434
2202  342.673 2598.262 382.478   0.862 114.509   5.893   0.096  17.041   0.000   0.014  40.354  17.258  40.496    0.226   0.407   0.605   0.000   6.540  79.426   7.854   9.166  10.144   0.350   0.000   0.005   0.400   0.004   0.009   0.655   0.028   0.0001405.763  14.869 1640.014  19.989  31.357
2203  343.179 2550.896 382.581   0.867 114.568   5.893   0.096  16.986   0.000   0.014  40.360  17.243  40.500    0.225   0.407   0.606   0.000   6.443  78.637   7.762   9.135  10.141   0.346   0.000   0.005   0.396   0.004   0.009   0.654   0.028   0.0001399.292  14.793 1634.275  20.018  31.265
2204  343.633 2499.089 382.683   0.873 114.627   5.893   0.096  16.932   0.000   0.014  40.358  17.222  40.499    0.224   0.406   0.607   0.000   6.348  77.855   7.671   9.105  10.138   0.342   0.000   0.005   0.392   0.004   0.009   0.653   0.028   0.0001391.702  14.705 1628.003  20.048  31.162
2205  344.043 2444.860 382.784   0.879 114.686   5.893   0.096  16.877   0.000   0.014  40.349  17.195  40.494    0.222   0.406   0.608   0.000   6.254  77.081   7.582   9.074  10.134   0.338   0.000   0.005   0.388   0.004   0.009   0.651   0.028   0.0001383.177  14.607 1620.772  20.077  31.053
2206  344.414 2390.237 382.884   0.885 114.745   5.893   0.096  16.822   0.000   0.014  40.331  17.162  40.484    0.221   0.405   0.609   0.000   6.163  76.314   7.493   9.044  10.131   0.334   0.000   0.005   0.384   0.004   0.009   0.649   0.028   0.0001373.981  14.505 1612.296  20.107  30.940
2207  344.753 2337.254 382.983   0.891 114.804   5.892   0.096  16.767   0.000   0.014  40.305  17.124  40.469    0.219   0.404   0.610   0.000   6.074  75.555   7.405   9.014  10.128   0.331   0.000   0.005   0.380   0.004   0.009   0.647   0.027   0.0001364.430  14.401 1602.619  20.136  30.828
2208  345.064 2287.950 383.081   0.898 114.863   5.892   0.096  16.711   0.000   0.014  40.271  17.081  40.450    0.218   0.404   0.611   0.000   5.987  74.804   7.319   8.984  10.124   0.328   0.000   0.005   0.376   0.004   0.009   0.645   0.027   0.0001354.881  14.299 1592.002  20.166  30.721
2209  345.350 2241.735 383.179   0.903 114.921   5.892   0.096  16.656   0.000   0.014  40.230  17.033  40.426    0.216   0.403   0.612   0.000   5.902  74.061   7.233   8.954  10.121   0.324   0.000   0.005   0.373   0.004   0.009   0.642   0.027   0.0001345.590  14.203 1580.756  20.195  30.619
2210  345.614 2197.927 383.275   0.909 114.980   5.892   0.096  16.600   0.000   0.014  40.182  16.981  40.398    0.215   0.402   0.613   0.000   5.819  73.324   7.149   8.924  10.118   0.321   0.000   0.005   0.369   0.004   0.009   0.639   0.027   0.0001336.633  14.110 1569.238  20.224  30.520
2211  345.858 2155.899 383.371   0.915 115.039   5.892   0.096  16.544   0.000   0.014  40.128  16.926  40.367    0.213   0.401   0.614   0.000   5.737  72.595   7.065   8.895  10.114   0.318   0.000   0.005   0.366   0.004   0.009   0.636   0.027   0.0001327.990  14.021 1557.837  20.254  30.424
2212  346.085 2115.251 383.465   0.920 115.098   5.891   0.096  16.488   0.000   0.014  40.068  16.868  40.332    0.212   0.400   0.615   0.000   5.657  71.873   6.982   8.865  10.111   0.315   0.000   0.005   0.362   0.004   0.008   0.633   0.027   0.0001319.605  13.934 1546.806  20.283  30.329
2213  346.295 2075.619 383.559   0.926 115.157   5.891   0.096  16.431   0.000   0.013  40.002  16.808  40.293    0.211   0.399   0.616   0.000   5.580  71.159   6.901   8.836  10.108   0.313   0.000   0.005   0.359   0.004   0.008   0.630   0.026   0.0001311.415  13.849 1536.180  20.313  30.234
2214  346.491 2036.935 383.652   0.932 115.216   5.891   0.096  16.375   0.000   0.013  39.931  16.744  40.250    0.210   0.399   0.617   0.000   5.503  70.451   6.820   8.806  10.104   0.310   0.000   0.005   0.355   0.004   0.008   0.627   0.026   0.0001303.369  13.765 1525.906  20.342  30.140
2215  346.673 1999.133 383.744   0.937 115.275   5.891   0.096  16.318   0.000   0.013  39.854  16.678  40.204    0.208   0.398   0.618   0.000   5.429  69.751   6.740   8.777  10.101   0.308   0.000   0.005   0.352   0.004   0.008   0.624   0.026   0.0001295.436  13.683 1515.908  20.371  30.046
2216  346.842 1962.155 383.836   0.943 115.334   5.891   0.096  16.262   0.000   0.013  39.773  16.610  40.154    0.207   0.396   0.618   0.000   5.356  69.057   6.661   8.748  10.098   0.305   0.000   0.005   0.349   0.004   0.008   0.621   0.026   0.0001287.599  13.600 1506.114  20.401  29.953
2217  346.999 1927.374 383.926   0.948 115.393   5.890   0.096  16.205   0.000   0.013  39.686  16.540  40.101    0.206   0.395   0.619   0.000   5.285  68.371   6.583   8.719  10.094   0.303   0.000   0.005   0.345   0.004   0.008   0.618   0.026   0.0001279.925  13.520 1496.473  20.430  29.863
2218  347.146 1896.042 384.016   0.953 115.452   5.890   0.096  16.148   0.000   0.013  39.596  16.469  40.046    0.205   0.394   0.620   0.000   5.215  67.691   6.506   8.690  10.091   0.300   0.000   0.005   0.342   0.004   0.008   0.614   0.026   0.0001272.600  13.445 1486.957  20.459  29.782
2219  347.282 1870.715 384.104   0.957 115.511   5.890   0.096  16.091   0.000   0.013  39.502  16.397  39.987    0.203   0.393   0.621   0.000   5.147  67.018   6.430   8.661  10.088   0.298   0.000   0.005   0.339   0.004   0.008   0.611   0.026   0.0001265.945  13.379 1477.550  20.489  29.714
2220  347.411 1850.906 384.192   0.961 115.570   5.890   0.096  16.034   0.000   0.013  39.406  16.326  39.927    0.203   0.392   0.622   0.000   5.080  66.352   6.355   8.632  10.084   0.296   0.000   0.005   0.336   0.004   0.008   0.608   0.025   0.0001260.243  13.324 1468.343  20.518  29.661
2221  347.532 1835.946 384.280   0.963 115.629   5.890   0.096  15.977   0.000   0.013  39.309  16.256  39.866    0.202   0.391   0.622   0.000   5.015  65.692   6.281   8.603  10.081   0.294   0.000   0.005   0.333   0.004   0.008   0.605   0.025   0.0001255.576  13.282 1459.565  20.547  29.620
2222  347.647 1825.216 384.366   0.965 115.688   5.889   0.096  15.920   0.000   0.013  39.213  16.189  39.804    0.201   0.390   0.623   0.000   4.951  65.039   6.207   8.574  10.078   0.292   0.000   0.005   0.330   0.004   0.008   0.602   0.025   0.0001251.913  13.250 1451.591  20.577  29.591
2223  347.757 1818.162 384.452   0.966 115.747   5.889   0.096  15.863   0.000   0.013  39.118  16.124  39.742    0.201   0.389   0.624   0.000   4.888  64.393   6.135   8.546  10.074   0.290   0.000   0.005   0.327   0.004   0.008   0.599   0.025   0.0001249.177  13.227 1444.722  20.606  29.572
2224  347.862 1814.275 384.536   0.967 115.806   5.889   0.096  15.806   0.000   0.013  39.025  16.062  39.681    0.200   0.387   0.625   0.000   4.827  63.752   6.063   8.517  10.071   0.288   0.000   0.005   0.324   0.004   0.008   0.597   0.025   0.0001247.272  13.212 1438.999  20.635  29.561
2225  347.964 1813.098 384.620   0.967 115.865   5.889   0.096  15.750   0.000   0.013  38.934  16.005  39.621    0.200   0.386   0.625   0.000   4.768  63.119   5.992   8.489  10.068   0.287   0.000   0.005   0.321   0.004   0.008   0.595   0.025   0.0001246.098  13.205 1434.358  20.665  29.558
2226  348.063 1814.217 384.704   0.967 115.924   5.888   0.096  15.693   0.000   0.013  38.846  15.951  39.561    0.200   0.385   0.626   0.000   4.709  62.491   5.922   8.461  10.064   0.285   0.000   0.005   0.319   0.004   0.008   0.593   0.025   0.0001245.557  13.203 1430.700  20.694  29.561
2227  348.159 1817.261 384.786   0.966 115.983   5.888   0.096  15.637   0.000   0.013  38.762  15.901  39.503    0.200   0.384   0.627   0.000   4.652  61.870   5.853   8.433  10.061   0.283   0.000   0.005   0.316   0.004   0.008   0.591   0.025   0.0001245.556  13.207 1427.916  20.723  29.569
2228  348.254 1821.893 384.868   0.965 116.042   5.888   0.096  15.582   0.000   0.013  38.681  15.855  39.447    0.200   0.383   0.627   0.000   4.596  61.255   5.784   8.405  10.058   0.282   0.000   0.005   0.313   0.004   0.008   0.589   0.024   0.0001246.012  13.215 1425.898  20.752  29.582
2229  348.346 1827.814 384.949   0.964 116.100   5.888   0.096  15.526   0.000   0.013  38.604  15.813  39.392    0.200   0.382   0.628   0.000   4.542  60.646   5.717   8.377  10.054   0.280   0.000   0.005   0.310   0.004   0.008   0.588   0.024   0.0001246.847  13.227 1424.542  20.782  29.598
2230  348.437 1834.753 385.029   0.963 116.159   5.888   0.096  15.471   0.000   0.013  38.531  15.775  39.339    0.200   0.382   0.629   0.000   4.488  60.043   5.650   8.349  10.051   0.279   0.000   0.005   0.308   0.004   0.008   0.587   0.024   0.0001247.989  13.241 1423.751  20.811  29.617
2231  348.526 1842.471 385.109   0.962 116.218   5.887   0.096  15.416   0.000   0.013  38.462  15.741  39.288    0.201   0.381   0.630   0.000   4.436  59.446   5.584   8.321  10.048   0.278   0.000   0.005   0.305   0.004   0.008   0.586   0.024   0.0001249.376  13.257 1423.436  20.840  29.638
2232  348.614 1850.733 385.188   0.961 116.277   5.887   0.096  15.361   0.000   0.013  38.397  15.711  39.239    0.201   0.380   0.630   0.000   4.385  58.855   5.518   8.293  10.044   0.276   0.000   0.005   0.303   0.004   0.008   0.585   0.024   0.0001250.950  13.275 1423.515  20.869  29.661
2233  348.701 1859.490 385.266   0.959 116.336   5.887   0.096  15.306   0.000   0.013  38.336  15.684  39.192    0.201   0.379   0.631   0.000   4.335  58.270   5.454   8.266  10.041   0.275   0.000   0.005   0.300   0.004   0.008   0.584   0.024   0.0001252.668  13.294 1423.915  20.899  29.684
2234  348.787 1868.701 385.343   0.958 116.395   5.887   0.096  15.252   0.000   0.013  38.279  15.660  39.146    0.202   0.378   0.632   0.000   4.286  57.691   5.390   8.238  10.038   0.274   0.000   0.005   0.298   0.004   0.008   0.584   0.024   0.0001254.504  13.315 1424.572  20.928  29.709
2235  348.872 1878.328 385.420   0.956 116.454   5.887   0.096  15.198   0.000   0.013  38.225  15.640  39.103    0.202   0.378   0.633   0.000   4.238  57.118   5.327   8.211  10.035   0.272   0.000   0.005   0.295   0.004   0.008   0.583   0.024   0.0001256.440  13.336 1425.423  20.957  29.735
2236  348.956 1888.335 385.495   0.954 116.513   5.886   0.096  15.144   0.000   0.013  38.176  15.623  39.062    0.202   0.377   0.633   0.000   4.191  56.550   5.265   8.183  10.031   0.271   0.000   0.005   0.293   0.004   0.008   0.583   0.024   0.0001258.466  13.358 1426.427  20.986  29.761
2237  349.039 1898.691 385.571   0.953 116.572   5.886   0.096  15.091   0.000   0.013  38.130  15.609  39.023    0.202   0.376   0.634   0.000   4.146  55.988   5.203   8.156  10.028   0.270   0.000   0.005   0.290   0.004   0.008   0.583   0.024   0.0001260.569  13.381 1427.560  21.015  29.789
2238  349.121 1909.366 385.645   0.951 116.631   5.886   0.096  15.038   0.000   0.013  38.088  15.597  38.985    0.203   0.376   0.635   0.000   4.101  55.431   5.142   8.129  10.025   0.269   0.000   0.005   0.288   0.004   0.008   0.583   0.024   0.0001262.743  13.405 1428.807  21.045  29.817
2239  349.203 1917.493 385.719   0.950 116.690   5.886   0.096  14.985   0.000   0.013  38.049  15.588  38.950    0.203   0.375   0.636   0.000   4.057  54.880   5.082   8.102  10.021   0.268   0.000   0.005   0.286   0.004   0.008   0.583   0.024   0.0001264.818  13.426 1430.154  21.074  29.838
2240  349.283 1923.292 385.792   0.949 116.749   5.886   0.096  14.932   0.000   0.013  38.013  15.581  38.916    0.203   0.375   0.636   0.000   4.014  54.335   5.023   8.075  10.018   0.267   0.000   0.005   0.283   0.004   0.008   0.583   0.024   0.0001266.570  13.443 1431.593  21.103  29.853
2241  349.362 1929.807 385.865   0.948 116.808   5.885   0.096  14.880   0.000   0.013  37.979  15.575  38.883    0.204   0.374   0.637   0.000   3.973  53.795   4.964   8.048  10.015   0.266   0.000   0.005   0.281   0.004   0.008   0.584   0.024   0.0001268.079  13.457 1433.115  21.132  29.870
2242  349.440 1939.820 385.937   0.946 116.867   5.885   0.096  14.828   0.000   0.013  37.948  15.571  38.852    0.204   0.374   0.638   0.000   3.932  53.260   4.906   8.021  10.011   0.265   0.000   0.005   0.279   0.004   0.008   0.584   0.024   0.0001269.709  13.475 1434.505  21.161  29.896
2243  349.517 1953.030 386.008   0.944 116.925   5.885   0.096  14.776   0.000   0.013  37.921  15.569  38.823    0.204   0.373   0.639   0.000   3.892  52.731   4.849   7.995  10.008   0.264   0.000   0.005   0.277   0.004   0.008   0.584   0.024   0.0001271.766  13.499 1435.502  21.190  29.930
2244  349.593 1966.322 386.078   0.942 116.984   5.885   0.096  14.725   0.000   0.013  37.897  15.570  38.796    0.205   0.373   0.639   0.000   3.853  52.207   4.792   7.968  10.005   0.264   0.000   0.005   0.275   0.004   0.008   0.585   0.024   0.0001274.199  13.527 1436.256  21.219  29.964
2245  349.669 1979.689 386.148   0.940 117.043   5.884   0.096  14.673   0.000   0.013  37.876  15.573  38.770    0.205   0.372   0.640   0.000   3.814  51.688   4.736   7.942  10.002   0.263   0.000   0.005   0.273   0.004   0.008   0.585   0.024   0.0001276.808  13.557 1437.231  21.248  29.997
2246  349.745 1993.129 386.218   0.938 117.102   5.884   0.096  14.622   0.000   0.013  37.858  15.577  38.747    0.206   0.372   0.641   0.000   3.777  51.174   4.680   7.915   9.998   0.262   0.000   0.005   0.270   0.004   0.008   0.586   0.024   0.0001279.500  13.586 1438.754  21.278  30.031
2247  349.820 2003.792 386.286   0.937 117.161   5.884   0.096  14.572   0.000   0.013  37.844  15.584  38.726    0.206   0.372   0.642   0.000   3.740  50.665   4.626   7.889   9.995   0.261   0.000   0.005   0.268   0.004   0.008   0.586   0.024   0.0001282.079  13.613 1440.691  21.307  30.058
2248  349.895 2011.917 386.354   0.935 117.220   5.884   0.096  14.521   0.000   0.013  37.832  15.591  38.705    0.206   0.371   0.642   0.000   3.704  50.162   4.572   7.863   9.992   0.261   0.000   0.005   0.266   0.004   0.008   0.587   0.024   0.0001284.311  13.635 1442.784  21.336  30.078
2249  349.968 2017.723 386.422   0.934 117.279   5.884   0.096  14.471   0.000   0.013  37.821  15.599  38.687    0.207   0.371   0.643   0.000   3.669  49.663   4.518   7.836   9.989   0.260   0.000   0.005   0.264   0.004   0.008   0.588   0.024   0.0001286.115  13.651 1444.947  21.365  30.093
2250  350.041 2021.406 386.488   0.934 117.338   5.883   0.096  14.421   0.000   0.013  37.812  15.608  38.668    0.207   0.371   0.644   0.000   3.635  49.170   4.465   7.810   9.985   0.259   0.000   0.005   0.263   0.004   0.008   0.588   0.024   0.0001287.477  13.662 1446.948  21.394  30.102
2251  350.111 2023.150 386.554   0.934 117.397   5.883   0.096  14.371   0.000   0.013  37.803  15.616  38.651    0.207   0.371   0.645   0.000   3.602  48.681   4.413   7.784   9.982   0.259   0.000   0.005   0.261   0.004   0.008   0.589   0.024   0.0001288.411  13.669 1448.527  21.423  30.106
2252  350.180 2020.274 386.620   0.934 117.456   5.883   0.096  14.322   0.000   0.013  37.795  15.623  38.634    0.207   0.370   0.645   0.000   3.569  48.197   4.361   7.758   9.979   0.258   0.000   0.005   0.259   0.004   0.008   0.589   0.024   0.0001288.791  13.670 1449.628  21.452  30.099
2253  350.246 2013.173 386.685   0.935 117.515   5.883   0.096  14.272   0.000   0.013  37.786  15.630  38.616    0.207   0.370   0.646   0.000   3.537  47.718   4.310   7.733   9.975   0.257   0.000   0.005   0.257   0.004   0.008   0.590   0.023   0.0001288.431  13.661 1450.255  21.481  30.081
2254  350.310 2005.053 386.749   0.936 117.573   5.883   0.096  14.223   0.000   0.013  37.776  15.634  38.598    0.207   0.370   0.647   0.000   3.505  47.244   4.260   7.707   9.972   0.257   0.000   0.005   0.255   0.004   0.008   0.590   0.023   0.0001287.437  13.646 1450.436  21.510  30.061
2255  350.371 1996.000 386.813   0.938 117.632   5.882   0.096  14.174   0.000   0.013  37.764  15.637  38.580    0.207   0.369   0.648   0.000   3.475  46.774   4.210   7.681   9.969   0.256   0.000   0.005   0.253   0.004   0.008   0.590   0.023   0.0001286.034  13.628 1450.005  21.539  30.038
2256  350.429 1986.095 386.876   0.939 117.691   5.882   0.096  14.124   0.000   0.013  37.751  15.639  38.560    0.206   0.369   0.648   0.000   3.445  46.310   4.161   7.656   9.966   0.256   0.000   0.005   0.251   0.004   0.008   0.591   0.023   0.0001284.340  13.608 1448.746  21.568  30.014
2257  350.484 1975.413 386.939   0.941 117.750   5.882   0.096  14.075   0.000   0.013  37.737  15.638  38.540    0.206   0.369   0.649   0.000   3.416  45.849   4.112   7.630   9.962   0.255   0.000   0.005   0.250   0.004   0.008   0.591   0.023   0.0001282.413  13.586 1446.832  21.597  29.987
2258  350.536 1964.021 387.001   0.943 117.809   5.882   0.096  14.026   0.000   0.013  37.720  15.636  38.519    0.206   0.369   0.650   0.000   3.387  45.394   4.064   7.605   9.959   0.255   0.000   0.005   0.248   0.004   0.008   0.590   0.023   0.0001280.292  13.562 1444.543  21.626  29.958
2259  350.585 1951.983 387.062   0.944 117.868   5.882   0.096  13.977   0.000   0.013  37.702  15.632  38.497    0.205   0.368   0.650   0.000   3.359  44.943   4.017   7.580   9.956   0.254   0.000   0.005   0.246   0.004   0.008   0.590   0.023   0.0001278.000  13.537 1441.985  21.655  29.927
2260  350.631 1939.354 387.123   0.946 117.927   5.881   0.096  13.929   0.000   0.013  37.682  15.626  38.474    0.205   0.368   0.651   0.000   3.331  44.496   3.970   7.554   9.953   0.254   0.000   0.005   0.245   0.004   0.008   0.590   0.023   0.0001275.551  13.510 1439.210  21.684  29.894
2261  350.675 1926.189 387.183   0.948 117.986   5.881   0.096  13.880   0.000   0.013  37.661  15.618  38.450    0.205   0.368   0.652   0.000   3.305  44.054   3.923   7.529   9.949   0.253   0.000   0.005   0.243   0.004   0.008   0.590   0.023   0.0001272.961  13.481 1436.246  21.713  29.860
