,ssp119,ssp126,ssp434,ssp460,ssp534-over,ssp585
71,32.52138863261211,32.52138863261211,32.52138863261211,32.52138863261211,32.52138863261211,32.52138863261211
72,32.73451051970765,32.73451051970765,32.73451051970765,32.73451051970765,32.73451051970765,32.73451051970765
73,32.75571508609182,32.75571508609182,32.75571508609182,32.75571508609182,32.75571508609182,32.75571508609182
74,33.05197869569693,33.05197869569693,33.05197869569693,33.05197869569693,33.05197869569693,33.05197869569693
75,33.52533881675272,33.52533881675272,33.52533881675272,33.52533881675272,33.52533881675272,33.52533881675272
76,33.74810290483613,33.74810290483613,33.74810290483613,33.74810290483613,33.74810290483613,33.74810290483613
77,34.15505001036133,34.15505001036133,34.15505001036133,34.15505001036133,34.15505001036133,34.15505001036133
78,34.99912851284667,34.99912851284667,34.99912851284667,34.99912851284667,34.99912851284667,34.99912851284667
79,35.0164051294104,35.0164051294104,35.0164051294104,35.0164051294104,35.0164051294104,35.0164051294104
80,35.40215533786149,35.40215533786149,35.40215533786149,35.40215533786149,35.40215533786149,35.40215533786149
81,35.37418704933364,35.37418704933364,35.37418704933364,35.37418704933364,35.37418704933364,35.37418704933364
82,35.562723492003244,35.562723492003244,35.562723492003244,35.562723492003244,35.562723492003244,35.562723492003244
83,35.98083111069253,35.98083111069253,35.98083111069253,35.98083111069253,35.98083111069253,35.98083111069253
84,36.76106096531176,36.76106096531176,36.76106096531176,36.76106096531176,36.76106096531176,36.76106096531176
85,36.88278972577237,36.88278972577237,36.88278972577237,36.88278972577237,36.88278972577237,36.88278972577237
86,37.24729235142932,37.24729235142932,37.24729235142932,37.24729235142932,37.24729235142932,37.24729235142932
87,37.69980677552597,37.69980677552597,37.69980677552597,37.69980677552597,37.69980677552597,37.69980677552597
88,38.242109615281024,38.242109615281024,38.242109615281024,38.242109615281024,38.242109615281024,38.242109615281024
89,38.51117555601762,38.51117555601762,38.51117555601762,38.51117555601762,38.51117555601762,38.51117555601762
90,38.88776194382017,38.88776194382017,38.88776194382017,38.88776194382017,38.88776194382017,38.88776194382017
91,39.38162316774325,39.38162316774325,39.38162316774325,39.38162316774325,39.38162316774325,39.38162316774325
92,39.618728876147166,39.618728876147166,39.618728876147166,39.618728876147166,39.618728876147166,39.618728876147166
93,39.6532638222405,39.6532638222405,39.6532638222405,39.6532638222405,39.6532638222405,39.6532638222405
94,40.04426499219912,40.04426499219912,40.04426499219912,40.04426499219912,40.04426499219912,40.04426499219912
95,40.66967666700967,40.66967666700967,40.66967666700967,40.66967666700967,40.66967666700967,40.66967666700967
96,40.975199745155024,40.975199745155024,40.975199745155024,40.975199745155024,40.975199745155024,40.975199745155024
97,41.61647167525484,41.61647167525484,41.61647167525484,41.61647167525484,41.61647167525484,41.61647167525484
98,42.449470629613735,42.449470629613735,42.449470629613735,42.449470629613735,42.449470629613735,42.449470629613735
99,42.63396460567202,42.63396460567202,42.63396460567202,42.63396460567202,42.63396460567202,42.63396460567202
100,43.142363653343445,43.142363653343445,43.142363653343445,43.142363653343445,43.142363653343445,43.142363653343445
101,43.15191370777477,43.15191370777477,43.15191370777477,43.15191370777477,43.15191370777477,43.15191370777477
102,43.34412933408961,43.34412933408961,43.34412933408961,43.34412933408961,43.34412933408961,43.34412933408961
103,43.88435962687079,43.88435962687079,43.88435962687079,43.88435962687079,43.88435962687079,43.88435962687079
104,44.80907906406347,44.80907906406347,44.80907906406347,44.80907906406347,44.80907906406347,44.80907906406347
105,44.9570538963326,44.9570538963326,44.9570538963326,44.9570538963326,44.9570538963326,44.9570538963326
106,45.32147323346321,45.32147323346321,45.32147323346321,45.32147323346321,45.32147323346321,45.32147323346321
107,46.01300693840024,46.01300693840024,46.01300693840024,46.01300693840024,46.01300693840024,46.01300693840024
108,46.54057728835799,46.54057728835799,46.54057728835799,46.54057728835799,46.54057728835799,46.54057728835799
109,46.94962615479032,46.94962615479032,46.94962615479032,46.94962615479032,46.94962615479032,46.94962615479032
110,47.37614022716783,47.37614022716783,47.37614022716783,47.37614022716783,47.37614022716783,47.37614022716783
111,48.23468669993056,48.23468669993056,48.23468669993056,48.23468669993056,48.23468669993056,48.23468669993056
112,49.13056211810905,49.13056211810905,49.13056211810905,49.13056211810905,49.13056211810905,49.13056211810905
113,49.710222528728,49.710222528728,49.710222528728,49.710222528728,49.710222528728,49.710222528728
114,50.66032472624755,50.66032472624755,50.66032472624755,50.66032472624755,50.66032472624755,50.66032472624755
115,51.98007509857536,51.98007509857536,51.98007509857536,51.98007509857536,51.98007509857536,51.98007509857536
116,52.74699292831513,52.74699292831513,52.74699292831513,52.74699292831513,52.74699292831513,52.74699292831513
117,53.9410217812425,53.9410217812425,53.9410217812425,53.9410217812425,53.9410217812425,53.9410217812425
118,55.287673564162375,55.287673564162375,55.287673564162375,55.287673564162375,55.287673564162375,55.287673564162375
119,55.83359728305401,55.83359728305401,55.83359728305401,55.83359728305401,55.83359728305401,55.83359728305401
120,56.9965923070036,56.9965923070036,56.9965923070036,56.9965923070036,56.9965923070036,56.9965923070036
121,57.57401422057298,57.57401422057298,57.57401422057298,57.57401422057298,57.57401422057298,57.57401422057298
122,58.18710545429253,58.18710545429253,58.18710545429253,58.18710545429253,58.18710545429253,58.18710545429253
123,59.62016165313301,59.62016165313301,59.62016165313301,59.62016165313301,59.62016165313301,59.62016165313301
124,60.88850035180588,60.88850035180588,60.88850035180588,60.88850035180588,60.88850035180588,60.88850035180588
125,61.44717029579096,61.44717029579096,61.44717029579096,61.44717029579096,61.44717029579096,61.44717029579096
126,62.60294810766919,62.60294810766919,62.60294810766919,62.60294810766919,62.60294810766919,62.60294810766919
127,63.64524258623489,63.64524258623489,63.64524258623489,63.64524258623489,63.64524258623489,63.64524258623489
128,64.71120382869425,64.71120382869425,64.71120382869425,64.71120382869425,64.71120382869425,64.71120382869425
129,65.90279841258594,65.90279841258594,65.90279841258594,65.90279841258594,65.90279841258594,65.90279841258594
130,66.66498430210106,66.66498430210106,66.66498430210106,66.66498430210106,66.66498430210106,66.66498430210106
131,67.70670094788971,67.70670094788971,67.70670094788971,67.70670094788971,67.70670094788971,67.70670094788971
132,68.57787523920716,68.57787523920716,68.57787523920716,68.57787523920716,68.57787523920716,68.57787523920716
133,69.18597910133236,69.18597910133236,69.18597910133236,69.18597910133236,69.18597910133236,69.18597910133236
134,70.48060514662333,70.48060514662333,70.48060514662333,70.48060514662333,70.48060514662333,70.48060514662333
135,71.60546241341835,71.60546241341835,71.60546241341835,71.60546241341835,71.60546241341835,71.60546241341835
136,72.58254388217381,72.58254388217381,72.58254388217381,72.58254388217381,72.58254388217381,72.58254388217381
137,73.77743063310328,73.77743063310328,73.77743063310328,73.77743063310328,73.77743063310328,73.77743063310328
138,75.11035553057255,75.11035553057255,75.11035553057255,75.11035553057255,75.11035553057255,75.11035553057255
139,75.9296001940716,75.9296001940716,75.9296001940716,75.9296001940716,75.9296001940716,75.9296001940716
140,77.07862319106741,77.07862319106741,77.07862319106741,77.07862319106741,77.07862319106741,77.07862319106741
141,77.68229292407419,77.68229292407419,77.68229292407419,77.68229292407419,77.68229292407419,77.68229292407419
142,78.54558088981553,78.54558088981553,78.54558088981553,78.54558088981553,78.54558088981553,78.54558088981553
143,79.81501328862245,79.81501328862245,79.81501328862245,79.81501328862245,79.81501328862245,79.81501328862245
144,81.38345626276687,81.38345626276687,81.38345626276687,81.38345626276687,81.38345626276687,81.38345626276687
145,82.23116014335764,82.23116014335764,82.23116014335764,82.23116014335764,82.23116014335764,82.23116014335764
146,83.00005426186281,83.00005426186281,83.00005426186281,83.00005426186281,83.00005426186281,83.00005426186281
147,84.39253635318506,84.39253635318506,84.39253635318506,84.39253635318506,84.39253635318506,84.39253635318506
148,85.36127162189973,85.36127162189973,85.36127162189973,85.36127162189973,85.36127162189973,85.36127162189973
149,86.70543386559314,86.70543386559314,86.70543386559314,86.70543386559314,86.70543386559314,86.70543386559314
150,87.61328845020651,87.61328845020651,87.61328845020651,87.61328845020651,87.61328845020651,87.61328845020651
151,88.39116711070807,88.39116711070807,88.39116711070807,88.39116711070807,88.39116711070807,88.39116711070807
152,89.26282464192792,89.26282464192792,89.26282464192792,89.26282464192792,89.26282464192792,89.26282464192792
153,89.89074056747505,89.89074056747505,89.89074056747505,89.89074056747505,89.89074056747505,89.89074056747505
154,91.35674942842638,91.35674942842638,91.35674942842638,91.35674942842638,91.35674942842638,91.35674942842638
155,92.4013243220992,92.4013243220992,92.4013243220992,92.4013243220992,92.4013243220992,92.4013243220992
156,93.2499831638467,93.2499831638467,93.2499831638467,93.2499831638467,93.2499831638467,93.2499831638467
157,94.5608019449233,94.5608019449233,94.5608019449233,94.5608019449233,94.5608019449233,94.5608019449233
158,95.71237193404863,95.71237193404863,95.71237193404863,95.71237193404863,95.71237193404863,95.71237193404863
159,96.46669460330284,96.46669460330284,96.46669460330284,96.46669460330284,96.46669460330284,96.46669460330284
160,97.77187102780432,97.77187102780432,97.77187102780432,97.77187102780432,97.77187102780432,97.77187102780432
161,98.4293811567004,98.4293811567004,98.4293811567004,98.4293811567004,98.4293811567004,98.4293811567004
162,99.26614632335712,99.26614632335712,99.26614632335712,99.26614632335712,99.26614632335712,99.26614632335712
163,100.61255837319116,100.61255837319116,100.61255837319116,100.61255837319116,100.61255837319116,100.61255837319116
164,102.28405865111168,102.28405865111168,102.28405865111168,102.28405865111168,102.28405865111168,102.28405865111168
165,103.0579197466507,103.0579197466507,103.0579197466507,103.0579197466507,103.0579197466507,103.0579197466507
166,104.0889435206624,104.0889435206624,104.0889435206624,104.0889435206624,104.0889435206624,104.0889435206624
167,105.4397414501963,105.4397414501963,105.4397414501963,105.4397414501963,105.4397414501963,105.4397414501963
168,106.74593160054404,106.74593160054404,106.74593160054404,106.74593160054404,106.74593160054404,106.74593160054404
169,108.0951070437788,108.0951070437788,108.0951070437788,108.0951070437788,108.0951070437788,108.0951070437788
170,109.13363853305732,109.13363853305732,109.13363853305732,109.13363853305732,109.13363853305732,109.13363853305732
171,109.80934796264432,109.80934796264432,109.80934796264432,109.80934796264432,109.80934796264432,109.80934796264432
172,110.48581040150992,110.48581040150992,110.48581040150992,110.48581040150992,110.48581040150992,110.48581040150992
173,112.25356413194692,112.25356413194692,112.25356413194692,112.25356413194692,112.25356413194692,112.25356413194692
174,112.63350596587964,112.63350596587964,112.63350596587964,112.63350596587964,112.63350596587964,112.63350596587964
175,113.6704269189651,113.6704269189651,113.6704269189651,113.6704269189651,113.6704269189651,113.6704269189651
176,114.54563027246536,114.54563027246536,114.54563027246536,114.54563027246536,114.54563027246536,114.54563027246536
177,115.74747998347532,115.74747998347532,115.74747998347532,115.74747998347532,115.74747998347532,115.74747998347532
178,116.7958666079441,116.7958666079441,116.7958666079441,116.7958666079441,116.7958666079441,116.7958666079441
179,118.0199977157874,118.0199977157874,118.0199977157874,118.0199977157874,118.0199977157874,118.0199977157874
180,119.67017881003574,119.67017881003574,119.67017881003574,119.67017881003574,119.67017881003574,119.67017881003574
181,119.90750782308882,119.90750782308882,119.90750782308882,119.90750782308882,119.90750782308882,119.90750782308882
182,121.42198728704908,121.42198728704908,121.42198728704908,121.42198728704908,121.42198728704908,121.42198728704908
183,122.34376589659304,122.34376589659304,122.34376589659304,122.34376589659304,122.34376589659304,122.34376589659304
184,123.95329985100088,123.95329985100088,123.95329985100088,123.95329985100088,123.95329985100088,123.95329985100088
185,124.8946043872966,124.8946043872966,124.8946043872966,124.8946043872966,124.8946043872966,124.8946043872966
186,126.46470475438792,126.46470475438792,126.46470475438792,126.46470475438792,126.46470475438792,126.46470475438792
187,127.18233706750796,127.18233706750796,127.18233706750796,127.18233706750796,127.18233706750796,127.18233706750796
188,127.90539303616418,127.90539303616418,127.90539303616418,127.90539303616418,127.90539303616418,127.90539303616418
189,129.50135676592018,129.50135676592018,129.50135676592018,129.50135676592018,129.50135676592018,129.50135676592018
190,130.13499426241637,130.13499426241637,130.13499426241637,130.13499426241637,130.13499426241637,130.13499426241637
191,132.2180939399341,132.2180939399341,132.2180939399341,132.2180939399341,132.2180939399341,132.2180939399341
192,134.70602408126945,134.70602408126945,134.70602408126945,134.70602408126945,134.70602408126945,134.70602408126945
193,136.62968688428126,136.62968688428126,136.62968688428126,136.62968688428126,136.62968688428126,136.62968688428126
194,138.93105622391963,138.93105622391963,138.93105622391963,138.93105622391963,138.93105622391963,138.93105622391963
195,141.02296395690516,141.02296395690516,141.02296395690516,141.02296395690516,141.02296395690516,141.02296395690516
196,142.70640224525258,142.70640224525258,142.70640224525258,142.70640224525258,142.70640224525258,142.70640224525258
197,144.7944964951042,144.7944964951042,144.7944964951042,144.7944964951042,144.7944964951042,144.7944964951042
198,147.27202945137043,147.27202945137043,147.27202945137043,147.27202945137043,147.27202945137043,147.27202945137043
199,150.21571488778258,150.21571488778258,150.21571488778258,150.21571488778258,150.21571488778258,150.21571488778258
200,152.20100844625213,152.20100844625213,152.20100844625213,152.20100844625213,152.20100844625213,152.20100844625213
201,155.27193516536855,155.27193516536855,155.27193516536855,155.27193516536855,155.27193516536855,155.27193516536855
202,160.57335760480584,160.57335760480584,160.57335760480584,160.57335760480584,160.57335760480584,160.57335760480584
203,165.68183230817434,165.68183230817434,165.68183230817434,165.68183230817434,165.68183230817434,165.68183230817434
204,170.37100791893153,170.37100791893153,170.37100791893153,170.37100791893153,170.37100791893153,170.37100791893153
205,174.7404470567501,174.7404470567501,174.7404470567501,174.7404470567501,174.7404470567501,174.7404470567501
206,180.671117460758,180.671117460758,180.671117460758,180.671117460758,180.671117460758,180.671117460758
207,186.0555677386444,186.0555677386444,186.0555677386444,186.0555677386444,186.0555677386444,186.0555677386444
208,188.38553994967657,188.38553994967657,188.38553994967657,188.38553994967657,188.38553994967657,188.38553994967657
209,192.68675731110375,192.68675731110375,192.68675731110375,192.68675731110375,192.68675731110375,192.68675731110375
210,197.26110047577143,197.26110047577143,197.26110047577143,197.26110047577143,197.26110047577143,197.26110047577143
211,205.13834130452685,205.13834130452685,205.13834130452685,205.13834130452685,205.13834130452685,205.13834130452685
212,207.2122991826155,207.2122991826155,207.2122991826155,207.2122991826155,207.2122991826155,207.2122991826155
213,216.1922655897532,216.1922655897532,216.1922655897532,216.1922655897532,216.1922655897532,216.1922655897532
214,216.5561629558192,216.5561629558192,216.5561629558192,216.5561629558192,216.5561629558192,216.5561629558192
215,222.666415702745,222.666415702745,222.666415702745,222.666415702745,222.666415702745,222.666415702745
216,226.3106958020585,226.3106958020585,226.3106958020585,226.3106958020585,226.3106958020585,226.3106958020585
217,232.33314648826575,232.33314648826575,232.33314648826575,232.33314648826575,232.33314648826575,232.33314648826575
218,235.33540266621625,235.33540266621625,235.33540266621625,235.33540266621625,235.33540266621625,235.33540266621625
219,239.18485161256535,239.18485161256535,239.18485161256535,239.18485161256535,239.18485161256535,239.18485161256535
220,244.4183955462925,244.4183955462925,244.4183955462925,244.4183955462925,244.4183955462925,244.4183955462925
221,249.2895330837902,249.2895330837902,249.2895330837902,249.2895330837902,249.2895330837902,249.2895330837902
222,257.2102054265862,257.2102054265862,257.2102054265862,257.2102054265862,257.2102054265862,257.2102054265862
223,260.2947249743578,260.2947249743578,260.2947249743578,260.2947249743578,260.2947249743578,260.2947249743578
224,261.8082770537653,261.8082770537653,261.8082770537653,261.8082770537653,261.8082770537653,261.8082770537653
225,263.0585486452576,263.0585486452576,263.0585486452576,263.0585486452576,263.0585486452576,263.0585486452576
226,269.9482096580869,269.9482096580869,269.9482096580869,269.9482096580869,269.9482096580869,269.9482096580869
227,274.0301524027072,274.0301524027072,274.0301524027072,274.0301524027072,274.0301524027072,274.0301524027072
228,276.33335446294114,276.33335446294114,276.33335446294114,276.33335446294114,276.33335446294114,276.33335446294114
229,281.6000656120118,281.6000656120118,281.6000656120118,281.6000656120118,281.6000656120118,281.6000656120118
230,283.3464702351544,283.3464702351544,283.3464702351544,283.3464702351544,283.3464702351544,283.3464702351544
231,279.78942071631377,279.78942071631377,279.78942071631377,279.78942071631377,279.78942071631377,279.78942071631377
232,287.6693153882337,287.6693153882337,287.6693153882337,287.6693153882337,287.6693153882337,287.6693153882337
233,281.617658355317,281.617658355317,281.617658355317,281.617658355317,281.617658355317,281.617658355317
234,285.00304516787423,285.00304516787423,285.00304516787423,285.00304516787423,285.00304516787423,285.00304516787423
235,285.6752697155976,285.6752697155976,285.6752697155976,285.6752697155976,285.6752697155976,285.6752697155976
236,290.8084487539618,290.8084487539618,290.8084487539618,290.8084487539618,290.8084487539618,290.8084487539618
237,295.0485146932872,295.0485146932872,295.0485146932872,295.0485146932872,295.0485146932872,295.0485146932872
238,298.68549508376714,298.68549508376714,298.68549508376714,298.68549508376714,298.68549508376714,298.68549508376714
239,302.164174394028,302.164174394028,302.164174394028,302.164174394028,302.164174394028,302.164174394028
240,305.27255465213847,305.27255465213847,305.27255465213847,305.27255465213847,305.27255465213847,305.27255465213847
241,318.7311920514537,318.7311920514537,318.7311920514537,318.7311920514537,318.7311920514537,318.7311920514537
242,299.4017954744593,299.4017954744593,299.4017954744593,299.4017954744593,299.4017954744593,299.4017954744593
243,299.4425140657421,299.4425140657421,299.4425140657421,299.4425140657421,299.4425140657421,299.4425140657421
244,310.25183676250725,310.25183676250725,310.25183676250725,310.25183676250725,310.25183676250725,310.25183676250725
245,305.40958889562864,305.40958889562864,305.40958889562864,305.40958889562864,305.40958889562864,305.40958889562864
246,307.29120752307955,307.29120752307955,307.29120752307955,307.29120752307955,307.29120752307955,307.29120752307955
247,331.28891975653016,331.28891975653016,331.28891975653016,331.28891975653016,331.28891975653016,331.28891975653016
248,315.332621195414,315.332621195414,315.332621195414,315.332621195414,315.332621195414,315.332621195414
249,309.40837085260006,309.40837085260006,309.40837085260006,309.40837085260006,309.40837085260006,309.40837085260006
250,310.18680982649335,310.18680982649335,310.18680982649335,310.18680982649335,310.18680982649335,310.18680982649335
251,312.89637869980686,312.89637869980686,312.89637869980686,312.89637869980686,312.89637869980686,312.89637869980686
252,322.2788312475723,322.2788312475723,322.2788312475723,322.2788312475723,322.2788312475723,322.2788312475723
253,328.12422419548386,328.12422419548386,328.12422419548386,328.12422419548386,328.12422419548386,328.12422419548386
254,338.9417722149104,338.9417722149104,338.9417722149104,338.9417722149104,338.9417722149104,338.9417722149104
255,346.39555462360056,346.39555462360056,346.39555462360056,346.39555462360056,346.39555462360056,346.39555462360056
256,356.46968956461853,356.46968956461853,356.46968956461853,356.46968956461853,356.46968956461853,356.46968956461853
257,355.0225755363805,355.0225755363805,355.0225755363805,355.0225755363805,355.0225755363805,355.0225755363805
258,360.4917104977002,360.4917104977002,360.4917104977002,360.4917104977002,360.4917104977002,360.4917104977002
259,364.2003633816462,364.2003633816462,364.2003633816462,364.2003633816462,364.2003633816462,364.2003633816462
260,370.8962527865861,370.8962527865861,370.8962527865861,370.8962527865861,370.8962527865861,370.8962527865861
261,372.6576831783338,372.6576831783338,372.6576831783338,372.6576831783338,372.6576831783338,372.6576831783338
262,380.80976664436446,380.80976664436446,380.80976664436446,380.80976664436446,380.80976664436446,380.80976664436446
263,381.5943928175861,381.5943928175861,381.5943928175861,381.5943928175861,381.5943928175861,381.5943928175861
264,387.873539205888,387.873539205888,387.873539205888,387.873539205888,387.873539205888,387.873539205888
265,388.0727956633218,388.0727956633218,388.0727956633219,388.0727956633219,388.072795663322,388.072795663322
266,382.2397874715823,379.9564301392655,396.977744048929,396.977744048929,389.9511153904733,389.9511153904733
267,376.4067792798428,371.8400646152091,405.8826924345361,405.8826924345361,391.8294351176246,391.8294351176246
268,370.5737710881033,363.72369909115275,414.7876408201433,414.7876408201433,393.70775484477593,393.70775484477593
269,364.7407628963638,355.60733356709636,423.6925892057504,423.6925892057504,395.5860745719272,395.5860745719272
270,358.90775470462427,347.49096804304,432.5975375913575,432.5975375913575,397.46439429907855,397.46439429907855
271,347.3196812781956,341.3270820941875,428.7454136116183,437.1027473162811,403.16471087208924,403.1647108720892
272,335.73160785176697,335.163196145335,424.8932896318791,441.60795704120477,408.8650274450999,408.8650274450998
273,324.1435344253383,328.9993101964825,421.0411656521399,446.1131667661284,414.5653440181105,414.5653440181105
274,312.5554609989097,322.83542424763,417.1890416724007,450.61837649105206,420.2656605911212,420.26566059112116
275,300.9673875724811,316.6715382987775,413.3369176926615,455.1235862159757,425.9659771641319,425.9659771641318
276,289.3793141460524,310.507652349925,409.4847937129223,459.6287959408993,431.66629373714255,431.66629373714244
277,277.7912407196238,304.3437664010725,405.6326697331831,464.13400566582294,437.3666103101532,437.3666103101531
278,266.2031672931952,298.17988045222,401.7805457534439,468.6392153907466,443.0669268831639,443.0669268831638
